"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa009539",-0.524183313181797,0.714650834342111,0.0527856305793456,"NS","NS","NS"
"Td00001aa009543",0.267706448618408,0.163972607595214,0.77621359394306,"NS","NS","NS"
"Td00001aa009544",-0.0377887154374499,0.829188521372736,0.0519792630347952,"NS","NS","NS"
"Td00001aa009571",-0.344294229627207,-0.908908661096681,0.0348736689541247,"NS","NS","NS"
"Td00001aa009575",-1.4756441480851,0.0388231539236479,0.947884842798365,"Down","NS","NS"
"Td00001aa009577",-0.286931204196335,0.419460035053654,0.431887684949605,"NS","NS","NS"
"Td00001aa009581",-1.30191054407563,-0.400382581020575,0.52387727826684,"Down","NS","NS"
"Td00001aa009603",0.563888321071312,-0.344573005255577,0.507617979318968,"NS","NS","NS"
"Td00001aa009655",-0.157281058310925,-1.9116860191358,0.005546131485389,"NS","Down","NS"
"Td00001aa009662",0.109068540774964,0.600718023722763,0.138291353625965,"NS","NS","NS"
"Td00001aa009663",0.00450935574627651,0.578134227164068,0.1743533262746,"NS","NS","NS"
"Td00001aa009680",-0.983866331320635,0.124130451084409,0.760103577277672,"NS","NS","NS"
"Td00001aa009691",0.160451910758448,-0.206522356913798,0.796643960089053,"NS","NS","NS"
"Td00001aa009697",-0.265153834173698,0.135676596853044,0.853961023362841,"NS","NS","NS"
"Td00001aa009712",-0.587621628066752,0.685940466132302,0.347489427511214,"NS","NS","NS"
"Td00001aa009740",-0.18561175010214,0.22444700656267,0.598156149827899,"NS","NS","NS"
"Td00001aa009764",-0.632431526064166,0.787643097519815,0.0223836332943317,"NS","NS","NS"
"Td00001aa009855",-0.20110948474988,0.122906613312293,0.846874295177896,"NS","NS","NS"
"Td00001aa009871",0.0982809547001017,0.308267626973491,0.472352191557159,"NS","NS","NS"
"Td00001aa009874",1.02171028275205,0.0938164784637835,0.949585802740728,"Up","NS","NS"
"Td00001aa009886",-0.364996748877217,0.65726817192856,0.0915259866376859,"NS","NS","NS"
"Td00001aa009915",0.056545336156666,0.0455482865150416,0.941478467147007,"NS","NS","NS"
"Td00001aa009918",0.613698597428143,-0.5843331184201,0.516314989610174,"NS","NS","NS"
"Td00001aa009947",0.0029512551490456,0.351408239123379,0.596269902283403,"NS","NS","NS"
"Td00001aa009977",-0.053516088254444,0.3899153962385,0.321791482754653,"NS","NS","NS"
"Td00001aa009986",0.12755812022827,0.0974104393327115,0.866605965089973,"NS","NS","NS"
"Td00001aa010029",-0.0135739297414319,-2.97028556349218,0.0124261748481624,"NS","Down","NS"
"Td00001aa010032",-0.168289477782726,-0.490292838161981,0.444107105606633,"NS","NS","NS"
"Td00001aa010033",0.10175592774408,0.700348416634263,0.0239726466446651,"NS","NS","NS"
"Td00001aa010052",0.185773214109581,-0.560121268192965,0.281328253907176,"NS","NS","NS"
"Td00001aa010057",-0.293241467555464,0.0636641513579774,0.943741295666506,"NS","NS","NS"
"Td00001aa010067",-0.497504297461918,0.146135304680135,0.839066781228774,"NS","NS","NS"
"Td00001aa010082",-0.0275480104097603,0.324866038710403,0.65799872949118,"NS","NS","NS"
"Td00001aa010087",0.654515081925169,-0.483767587222859,0.464608003522019,"NS","NS","NS"
"Td00001aa010167",-0.263170514377282,0.444429659362712,0.474078390114169,"NS","NS","NS"
"Td00001aa010169",0.424281676090603,0.141068101910908,0.732761116420749,"NS","NS","NS"
"Td00001aa010182",-0.204187041719276,0.191703140790977,0.679452650846916,"NS","NS","NS"
"Td00001aa010207",-0.220317146765915,0.0386946761688745,0.968395430035588,"NS","NS","NS"
"Td00001aa010215",0.0112751116685019,0.125198260141789,0.851684944460105,"NS","NS","NS"
"Td00001aa010260",-0.290799482549163,0.503206205748137,0.369377702004704,"NS","NS","NS"
"Td00001aa010289",-0.0185311481268935,-0.413428900192995,0.571530654229534,"NS","NS","NS"
"Td00001aa010296",-0.162374251284552,0.471303515699056,0.843369274611659,"NS","NS","NS"
"Td00001aa010338",0.070656319890316,-0.699805335463773,0.233171228445236,"NS","NS","NS"
"Td00001aa010339",0.414012409225718,1.80480356194274,2.52282019014484e-10,"NS","Up","NS"
"Td00001aa010356",-0.000376804326560197,-0.47814391443674,0.596580840616321,"NS","NS","NS"
"Td00001aa010371",-0.0728298168011498,-0.0697218265982497,0.936868426253215,"NS","NS","NS"
"Td00001aa010378",-0.497906593782228,0.575011833893723,0.038680529748069,"NS","NS","NS"
"Td00001aa010388",-0.496732893096207,0.450786792060943,0.471043354400277,"NS","NS","NS"
"Td00001aa010414",0.385064446255468,0.30882530163726,0.445067426901365,"NS","NS","NS"
"Td00001aa010418",0.273632840398882,0.764536274968624,0.0048009296193181,"NS","NS","NS"
"Td00001aa010440",-0.148337086454814,0.165207776817381,0.882691303831354,"NS","NS","NS"
"Td00001aa010462",-0.00205838448437555,0.873973000208438,0.000155908028450289,"NS","NS","NS"
"Td00001aa010482",-0.023603619276941,-0.0591789837129521,0.965442836116301,"NS","NS","NS"
"Td00001aa010545",-0.10959202708234,0.253045641442551,0.793025086688228,"NS","NS","NS"
"Td00001aa010562",-0.129992853919725,-1.07105235147062,0.475279420639816,"NS","NS","NS"
"Td00001aa010569",-0.555287114272641,0.282667479776578,0.613257588043893,"NS","NS","NS"
"Td00001aa010573",0.0608450162577587,0.239737451816569,0.478373835079735,"NS","NS","NS"
"Td00001aa010575",0.0750558651483537,-0.376104248760864,0.475823357196934,"NS","NS","NS"
"Td00001aa010578",0.129931186553346,0.896630448528413,0.416949082690156,"NS","NS","NS"
"Td00001aa010582",-0.513102003154444,-0.0564835299897568,0.940111298642066,"NS","NS","NS"
"Td00001aa010600",0.234222931591487,0.132119905037804,0.791019651321957,"NS","NS","NS"
"Td00001aa010642",0.0519459429240275,0.0772182803584406,0.889590666973613,"NS","NS","NS"
"Td00001aa010645",-0.0587048243521397,-0.373566645439037,0.299966819565442,"NS","NS","NS"
"Td00001aa010662",0.178970088264472,0.489324211218646,0.172794451975143,"NS","NS","NS"
"Td00001aa010671",-0.309380952106569,0.904398440232786,0.0339457853919946,"NS","NS","NS"
"Td00001aa010723",-0.040552185998289,0.504074850798124,0.150973735123612,"NS","NS","NS"
"Td00001aa010732",0.0136371800918179,0.257257811737249,0.510768228475835,"NS","NS","NS"
"Td00001aa010744",1.00979669827725,1.10245220643632,3.85797926075838e-05,"Up","Up","Up"
"Td00001aa010752",-0.454558041434064,0.492480436369814,0.660268140080567,"NS","NS","NS"
"Td00001aa010759",-0.389851495736679,0.429593397054458,0.58939743294468,"NS","NS","NS"
"Td00001aa010760",0.25589399409156,0.664990613249501,0.127920666309551,"NS","NS","NS"
"Td00001aa010844",0.789997588498667,-1.53849382023957,0.00158805571043757,"NS","Down","NS"
"Td00001aa010854",0.078948069932358,1.21110513806495,0.40411476807613,"NS","NS","NS"
"Td00001aa010934",-0.137091952131807,0.0368303622412348,0.972149859302258,"NS","NS","NS"
"Td00001aa010944",-0.0647315306566455,-1.33781121500063,4.8500763225179e-07,"NS","Down","NS"
"Td00001aa010947",-0.687406905376412,0.338816726545987,0.666725376576249,"NS","NS","NS"
"Td00001aa010954",0.012317804194986,0.454261170190577,0.487874452141902,"NS","NS","NS"
"Td00001aa010981",0.12133027529024,-0.34451162916365,0.597401027754415,"NS","NS","NS"
"Td00001aa010989",-0.128591777538934,0.353557912300611,0.628732449576043,"NS","NS","NS"
"Td00001aa011042",-0.132411545816716,0.468261055392205,0.499867134472942,"NS","NS","NS"
"Td00001aa011045",-0.228763842262141,0.472947939845173,0.20344171304607,"NS","NS","NS"
"Td00001aa011081",-0.0556253000596799,-0.062579098838661,0.932504871738157,"NS","NS","NS"
"Td00001aa011126",0.21345333422123,1.71359366551393,0.0102152882439074,"NS","Up","NS"
"Td00001aa011129",0.478093785319046,0.888911628053322,0.000213288598818994,"NS","NS","NS"
"Td00001aa011137",-0.248478200569644,-0.45881134517232,0.356456267034896,"NS","NS","NS"
"Td00001aa011157",-0.0950884905056485,-0.110865181769944,0.929429288930971,"NS","NS","NS"
"Td00001aa011188",-0.60891026190653,-0.573588268268859,0.334416871259579,"NS","NS","NS"
"Td00001aa011200",0.55331517639657,0.556692956617956,0.262591818178857,"NS","NS","NS"
"Td00001aa011228",-0.487803470364135,0.331804408638029,0.568582223984625,"NS","NS","NS"
"Td00001aa011250",0.0187293694273387,0.146774059352949,0.9125692154919,"NS","NS","NS"
"Td00001aa011263",0.165390680787956,-0.0363188361796392,0.974364959656298,"NS","NS","NS"
"Td00001aa011277",-0.5234364536686,0.0939496464162291,0.848232929522776,"NS","NS","NS"
"Td00001aa011280",-0.556849764504782,0.0753966130166866,0.909804111757881,"NS","NS","NS"
"Td00001aa011286",0.461505425761863,0.258959893176476,0.766236397442826,"NS","NS","NS"
"Td00001aa011312",-0.317142973324859,-0.27056480520779,0.610761642032189,"NS","NS","NS"
"Td00001aa011332",-0.420242037160802,-0.490854365173575,0.306848815736354,"NS","NS","NS"
"Td00001aa011350",-0.13773074848967,-0.445919633810231,0.408386970924921,"NS","NS","NS"
"Td00001aa011352",-0.202245145659445,0.585179177088516,0.210376831589163,"NS","NS","NS"
"Td00001aa011353",-0.0521197676738,0.390792883929987,0.296490905903005,"NS","NS","NS"
"Td00001aa011371",0.932235511326565,-0.949803035802902,0.0256833060708592,"NS","NS","NS"
"Td00001aa011427",-1.28917449111682,2.63839419010774,3.03618047450652e-08,"Down","Up","NS"
"Td00001aa011430",0.977559759699713,0.584163425774666,0.658469982957562,"NS","NS","NS"
"Td00001aa011438",0.341630938305286,0.275994289493869,0.694883462898899,"NS","NS","NS"
"Td00001aa011468",-0.0503263601685825,0.224726736714742,0.697492120347371,"NS","NS","NS"
"Td00001aa011477",0.014433686266118,0.379974114512876,0.531491030641955,"NS","NS","NS"
"Td00001aa011506",0.113783057501848,-0.0132925111085978,0.980032727874151,"NS","NS","NS"
"Td00001aa011551",0.0671608976295135,-1.48929005592468,0.0739247025049471,"NS","NS","NS"
"Td00001aa011555",-0.310511194200697,-0.213827325272293,0.875882313728983,"NS","NS","NS"
"Td00001aa011564",0.0477010263918488,0.180286201184893,0.72500721524631,"NS","NS","NS"
"Td00001aa011566",-0.226305786506055,-0.1076089687321,0.851053132144105,"NS","NS","NS"
"Td00001aa011571",0.406275496640155,1.20835615511103,2.14163213936818e-07,"NS","Up","NS"
"Td00001aa011576",0.055133479597669,0.149809355113711,0.742388314402164,"NS","NS","NS"
"Td00001aa011609",0.122634533340152,-0.0379678963422017,0.954659831447844,"NS","NS","NS"
"Td00001aa011659",-0.0981179266801434,0.246223272906821,0.708540363401589,"NS","NS","NS"
"Td00001aa011674",0.542365619830627,-0.843550218177092,0.272343716345173,"NS","NS","NS"
"Td00001aa011675",0.11648419819701,0.367738670289935,0.712398278440594,"NS","NS","NS"
"Td00001aa011732",-0.0657838574721025,1.69263747162016,NA,"NS",NA,"NS"
"Td00001aa011748",-0.0986287083111515,1.79968299883745,0.404912907202132,"NS","NS","NS"
"Td00001aa011779",0.436548520113827,-0.334854565669231,0.859897267256728,"NS","NS","NS"
"Td00001aa011875",-0.875772149075944,-0.303763173943755,0.731562980091066,"NS","NS","NS"
"Td00001aa011888",-0.216579357491031,0.0495530278669999,0.96223331286801,"NS","NS","NS"
"Td00001aa011890",0.121553404053663,0.279730903748552,0.767227494869366,"NS","NS","NS"
"Td00001aa011895",-0.115687458720146,0.00855391706628642,0.990648384151636,"NS","NS","NS"
"Td00001aa011900",-0.351156502421515,-0.0139158555398358,0.987499203138588,"NS","NS","NS"
"Td00001aa011905",-0.282752638040104,0.0750029950708965,0.948520864280369,"NS","NS","NS"
"Td00001aa011919",-0.139013347402015,0.900115186973658,0.780911011353519,"NS","NS","NS"
"Td00001aa011925",-0.134258173747,2.32716194439649,3.85625794226794e-09,"NS","Up","NS"
"Td00001aa011930",-0.245346164258376,-1.06561139718241,0.0121412124536965,"NS","Down","NS"
"Td00001aa011935",0.178550600661491,0.706266307676298,0.473381999102839,"NS","NS","NS"
"Td00001aa011954",1.29049518916826,3.07385039709597,5.0491072418571e-22,"Up","Up","Up"
"Td00001aa011955",-0.044720513253848,0.00944068696940505,0.986817724787314,"NS","NS","NS"
"Td00001aa011973",-0.0202579187458135,-0.638095549801253,0.29760950576728,"NS","NS","NS"
"Td00001aa011975",-0.0858491331733071,0.885721699235827,0.00507308858321523,"NS","NS","NS"
"Td00001aa012020",-0.93776621531043,-1.44441282972545,0.275637361592423,"NS","NS","NS"
"Td00001aa012022",0.293678399767437,0.049909899191151,0.941906889347929,"NS","NS","NS"
"Td00001aa012060",-0.420363609223696,0.271961627169355,0.613836572486946,"NS","NS","NS"
"Td00001aa012064",-0.11921503968445,0.554128279222268,0.492262724223099,"NS","NS","NS"
"Td00001aa012095",-0.192313746336402,0.857898472420836,0.388759724142332,"NS","NS","NS"
"Td00001aa012101",-0.614969176875248,-0.123764177829698,0.882003285710727,"NS","NS","NS"
"Td00001aa012104",-0.227583808474459,0.726374434214138,0.0636371447109644,"NS","NS","NS"
"Td00001aa012106",0.30636100799679,0.865207975487247,0.1740858414282,"NS","NS","NS"
"Td00001aa012113",-0.273157636403515,-0.156339019410971,0.8056088379308,"NS","NS","NS"
"Td00001aa012163",-0.110184717338424,0.526135347523696,0.213398137574911,"NS","NS","NS"
"Td00001aa012166",-0.104224257866525,-0.0156576695781024,0.987289907082325,"NS","NS","NS"
"Td00001aa012180",0.369350623309005,1.00933055421626,4.10261012979055e-05,"NS","Up","NS"
"Td00001aa012190",-0.517040683176643,0.163000548727979,0.716093642576251,"NS","NS","NS"
"Td00001aa012238",-0.237264485227561,0.511426940764244,0.108481835972366,"NS","NS","NS"
"Td00001aa012247",0.282935561487063,0.411594315660221,0.349363123151631,"NS","NS","NS"
"Td00001aa012250",-0.0687314144360419,0.206295431549414,0.752086962637092,"NS","NS","NS"
"Td00001aa012271",-1.20436077491209,-0.341666106470483,0.588818609054277,"Down","NS","NS"
"Td00001aa012276",-0.51572740812706,0.574095884563086,0.175877731297076,"NS","NS","NS"
"Td00001aa012294",-0.227198936782997,0.120329817691048,0.867855964736596,"NS","NS","NS"
"Td00001aa012295",-0.324617164042131,-0.742953952113539,0.196539351236854,"NS","NS","NS"
"Td00001aa012388",0.334798176485951,-0.0168363549480693,0.985508042249885,"NS","NS","NS"
"Td00001aa012396",-0.637047695166965,-0.0864403081139774,0.940079300672211,"NS","NS","NS"
"Td00001aa012440",-0.457340655918883,-0.0830551893061018,0.94157451346068,"NS","NS","NS"
"Td00001aa012521",-0.840459992259189,-0.21947044766756,0.952154104739055,"NS","NS","NS"
"Td00001aa012562",-0.33655269617998,-0.583556375088328,0.419081301409706,"NS","NS","NS"
"Td00001aa012567",-0.120436314451862,-0.811613631282315,0.265066809769624,"NS","NS","NS"
"Td00001aa012579",-0.549156780315559,1.43018561042216,4.89210146166591e-05,"NS","Up","NS"
"Td00001aa012606",-0.597900816592328,0.523553437806754,0.368193252721368,"NS","NS","NS"
"Td00001aa012623",0.234125299882853,0.93071006878092,0.003082091033087,"NS","NS","NS"
"Td00001aa012628",0.82249404643684,0.0974195994853834,0.950364113271819,"NS","NS","NS"
"Td00001aa012677",0.386405382915357,0.492184376048858,0.312835194351246,"NS","NS","NS"
"Td00001aa012705",-0.222958773928676,0.58356998688624,0.239861924810238,"NS","NS","NS"
"Td00001aa012719",2.68366629052085,0.64031255855979,0.613111977039791,"Up","NS","NS"
"Td00001aa012729",0.0075192808675388,0.219623252329743,0.699157891944833,"NS","NS","NS"
"Td00001aa012773",0.088067519253616,0.819733040781196,0.0530795194700882,"NS","NS","NS"
"Td00001aa012774",0.282659639838715,0.0237518335827215,0.977558146675666,"NS","NS","NS"
"Td00001aa012779",0.0685696203471577,-0.500983067606591,0.403809525719661,"NS","NS","NS"
"Td00001aa012790",0.193740527888182,0.649556430492966,0.672125072159856,"NS","NS","NS"
"Td00001aa012808",0.238512704671247,-0.735506020645887,0.167233779946875,"NS","NS","NS"
"Td00001aa012809",0.97686928361051,0.213017870829812,0.853961023362841,"NS","NS","NS"
"Td00001aa012816",0.229710856953986,0.982862775559175,0.293115415699497,"NS","NS","NS"
"Td00001aa012823",0.102128716412489,0.126160569722093,0.863764340026807,"NS","NS","NS"
"Td00001aa012842",-0.270663388523035,0.323310701915601,0.509094901981429,"NS","NS","NS"
"Td00001aa012843",-0.744049955412541,0.107149048514981,0.869572807311577,"NS","NS","NS"
"Td00001aa012879",-0.222025305024062,-0.473288251013365,0.545103699001903,"NS","NS","NS"
"Td00001aa012911",0.613687768380738,-1.80411781289487,0.00567080450469042,"NS","Down","NS"
"Td00001aa012978",-0.170648587370878,-0.289339686456306,0.848232929522776,"NS","NS","NS"
"Td00001aa013007",-8.45277344110051e-05,1.57391721024124,0.044924086517969,"NS","Up","NS"
"Td00001aa013013",-0.0481783833096967,0.115698888277989,0.858627797944029,"NS","NS","NS"
"Td00001aa013076",-0.0801794565270248,-0.338343521819579,0.516572338679675,"NS","NS","NS"
"Td00001aa013095",-0.176625105392015,0.39040740789415,0.300809641606481,"NS","NS","NS"
"Td00001aa013106",-0.121468498343492,0.164352015031034,0.796581710218556,"NS","NS","NS"
"Td00001aa013127",0.218812659964276,0.497200503432625,0.217357834943243,"NS","NS","NS"
"Td00001aa013141",0.382561815130937,0.414019796941245,0.295088669062327,"NS","NS","NS"
"Td00001aa013158",-0.0225346936723997,0.192521064848652,0.782798581206617,"NS","NS","NS"
"Td00001aa013176",0.04103878892005,0.849227681701001,0.0739247025049471,"NS","NS","NS"
"Td00001aa013204",-0.48364037442976,0.247792299418569,0.613399647956459,"NS","NS","NS"
"Td00001aa013205",-0.358915440928455,-0.0642939053851852,0.915229967481111,"NS","NS","NS"
"Td00001aa013262",-0.160933856205415,0.0594713224779222,0.961891628610688,"NS","NS","NS"
"Td00001aa013293",-0.239788176695198,-1.12377252017084,0.267913672693953,"NS","NS","NS"
"Td00001aa013332",-0.590194166620682,-1.2078719543737,0.0846520291958022,"NS","NS","NS"
"Td00001aa013334",0.50825362744252,-0.633700086176575,0.291011542192326,"NS","NS","NS"
"Td00001aa013344",-0.27993871241918,-0.284942568758262,0.6332687993292,"NS","NS","NS"
"Td00001aa013359",0.34270458617145,-0.359401268024233,0.76163193656757,"NS","NS","NS"
"Td00001aa013413",-0.17163040780032,-0.00501424007868682,0.993760712181332,"NS","NS","NS"
"Td00001aa013419",-0.0333141786957684,-0.0420875428849758,0.953029275593483,"NS","NS","NS"
"Td00001aa013433",-0.0293592126874227,0.813196631565427,0.00667706825853345,"NS","NS","NS"
"Td00001aa013454",0.0540765184222785,0.613130168207552,0.251299785506433,"NS","NS","NS"
"Td00001aa013466",-0.351975230522434,0.460446855944252,0.201296753171001,"NS","NS","NS"
"Td00001aa013477",-0.510103358933433,0.262438361011769,0.585843268139274,"NS","NS","NS"
"Td00001aa013480",-1.28486107499827,0.527568405079969,0.137474595818105,"Down","NS","NS"
"Td00001aa013482",-0.406185259211312,-0.0605667305299537,0.921668578969593,"NS","NS","NS"
"Td00001aa013498",-0.382603009991126,0.57163555202638,0.504802433544038,"NS","NS","NS"
"Td00001aa013516",-0.066404253846007,-0.0219665791520683,0.990400052788798,"NS","NS","NS"
"Td00001aa013521",-0.0423975250788817,0.267355629398409,0.509557377963042,"NS","NS","NS"
"Td00001aa013532",-0.242654249901896,0.367427128178747,0.203483167727131,"NS","NS","NS"
"Td00001aa013562",0.0904438686986581,1.03038607483898,0.0928023564507028,"NS","NS","NS"
"Td00001aa013579",0.115516437741839,0.825146353841162,0.354220667729217,"NS","NS","NS"
"Td00001aa013609",0.0364918535544606,0.981810198952582,1.87909280878462e-06,"NS","NS","NS"
"Td00001aa013626",-0.045650756104015,0.118397340398814,0.821646602900041,"NS","NS","NS"
"Td00001aa013660",0.0300034250884621,0.955572640444361,0.0130565076689314,"NS","NS","NS"
"Td00001aa013672",-1.04515713291076,0.231777636377973,0.840066189359611,"Down","NS","NS"
"Td00001aa013673",-0.921312925420386,-0.290456911322706,0.646976997543349,"NS","NS","NS"
"Td00001aa013674",-0.872420334933042,-0.187651251423225,0.828113204756965,"NS","NS","NS"
"Td00001aa013675",-0.782188375131578,-0.717211982641632,0.28537022176675,"NS","NS","NS"
"Td00001aa013685",0.613697199593194,1.6358305966954,0.00218974419157025,"NS","Up","NS"
"Td00001aa013686",-0.110879546646103,0.307803017396423,0.462043746153822,"NS","NS","NS"
"Td00001aa013691",-0.144524384499715,0.240438729034739,0.729026652669298,"NS","NS","NS"
"Td00001aa013708",-0.0294462199154795,1.05562646754483,0.01321173666712,"NS","Up","NS"
"Td00001aa013719",0.371681977079171,1.21997849021677,NA,"NS",NA,"NS"
"Td00001aa013725",1.31653818290355,1.93651175440035,4.61466081141835e-07,"Up","Up","Up"
"Td00001aa013761",-0.408380984846996,-0.705473668860917,0.300809641606481,"NS","NS","NS"
"Td00001aa013775",-0.127016510709157,0.258682262333838,0.641550830107312,"NS","NS","NS"
"Td00001aa013783",-0.301706488224299,0.676725293868517,0.272033500697216,"NS","NS","NS"
"Td00001aa013790",0.2516505335432,1.70330158062369,7.92976165198657e-05,"NS","Up","NS"
"Td00001aa013792",0.501107464995915,-1.72482425495959,0.25744143323219,"NS","NS","NS"
"Td00001aa013818",0.305775273701135,0.938335212813563,0.015964430299473,"NS","NS","NS"
"Td00001aa013819",0.0730905258881014,0.541410189864648,0.162067035769811,"NS","NS","NS"
"Td00001aa013822",0.290223115688137,0.628295218983668,0.0460778029740847,"NS","NS","NS"
"Td00001aa013843",0.370356165512905,-0.097910103417585,0.81703818923298,"NS","NS","NS"
"Td00001aa013846",-0.618308576864251,1.26448809031652,0.00551978714617226,"NS","Up","NS"
"Td00001aa013887",-0.11594616305594,0.268878873450257,0.568582223984625,"NS","NS","NS"
"Td00001aa013906",-0.243644515364981,1.09943633652877,0.00910474931507147,"NS","Up","NS"
"Td00001aa013911",-0.191118700841894,-0.103880973336499,0.892509142920341,"NS","NS","NS"
"Td00001aa013924",-0.0550376633025175,0.313758850274491,0.717771176273329,"NS","NS","NS"
"Td00001aa013939",0.0296321731183762,-0.0219067519851133,0.972515267826486,"NS","NS","NS"
"Td00001aa013963",0.0332619603982709,1.65978687514024,0.0102755299195543,"NS","Up","NS"
"Td00001aa014014",0.138328444295762,-0.0829135552067169,0.886051909626678,"NS","NS","NS"
"Td00001aa014017",-0.561783263684636,0.579658594083423,0.484916764558368,"NS","NS","NS"
"Td00001aa014018",-0.348761297947047,0.0391136312285996,0.958318818465917,"NS","NS","NS"
"Td00001aa014068",0.0598398373751825,0.426719535082889,0.186666423177672,"NS","NS","NS"
"Td00001aa014113",-0.183552548572086,0.4893071623117,0.268417020223878,"NS","NS","NS"
"Td00001aa014127",0.207990863837221,0.862246418427971,0.0127720927909295,"NS","NS","NS"
"Td00001aa014170",1.00282465838104,1.21798641399442,0.237451518143129,"NS","NS","NS"
"Td00001aa014171",-0.206523110286229,-0.0244150362955185,0.977889731811702,"NS","NS","NS"
"Td00001aa014173",-0.070326991910608,0.662266828341101,0.216810174560121,"NS","NS","NS"
"Td00001aa014184",-0.196263051265476,-0.0873227903322025,0.903570911158727,"NS","NS","NS"
"Td00001aa014188",-0.43215539053463,-0.447706250132354,0.70496444917701,"NS","NS","NS"
"Td00001aa014189",0.0655583721047127,0.57550873181782,0.0491592866399454,"NS","NS","NS"
"Td00001aa014206",0.113616966519132,0.00333807945706826,0.996400348734239,"NS","NS","NS"
"Td00001aa014214",0.0475255389322779,0.563510460153103,0.363185812314643,"NS","NS","NS"
"Td00001aa014231",-0.772571909378531,-0.970711966714358,0.0356315851901765,"NS","NS","NS"
"Td00001aa014246",-0.469771151854758,-0.660094545340906,0.250489697786933,"NS","NS","NS"
"Td00001aa014253",0.546714250343145,-0.787428314262147,0.0278020104147071,"NS","NS","NS"
"Td00001aa014265",0.141329587442917,-0.0976550343819326,0.898653167105047,"NS","NS","NS"
"Td00001aa014316",-1.06175343640377,-0.403577617546054,0.433680818698467,"Down","NS","NS"
"Td00001aa014317",0.898772801084563,0.393801161726881,0.387410673949539,"NS","NS","NS"
"Td00001aa014333",0.246079147067716,0.798711858321465,0.23252511963442,"NS","NS","NS"
"Td00001aa014362",3.43006221938039,-0.813749182305842,0.613177037763952,"Up","NS","NS"
"Td00001aa014383",-0.350524858883879,0.818914654411841,0.0116611165235891,"NS","NS","NS"
"Td00001aa014389",-0.128065198355304,0.369977187120048,0.22098907117627,"NS","NS","NS"
"Td00001aa014391",-0.43032354808094,-0.0177814049457141,0.979423260188343,"NS","NS","NS"
"Td00001aa014405",-0.385990386456214,0.27786136850832,0.532090955024121,"NS","NS","NS"
"Td00001aa014408",0.287446324226601,0.879131023860167,0.0699419150505984,"NS","NS","NS"
"Td00001aa014411",-0.772009938329833,-0.408234409160704,0.656063637459431,"NS","NS","NS"
"Td00001aa014422",-0.285008527833626,0.605664826187118,0.167960275627362,"NS","NS","NS"
"Td00001aa014448",0.0258953827518345,0.110906606523959,0.855696626580931,"NS","NS","NS"
"Td00001aa014462",0.0795554603755523,0.335132658457123,0.574300607638031,"NS","NS","NS"
"Td00001aa014474",0.03759835970155,0.477771136029267,0.230687281401187,"NS","NS","NS"
"Td00001aa014480",0.872376272318475,-0.955244848186808,0.00047697708905801,"NS","NS","NS"
"Td00001aa014495",0.283247896257205,0.374153498010164,0.418729331858781,"NS","NS","NS"
"Td00001aa014505",0.0282626315297885,0.576253989265034,0.20382410290373,"NS","NS","NS"
"Td00001aa014521",-0.254552036096549,0.537935815843684,0.153494673211981,"NS","NS","NS"
"Td00001aa014529",-0.687476660943542,0.44010025970416,0.334852138968943,"NS","NS","NS"
"Td00001aa014550",-0.674269135028379,1.65498262394283,0.196347246372505,"NS","NS","NS"
"Td00001aa014554",0.25109176814939,0.4652852900411,0.286670405013999,"NS","NS","NS"
"Td00001aa014580",0.179062321312784,1.80872246429096,0.456475341961901,"NS","NS","NS"
"Td00001aa014588",0.699027579185838,-0.563552607114428,0.310678197632055,"NS","NS","NS"
"Td00001aa014607",-0.0541268093030016,0.846411545519305,0.00317858361012262,"NS","NS","NS"
"Td00001aa014621",-0.869483018130311,-1.05537283553641,0.0708434292549335,"NS","NS","NS"
"Td00001aa014625",0.361674160188422,-0.373016630152821,0.52455049307198,"NS","NS","NS"
"Td00001aa014638",0.224480545430351,1.40577423449245,0.00968235045626213,"NS","Up","NS"
"Td00001aa014643",0.183997765503933,0.575383115103654,0.0831623720034036,"NS","NS","NS"
"Td00001aa014647",-0.00838596011080149,0.453616895059613,0.208772848492649,"NS","NS","NS"
"Td00001aa014665",0.272198847598956,0.612631651015201,0.0711605569390431,"NS","NS","NS"
"Td00001aa014670",0.199245757807352,0.783162677711417,0.672207729848909,"NS","NS","NS"
"Td00001aa014685",-0.407480815819272,0.733840605929879,0.0925251005544933,"NS","NS","NS"
"Td00001aa014689",0.823673659918,0.726804548439601,0.188115585124908,"NS","NS","NS"
"Td00001aa014741",-0.0999183948458604,0.340453714482943,0.635748993958305,"NS","NS","NS"
"Td00001aa014750",-0.12290551612132,0.497649390835001,0.444501990592518,"NS","NS","NS"
"Td00001aa014754",0.15270014855029,0.68173509682313,0.117241489945982,"NS","NS","NS"
"Td00001aa014755",0.127552302100219,-0.0283990926409074,0.963204005649284,"NS","NS","NS"
"Td00001aa014768",-0.537824300651126,0.587980105792814,0.160415793110852,"NS","NS","NS"
"Td00001aa014772",0.0763448840933082,1.06486704936109,0.0928023564507028,"NS","NS","NS"
"Td00001aa014774",-0.0018836994111545,1.49342466097853,5.59336945244867e-07,"NS","Up","NS"
"Td00001aa014788",-0.323114107017237,0.115890190941415,0.873612299790045,"NS","NS","NS"
"Td00001aa014789",-0.514468918849881,-0.47519919891529,0.478903776984694,"NS","NS","NS"
