"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa008665",0.169829444206962,-0.390349456163095,0.779008238865087,"NS","NS","NS"
"Td00001aa008673",-0.0316056577863998,-0.387290586838842,0.821149182751087,"NS","NS","NS"
"Td00001aa008679",0.522061306770154,0.325725477973503,0.68096929365915,"NS","NS","NS"
"Td00001aa008702",-0.372656810454643,-1.2684769539013,0.224137247217888,"NS","NS","NS"
"Td00001aa008764",-0.107288050156424,-0.43416478987817,0.781432399497371,"NS","NS","NS"
"Td00001aa008781",-0.318248289722305,-0.734318698508472,0.657072546742464,"NS","NS","NS"
"Td00001aa008783",0.010614971699292,0.205015860642493,0.873357584311432,"NS","NS","NS"
"Td00001aa008789",-0.778032242263677,0.564977628006915,0.757169110241823,"NS","NS","NS"
"Td00001aa008824",0.0436837456063215,-1.49811635530873,0.0256408037396954,"NS","Down","NS"
"Td00001aa008852",-0.303228993415945,0.0958499228754301,0.955034441424946,"NS","NS","NS"
"Td00001aa008860",-0.796662056405259,0.60344962221326,0.262033880328738,"NS","NS","NS"
"Td00001aa008865",-0.205270786560714,0.109526540870714,0.962692747815784,"NS","NS","NS"
"Td00001aa008869",-0.217803395485617,0.433626390154268,0.827866927411566,"NS","NS","NS"
"Td00001aa008936",-0.38509144627454,0.446408558603743,0.867669978738771,"NS","NS","NS"
"Td00001aa008975",0.277682595193475,1.32329947554723,0.0550415153359903,"NS","NS","NS"
"Td00001aa008981",0.0831559589520686,0.376150655160061,0.720683318313393,"NS","NS","NS"
"Td00001aa008985",2.10646340513115,-1.24621715398767,0.705646324443428,"Up","NS","NS"
"Td00001aa009000",-0.22015242007356,0.172659491780037,0.914946694072467,"NS","NS","NS"
"Td00001aa009031",0.116445435603169,0.826421413292522,0.60009043562736,"NS","NS","NS"
"Td00001aa009039",0.0734937318995035,-0.316589494991199,0.830030110821952,"NS","NS","NS"
"Td00001aa009047",-0.27400777938241,0.212621610227978,0.924949034932234,"NS","NS","NS"
"Td00001aa009051",0.162113725593767,-0.163319828202456,0.904595579870536,"NS","NS","NS"
"Td00001aa009055",0.346596925779153,-0.394520030062652,0.798158347515344,"NS","NS","NS"
"Td00001aa009066",0.421459122697338,0.173746908625991,0.87855989091121,"NS","NS","NS"
"Td00001aa009076",-0.426892954301098,-0.153394240426829,0.928085866057474,"NS","NS","NS"
"Td00001aa009109",-0.0127968791589163,-0.00806503475125698,0.99475848567638,"NS","NS","NS"
"Td00001aa009125",-1.22058572143941,0.189490420149247,0.846596313463884,"Down","NS","NS"
"Td00001aa009131",-0.510232519565955,-0.496238085192901,NA,"NS","NS","NS"
"Td00001aa009148",-0.139498773496999,0.814162300838461,0.361734711396981,"NS","NS","NS"
"Td00001aa009191",-0.180747057438829,0.00875722316838338,0.995653796545891,"NS","NS","NS"
"Td00001aa009221",0.82622769229423,6.08616809862771,0.000467829872797515,"NS","Up","NS"
"Td00001aa009228",0.174421266160575,1.94967016876148,1.55663386455075e-06,"NS","Up","NS"
"Td00001aa009257",-0.0788631918640995,0.44993755348103,0.800761278008882,"NS","NS","NS"
"Td00001aa009265",0.457555507697356,-0.253120136047652,0.860983197693949,"NS","NS","NS"
"Td00001aa009285",0.41426309785661,0.324467064820066,0.872400440598872,"NS","NS","NS"
"Td00001aa009323",-0.092595877910071,-0.32253286737515,0.881320988939279,"NS","NS","NS"
"Td00001aa009353",0.828527209627878,-0.796637866135861,0.480869270593485,"NS","NS","NS"
"Td00001aa009397",-0.121325532630519,-0.0451078217063734,NA,"NS","NS","NS"
"Td00001aa009403",-0.329971125421412,-0.0400879789978569,NA,"NS","NS","NS"
"Td00001aa009459",-0.468153174145635,0.411535464825124,0.802625263797636,"NS","NS","NS"
"Td00001aa009514",0.302258525607428,0.561073361051497,0.630298221741093,"NS","NS","NS"
"Td00001aa009539",-0.524183313181797,0.163323863786761,0.94458293532948,"NS","NS","NS"
"Td00001aa009543",0.267706448618408,0.244182262635289,0.810478113497475,"NS","NS","NS"
"Td00001aa009544",-0.0377887154374499,-0.115405080124625,0.949748302288686,"NS","NS","NS"
"Td00001aa009571",-0.344294229627207,-1.25648659652804,0.223246779933715,"NS","NS","NS"
"Td00001aa009575",-1.4756441480851,-0.487282442696309,0.67058097944815,"Down","NS","NS"
"Td00001aa009577",-0.286931204196335,-0.312015932737821,0.858583695356859,"NS","NS","NS"
"Td00001aa009581",-1.30191054407563,1.88685268028548,0.286433082938242,"Down","NS","NS"
"Td00001aa009603",0.563888321071312,-0.361755003211111,0.457336341388927,"NS","NS","NS"
"Td00001aa009655",-0.157281058310925,0.94368037851419,0.853310907456154,"NS","NS","NS"
"Td00001aa009662",0.109068540774964,0.479766946656659,0.73492963981912,"NS","NS","NS"
"Td00001aa009663",0.00450935574627651,-0.424349150803805,0.614362469039733,"NS","NS","NS"
"Td00001aa009680",-0.983866331320635,0.624190452070153,0.421164420959418,"NS","NS","NS"
"Td00001aa009691",0.160451910758448,0.188005163849503,0.892085725668804,"NS","NS","NS"
"Td00001aa009697",-0.265153834173698,0.122294829217422,0.936175608076173,"NS","NS","NS"
"Td00001aa009712",-0.587621628066752,0.837553612615077,0.5886874490029,"NS","NS","NS"
"Td00001aa009740",-0.18561175010214,0.0980142089977033,0.950364231805055,"NS","NS","NS"
"Td00001aa009764",-0.632431526064166,-0.224714666059493,0.806786897190217,"NS","NS","NS"
"Td00001aa009855",-0.20110948474988,0.0663767708159261,0.957108294797132,"NS","NS","NS"
"Td00001aa009871",0.0982809547001017,0.595881824095601,0.302765905275889,"NS","NS","NS"
"Td00001aa009874",1.02171028275205,0.883500764217365,0.139341371736822,"Up","NS","NS"
"Td00001aa009886",-0.364996748877217,-1.10341655722238,0.173046992928113,"NS","NS","NS"
"Td00001aa009915",0.056545336156666,0.212028387616703,0.862567778098753,"NS","NS","NS"
"Td00001aa009918",0.613698597428143,0.257713976634517,0.908144150392503,"NS","NS","NS"
"Td00001aa009947",0.0029512551490456,1.61732848405347,0.00317763940064273,"NS","Up","NS"
"Td00001aa009977",-0.053516088254444,-0.346072128994748,0.711193295261532,"NS","NS","NS"
"Td00001aa009986",0.12755812022827,-0.222093800154417,0.881970465278149,"NS","NS","NS"
"Td00001aa010029",-0.0135739297414319,-1.27023342922023,NA,"NS",NA,"NS"
"Td00001aa010032",-0.168289477782726,-0.583452416982,0.707451823446131,"NS","NS","NS"
"Td00001aa010033",0.10175592774408,-0.105510090766305,0.951391377223061,"NS","NS","NS"
"Td00001aa010052",0.185773214109581,-0.0233738976504475,0.983089343268734,"NS","NS","NS"
"Td00001aa010057",-0.293241467555464,0.514997350487962,0.694926674538025,"NS","NS","NS"
"Td00001aa010067",-0.497504297461918,-0.125418978012709,0.926339856876808,"NS","NS","NS"
"Td00001aa010082",-0.0275480104097603,0.343657524290884,0.900331575229567,"NS","NS","NS"
"Td00001aa010087",0.654515081925169,-0.0416870495846419,0.980951174223609,"NS","NS","NS"
"Td00001aa010167",-0.263170514377282,0.25950045069707,0.883261646253303,"NS","NS","NS"
"Td00001aa010169",0.424281676090603,0.0138070940352803,0.991684764183057,"NS","NS","NS"
"Td00001aa010182",-0.204187041719276,0.0804967641489557,0.937373281632458,"NS","NS","NS"
"Td00001aa010207",-0.220317146765915,-0.186816047057954,0.924613887390494,"NS","NS","NS"
"Td00001aa010215",0.0112751116685019,0.697633041581233,0.439886357489409,"NS","NS","NS"
"Td00001aa010260",-0.290799482549163,0.0423643830064014,0.978678744796661,"NS","NS","NS"
"Td00001aa010289",-0.0185311481268935,0.0949040201067211,0.957718091065282,"NS","NS","NS"
"Td00001aa010296",-0.162374251284552,2.78551978044652,0.216671990383879,"NS","NS","NS"
"Td00001aa010338",0.070656319890316,-0.6106226301358,0.763888460899951,"NS","NS","NS"
"Td00001aa010339",0.414012409225718,2.26761169777992,6.03447445196426e-07,"NS","Up","NS"
"Td00001aa010356",-0.000376804326560197,-0.921269350266854,0.657072546742464,"NS","NS","NS"
"Td00001aa010371",-0.0728298168011498,0.231954685637806,0.899042518442562,"NS","NS","NS"
"Td00001aa010378",-0.497906593782228,0.668128702847468,0.507524732162805,"NS","NS","NS"
"Td00001aa010388",-0.496732893096207,-0.442209626184536,0.762542692553393,"NS","NS","NS"
"Td00001aa010414",0.385064446255468,-0.569689812998111,0.514277891239683,"NS","NS","NS"
"Td00001aa010418",0.273632840398882,-0.0431727866731904,0.979738858320175,"NS","NS","NS"
"Td00001aa010440",-0.148337086454814,-0.411864012219556,0.773124114888202,"NS","NS","NS"
"Td00001aa010462",-0.00205838448437555,1.55636145905584,0.000929223188456213,"NS","Up","NS"
"Td00001aa010482",-0.023603619276941,-0.625391714541275,0.768200317621421,"NS","NS","NS"
"Td00001aa010545",-0.10959202708234,3.27744976948924,4.82276815394472e-06,"NS","Up","NS"
"Td00001aa010562",-0.129992853919725,0.270348494633039,NA,"NS","NS","NS"
"Td00001aa010569",-0.555287114272641,0.225004870519259,0.864533307240567,"NS","NS","NS"
"Td00001aa010573",0.0608450162577587,0.488551387708133,0.434119573074786,"NS","NS","NS"
"Td00001aa010575",0.0750558651483537,0.27051580521493,0.821772935147766,"NS","NS","NS"
"Td00001aa010578",0.129931186553346,1.08802305536385,0.374881278626408,"NS","NS","NS"
"Td00001aa010582",-0.513102003154444,-0.224307502752907,0.874609990550993,"NS","NS","NS"
"Td00001aa010600",0.234222931591487,-0.446444012699614,0.57721526049859,"NS","NS","NS"
"Td00001aa010642",0.0519459429240275,-0.155099033898002,0.925669305141131,"NS","NS","NS"
"Td00001aa010645",-0.0587048243521397,0.104726409731439,0.946125872933835,"NS","NS","NS"
"Td00001aa010662",0.178970088264472,-0.452544269515977,0.552502328719882,"NS","NS","NS"
"Td00001aa010671",-0.309380952106569,-0.290914593271185,0.821882284182421,"NS","NS","NS"
"Td00001aa010723",-0.040552185998289,-0.0408570080803849,0.977568909313956,"NS","NS","NS"
"Td00001aa010732",0.0136371800918179,-0.0574329052341658,0.969234652469,"NS","NS","NS"
"Td00001aa010744",1.00979669827725,0.731215453920496,0.267723172840516,"Up","NS","NS"
"Td00001aa010752",-0.454558041434064,1.06866688350959,0.675878339159349,"NS","NS","NS"
"Td00001aa010759",-0.389851495736679,0.338844967997875,0.914178759054251,"NS","NS","NS"
"Td00001aa010760",0.25589399409156,0.160214573645507,0.916657122905892,"NS","NS","NS"
"Td00001aa010844",0.789997588498667,-0.587277352737286,0.698139267096331,"NS","NS","NS"
"Td00001aa010854",0.078948069932358,-0.604818288167952,0.848119882159134,"NS","NS","NS"
"Td00001aa010934",-0.137091952131807,-0.0246316469204266,0.986553217539888,"NS","NS","NS"
"Td00001aa010944",-0.0647315306566455,-1.17009643239166,0.0557772928862692,"NS","NS","NS"
"Td00001aa010947",-0.687406905376412,-0.241155593047759,0.881320988939279,"NS","NS","NS"
"Td00001aa010954",0.012317804194986,0.0322382296298135,0.980373621772379,"NS","NS","NS"
"Td00001aa010981",0.12133027529024,-0.168997484067726,0.927181556328504,"NS","NS","NS"
"Td00001aa010989",-0.128591777538934,-0.835900143143286,0.482657345857301,"NS","NS","NS"
"Td00001aa011042",-0.132411545816716,-0.636053722712056,0.555462017523381,"NS","NS","NS"
"Td00001aa011045",-0.228763842262141,0.851379223225492,0.508152449958832,"NS","NS","NS"
"Td00001aa011081",-0.0556253000596799,0.0913967913705491,0.94585657372189,"NS","NS","NS"
"Td00001aa011126",0.21345333422123,1.6740919311738,0.128294087811641,"NS","NS","NS"
"Td00001aa011129",0.478093785319046,0.222920554442499,0.888364910949582,"NS","NS","NS"
"Td00001aa011137",-0.248478200569644,-0.397861289511583,0.456305714184687,"NS","NS","NS"
"Td00001aa011157",-0.0950884905056485,0.166647500436597,0.942735318753204,"NS","NS","NS"
"Td00001aa011188",-0.60891026190653,-0.301932634557998,0.876173432897269,"NS","NS","NS"
"Td00001aa011200",0.55331517639657,0.261014866986142,0.803178116415222,"NS","NS","NS"
"Td00001aa011228",-0.487803470364135,0.234577985296563,0.835785678205129,"NS","NS","NS"
"Td00001aa011250",0.0187293694273387,-0.23133701276638,0.905370348873873,"NS","NS","NS"
"Td00001aa011263",0.165390680787956,1.80091755697901,0.415079915888881,"NS","NS","NS"
"Td00001aa011277",-0.5234364536686,0.229054730862409,0.853501798820041,"NS","NS","NS"
"Td00001aa011280",-0.556849764504782,0.123599151646245,0.906763342026691,"NS","NS","NS"
"Td00001aa011286",0.461505425761863,-0.208358124749252,0.904708466106886,"NS","NS","NS"
"Td00001aa011312",-0.317142973324859,-0.190069297624952,0.882818375152608,"NS","NS","NS"
"Td00001aa011332",-0.420242037160802,-0.183170038179439,0.938351090058928,"NS","NS","NS"
"Td00001aa011350",-0.13773074848967,-1.25711671981852,0.183060222007425,"NS","NS","NS"
"Td00001aa011352",-0.202245145659445,-0.341688449443855,0.830505644513289,"NS","NS","NS"
"Td00001aa011353",-0.0521197676738,-0.735480780571941,0.165891567264248,"NS","NS","NS"
"Td00001aa011371",0.932235511326565,-0.277251384161132,0.885170282550875,"NS","NS","NS"
"Td00001aa011427",-1.28917449111682,1.28791708033828,2.1101467511055e-05,"Down","Up","NS"
"Td00001aa011430",0.977559759699713,0.496670787097695,0.87399113580738,"NS","NS","NS"
"Td00001aa011438",0.341630938305286,0.26243515192398,0.63581803218144,"NS","NS","NS"
"Td00001aa011468",-0.0503263601685825,-0.355541946454247,0.743994239499142,"NS","NS","NS"
"Td00001aa011477",0.014433686266118,0.270402387513001,0.928717919781996,"NS","NS","NS"
"Td00001aa011506",0.113783057501848,-0.635132802431994,0.426003761224548,"NS","NS","NS"
"Td00001aa011551",0.0671608976295135,-0.0400879789978569,NA,"NS","NS","NS"
"Td00001aa011555",-0.310511194200697,0.621191818552949,0.652944336613145,"NS","NS","NS"
"Td00001aa011564",0.0477010263918488,-0.150835920072622,0.923372275397132,"NS","NS","NS"
"Td00001aa011566",-0.226305786506055,0.346970390780189,0.733889712805556,"NS","NS","NS"
"Td00001aa011571",0.406275496640155,1.06470553450661,0.649332758194213,"NS","NS","NS"
"Td00001aa011576",0.055133479597669,-0.259444735984755,0.800683412181037,"NS","NS","NS"
"Td00001aa011609",0.122634533340152,-0.37158958993527,0.807437752094156,"NS","NS","NS"
"Td00001aa011659",-0.0981179266801434,0.201460496866934,0.859642914471299,"NS","NS","NS"
"Td00001aa011674",0.542365619830627,-2.4336488480856,0.0484898727344888,"NS","Down","NS"
"Td00001aa011675",0.11648419819701,0.672094261727464,0.522573244375735,"NS","NS","NS"
"Td00001aa011732",-0.0657838574721025,-0.73719175926732,NA,"NS","NS","NS"
"Td00001aa011748",-0.0986287083111515,1.47232319214676,NA,"NS",NA,"NS"
"Td00001aa011779",0.436548520113827,1.35056210757237,0.325148428396284,"NS","NS","NS"
"Td00001aa011875",-0.875772149075944,-1.07056930807108,0.485704814135584,"NS","NS","NS"
"Td00001aa011888",-0.216579357491031,0.772192988206146,0.542964839040027,"NS","NS","NS"
"Td00001aa011890",0.121553404053663,0.187951075041536,0.924613887390494,"NS","NS","NS"
"Td00001aa011895",-0.115687458720146,0.675984420313465,0.28885256309872,"NS","NS","NS"
"Td00001aa011900",-0.351156502421515,-0.296651891555042,0.831208669390845,"NS","NS","NS"
"Td00001aa011905",-0.282752638040104,1.20336703158677,0.325856249875922,"NS","NS","NS"
"Td00001aa011919",-0.139013347402015,-0.419597684161049,0.923472175893353,"NS","NS","NS"
"Td00001aa011925",-0.134258173747,1.965497461754,0.000390481991640518,"NS","Up","NS"
"Td00001aa011930",-0.245346164258376,-1.24297920911065,0.234588576077,"NS","NS","NS"
"Td00001aa011935",0.178550600661491,0.976570991355722,0.678399436102762,"NS","NS","NS"
"Td00001aa011954",1.29049518916826,0.223558010318331,0.8369440317858,"Up","NS","NS"
"Td00001aa011955",-0.044720513253848,0.174398480433239,0.908144150392503,"NS","NS","NS"
"Td00001aa011973",-0.0202579187458135,0.32372121254445,0.862584723682554,"NS","NS","NS"
"Td00001aa011975",-0.0858491331733071,0.897566767155626,0.636707176025934,"NS","NS","NS"
"Td00001aa012022",0.293678399767437,0.523771014727914,0.644931870532923,"NS","NS","NS"
"Td00001aa012060",-0.420363609223696,0.347013204714307,0.793628697447031,"NS","NS","NS"
"Td00001aa012064",-0.11921503968445,0.119928805920589,0.942511329003404,"NS","NS","NS"
"Td00001aa012095",-0.192313746336402,0.10113532330995,NA,"NS","NS","NS"
"Td00001aa012101",-0.614969176875248,-0.566997857388879,0.557374641499598,"NS","NS","NS"
"Td00001aa012104",-0.227583808474459,0.299582539062839,0.764950371761309,"NS","NS","NS"
"Td00001aa012106",0.30636100799679,0.232677252160427,0.909090042413083,"NS","NS","NS"
"Td00001aa012113",-0.273157636403515,0.174722255440351,0.835928143571919,"NS","NS","NS"
"Td00001aa012163",-0.110184717338424,0.79054385031678,0.671658523176604,"NS","NS","NS"
"Td00001aa012166",-0.104224257866525,0.589786497032479,0.739725449353727,"NS","NS","NS"
"Td00001aa012180",0.369350623309005,1.1859900854503,0.112275721243822,"NS","NS","NS"
"Td00001aa012190",-0.517040683176643,0.58574490291478,0.117288630767163,"NS","NS","NS"
"Td00001aa012238",-0.237264485227561,-0.0185940104419325,0.986397820975594,"NS","NS","NS"
"Td00001aa012247",0.282935561487063,-0.597500522564469,0.639213710542632,"NS","NS","NS"
"Td00001aa012250",-0.0687314144360419,-0.28602717327371,0.857050631766079,"NS","NS","NS"
"Td00001aa012271",-1.20436077491209,-0.660552972354445,0.495303032892894,"Down","NS","NS"
"Td00001aa012276",-0.51572740812706,0.233342114578925,0.814319379195348,"NS","NS","NS"
"Td00001aa012294",-0.227198936782997,-0.920791818595287,0.37430312272668,"NS","NS","NS"
"Td00001aa012295",-0.324617164042131,-1.4971255677184,0.34889622612442,"NS","NS","NS"
"Td00001aa012388",0.334798176485951,0.0568107043558875,0.96864762184702,"NS","NS","NS"
"Td00001aa012396",-0.637047695166965,0.167627184376483,0.929632425132235,"NS","NS","NS"
"Td00001aa012440",-0.457340655918883,-0.327151808132617,0.901106524081141,"NS","NS","NS"
"Td00001aa012521",-0.840459992259189,3.1198306964093,NA,"NS",NA,"NS"
"Td00001aa012562",-0.33655269617998,-0.573595750389424,0.343189219211622,"NS","NS","NS"
"Td00001aa012567",-0.120436314451862,1.06642196738975,0.406293888859144,"NS","NS","NS"
"Td00001aa012579",-0.549156780315559,0.935307829146983,0.0747188913601878,"NS","NS","NS"
"Td00001aa012606",-0.597900816592328,-0.451308412261256,0.759131640918041,"NS","NS","NS"
"Td00001aa012623",0.234125299882853,-0.252041747891646,0.836131730129175,"NS","NS","NS"
"Td00001aa012677",0.386405382915357,0.519393600514126,0.343801525775455,"NS","NS","NS"
"Td00001aa012705",-0.222958773928676,0.122271903011036,0.959752559682557,"NS","NS","NS"
"Td00001aa012729",0.0075192808675388,-0.759340586365228,0.585232045445503,"NS","NS","NS"
"Td00001aa012773",0.088067519253616,1.97518623429764,7.89469418473559e-07,"NS","Up","NS"
"Td00001aa012774",0.282659639838715,0.640314973852914,0.570298435708764,"NS","NS","NS"
"Td00001aa012779",0.0685696203471577,-0.381356085016799,0.67058097944815,"NS","NS","NS"
"Td00001aa012790",0.193740527888182,0.498646094159572,0.902126714026205,"NS","NS","NS"
"Td00001aa012808",0.238512704671247,-0.503128960931491,0.501879243221483,"NS","NS","NS"
"Td00001aa012809",0.97686928361051,-0.527805238825835,0.783497535546809,"NS","NS","NS"
"Td00001aa012816",0.229710856953986,0.477494325434539,0.596977413559022,"NS","NS","NS"
"Td00001aa012823",0.102128716412489,-0.476178812235023,0.670071932558061,"NS","NS","NS"
"Td00001aa012842",-0.270663388523035,-0.771098453266172,0.657372414509666,"NS","NS","NS"
"Td00001aa012843",-0.744049955412541,-0.267473548587371,0.808406569726057,"NS","NS","NS"
"Td00001aa012879",-0.222025305024062,-0.642751291776513,0.371150381574052,"NS","NS","NS"
"Td00001aa012911",0.613687768380738,-0.456264610062255,0.73492963981912,"NS","NS","NS"
"Td00001aa012978",-0.170648587370878,-0.707366427056531,NA,"NS","NS","NS"
"Td00001aa013007",-8.45277344110051e-05,2.33904456543682,7.5577818535364e-05,"NS","Up","NS"
"Td00001aa013013",-0.0481783833096967,0.159762726521884,0.90501413412839,"NS","NS","NS"
"Td00001aa013076",-0.0801794565270248,-1.06918743616271,0.304500225945954,"NS","NS","NS"
"Td00001aa013095",-0.176625105392015,-0.0803817297615089,0.943482685353272,"NS","NS","NS"
"Td00001aa013106",-0.121468498343492,-0.251681818195968,0.83760467269755,"NS","NS","NS"
"Td00001aa013127",0.218812659964276,0.239431697641297,0.888346088216805,"NS","NS","NS"
"Td00001aa013141",0.382561815130937,0.210281732236805,0.849526060520368,"NS","NS","NS"
"Td00001aa013158",-0.0225346936723997,0.305312669761472,0.850092818358374,"NS","NS","NS"
"Td00001aa013176",0.04103878892005,0.367027647661365,0.679136248246564,"NS","NS","NS"
"Td00001aa013204",-0.48364037442976,2.02807371191122,4.61132642786768e-05,"NS","Up","NS"
"Td00001aa013205",-0.358915440928455,-0.851783094626406,0.369766086410006,"NS","NS","NS"
"Td00001aa013262",-0.160933856205415,2.43672124428034,0.00102653387567915,"NS","Up","NS"
"Td00001aa013293",-0.239788176695198,2.19365420836196,NA,"NS",NA,"NS"
"Td00001aa013332",-0.590194166620682,-0.201143573673682,0.929632425132235,"NS","NS","NS"
"Td00001aa013334",0.50825362744252,-0.58726031492043,0.537311618895482,"NS","NS","NS"
"Td00001aa013344",-0.27993871241918,-0.809714911316404,0.456118071525549,"NS","NS","NS"
"Td00001aa013359",0.34270458617145,-0.0580351131709925,0.978678744796661,"NS","NS","NS"
"Td00001aa013413",-0.17163040780032,0.352231453183483,0.632027575536413,"NS","NS","NS"
"Td00001aa013419",-0.0333141786957684,-0.561248405247154,0.512037900346242,"NS","NS","NS"
"Td00001aa013433",-0.0293592126874227,0.788112177732952,0.183857414922764,"NS","NS","NS"
"Td00001aa013454",0.0540765184222785,0.508093641745178,0.298316522216343,"NS","NS","NS"
"Td00001aa013466",-0.351975230522434,-0.686636477852315,0.492654960201957,"NS","NS","NS"
"Td00001aa013477",-0.510103358933433,0.0863301554885732,0.970805338747614,"NS","NS","NS"
"Td00001aa013480",-1.28486107499827,0.525010541980716,0.67058097944815,"Down","NS","NS"
"Td00001aa013482",-0.406185259211312,-0.181332910024662,0.899576382847662,"NS","NS","NS"
"Td00001aa013498",-0.382603009991126,-1.19548827399421,0.380852504729873,"NS","NS","NS"
"Td00001aa013516",-0.066404253846007,-0.292741872926825,0.898502690752298,"NS","NS","NS"
"Td00001aa013521",-0.0423975250788817,-0.947542517490103,0.439937641117834,"NS","NS","NS"
"Td00001aa013532",-0.242654249901896,-0.0299761472121097,0.97854329943637,"NS","NS","NS"
"Td00001aa013562",0.0904438686986581,0.501742256544038,0.518539553942437,"NS","NS","NS"
"Td00001aa013579",0.115516437741839,0.0406892633923394,0.979195144479279,"NS","NS","NS"
"Td00001aa013609",0.0364918535544606,0.217898387218044,0.861481980131248,"NS","NS","NS"
"Td00001aa013626",-0.045650756104015,-0.0570178259388896,0.979888321079608,"NS","NS","NS"
"Td00001aa013660",0.0300034250884621,1.07112304480428,0.444356929510662,"NS","NS","NS"
"Td00001aa013672",-1.04515713291076,-1.31878997854273,NA,"Down",NA,NA
"Td00001aa013673",-0.921312925420386,-2.73808589605715,NA,"NS",NA,"NS"
"Td00001aa013674",-0.872420334933042,0.0316801131189296,NA,"NS","NS","NS"
"Td00001aa013675",-0.782188375131578,-1.22797002126991,0.106317640253635,"NS","NS","NS"
"Td00001aa013685",0.613697199593194,2.28765735703195,2.8646439038841e-07,"NS","Up","NS"
"Td00001aa013686",-0.110879546646103,0.553812778279037,0.533281134278346,"NS","NS","NS"
"Td00001aa013691",-0.144524384499715,-0.116158950616134,0.958079935986911,"NS","NS","NS"
"Td00001aa013708",-0.0294462199154795,-0.0818619012618502,0.965897482653463,"NS","NS","NS"
"Td00001aa013719",0.371681977079171,1.81312436844084,NA,"NS",NA,"NS"
"Td00001aa013725",1.31653818290355,1.42538348993243,0.000260600431306945,"Up","Up","Up"
"Td00001aa013761",-0.408380984846996,-0.959558374408433,0.101757110887932,"NS","NS","NS"
"Td00001aa013775",-0.127016510709157,-0.682803746328405,0.75794590218678,"NS","NS","NS"
"Td00001aa013783",-0.301706488224299,0.260763936149414,0.842882069654637,"NS","NS","NS"
"Td00001aa013790",0.2516505335432,-0.637797943988587,0.887181972739579,"NS","NS","NS"
"Td00001aa013792",0.501107464995915,0.34624876235104,0.94641924633601,"NS","NS","NS"
"Td00001aa013818",0.305775273701135,0.503599668359202,0.539329524890379,"NS","NS","NS"
"Td00001aa013819",0.0730905258881014,0.351910668768842,0.791220339433304,"NS","NS","NS"
"Td00001aa013822",0.290223115688137,-0.0891277177570507,0.927902751069136,"NS","NS","NS"
"Td00001aa013843",0.370356165512905,0.04272392598865,0.954855418639071,"NS","NS","NS"
"Td00001aa013846",-0.618308576864251,-0.124334606388756,0.960565144142633,"NS","NS","NS"
"Td00001aa013887",-0.11594616305594,-1.51687126134216,0.00444516288185135,"NS","Down","NS"
"Td00001aa013906",-0.243644515364981,0.0610020349962169,0.966906929946385,"NS","NS","NS"
"Td00001aa013911",-0.191118700841894,0.233757326022249,0.92596459856327,"NS","NS","NS"
"Td00001aa013924",-0.0550376633025175,0.333660543249549,0.798158347515344,"NS","NS","NS"
"Td00001aa013939",0.0296321731183762,-0.0732523792426061,0.960565144142633,"NS","NS","NS"
"Td00001aa013963",0.0332619603982709,0.219632302339183,0.928717919781996,"NS","NS","NS"
"Td00001aa014014",0.138328444295762,0.650621869215153,0.359214516285383,"NS","NS","NS"
"Td00001aa014017",-0.561783263684636,-0.0650044465662818,0.991268658214254,"NS","NS","NS"
"Td00001aa014018",-0.348761297947047,-0.15287526894051,0.948170462526979,"NS","NS","NS"
"Td00001aa014068",0.0598398373751825,2.08068594541401,2.50942723680296e-07,"NS","Up","NS"
"Td00001aa014113",-0.183552548572086,0.324071758152108,0.702538099179026,"NS","NS","NS"
"Td00001aa014127",0.207990863837221,0.168139808430232,0.938260448631839,"NS","NS","NS"
"Td00001aa014170",1.00282465838104,0.720591522391551,0.351793274431138,"NS","NS","NS"
"Td00001aa014171",-0.206523110286229,-0.257451006036647,0.843157566557372,"NS","NS","NS"
"Td00001aa014173",-0.070326991910608,-0.403919294027254,0.786062672768959,"NS","NS","NS"
"Td00001aa014184",-0.196263051265476,0.100836494865477,0.926191144997427,"NS","NS","NS"
"Td00001aa014189",0.0655583721047127,1.8603249047303,0.000792378813122405,"NS","Up","NS"
"Td00001aa014206",0.113616966519132,-0.135982719949328,0.952906792997666,"NS","NS","NS"
"Td00001aa014214",0.0475255389322779,-0.937695890369974,0.633866867478642,"NS","NS","NS"
"Td00001aa014231",-0.772571909378531,0.535023033989156,NA,"NS","NS","NS"
"Td00001aa014246",-0.469771151854758,0.0365531621538735,0.98291408230037,"NS","NS","NS"
"Td00001aa014253",0.546714250343145,2.17055990794132,9.00116426605009e-07,"NS","Up","NS"
"Td00001aa014265",0.141329587442917,0.0688065221613762,0.978587636762831,"NS","NS","NS"
"Td00001aa014316",-1.06175343640377,-1.17821765705847,0.110019640446915,"Down","NS","NS"
"Td00001aa014317",0.898772801084563,-0.104825777628554,0.952392185505054,"NS","NS","NS"
"Td00001aa014333",0.246079147067716,0.216440347989577,0.92596459856327,"NS","NS","NS"
"Td00001aa014362",3.43006221938039,-0.388522360055105,0.878950983810078,"Up","NS","NS"
"Td00001aa014383",-0.350524858883879,-0.626521404081093,0.616535260863081,"NS","NS","NS"
"Td00001aa014389",-0.128065198355304,0.464836380021802,0.405886924181242,"NS","NS","NS"
