"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa009125",-1.22058572143941,-0.549536388120236,0.577693800140573,"Down","NS","NS"
"Td00001aa009131",-0.510232519565955,-1.18130121602906,0.379805360844473,"NS","NS","NS"
"Td00001aa009148",-0.139498773496999,0.0985904069872046,0.920367039123735,"NS","NS","NS"
"Td00001aa009183",0.307940827957662,-0.155134094022756,NA,"NS","NS","NS"
"Td00001aa009191",-0.180747057438829,0.529480026015618,0.690036370138009,"NS","NS","NS"
"Td00001aa009221",0.82622769229423,4.82693842415531,0.047984534758411,"NS","Up","NS"
"Td00001aa009228",0.174421266160575,1.11271513386249,0.233271692226425,"NS","NS","NS"
"Td00001aa009257",-0.0788631918640995,0.15670021387179,0.921233018795967,"NS","NS","NS"
"Td00001aa009265",0.457555507697356,-0.146980768422456,0.964035521868802,"NS","NS","NS"
"Td00001aa009285",0.41426309785661,-0.264401097768321,0.846558957777523,"NS","NS","NS"
"Td00001aa009323",-0.092595877910071,-0.284125781190883,0.809735469012938,"NS","NS","NS"
"Td00001aa009353",0.828527209627878,0.160116683303492,0.897008363075768,"NS","NS","NS"
"Td00001aa009397",-0.121325532630519,-0.938405733721551,NA,"NS","NS","NS"
"Td00001aa009459",-0.468153174145635,0.710624666305878,0.760642178726483,"NS","NS","NS"
"Td00001aa009514",0.302258525607428,0.108613322364249,0.945275967574406,"NS","NS","NS"
"Td00001aa009539",-0.524183313181797,0.0561363284269851,0.970802227941334,"NS","NS","NS"
"Td00001aa009543",0.267706448618408,-0.168277787471891,0.885360751207859,"NS","NS","NS"
"Td00001aa009544",-0.0377887154374499,-0.159545355129307,0.882379592866017,"NS","NS","NS"
"Td00001aa009571",-0.344294229627207,-1.21415041813467,0.197692600667496,"NS","NS","NS"
"Td00001aa009575",-1.4756441480851,-0.534442815274781,0.553324264815674,"Down","NS","NS"
"Td00001aa009577",-0.286931204196335,-0.185298425349988,0.860452477887894,"NS","NS","NS"
"Td00001aa009581",-1.30191054407563,-0.268219739588243,0.848358854147091,"Down","NS","NS"
"Td00001aa009603",0.563888321071312,-0.12548852088127,0.894325115828977,"NS","NS","NS"
"Td00001aa009655",-0.157281058310925,-1.95411121827491,0.02032516520551,"NS","Down","NS"
"Td00001aa009662",0.109068540774964,0.328465923983761,0.746185830499427,"NS","NS","NS"
"Td00001aa009663",0.00450935574627651,-0.236328598757535,0.870086692545197,"NS","NS","NS"
"Td00001aa009680",-0.983866331320635,0.141180674812789,0.895714946389478,"NS","NS","NS"
"Td00001aa009691",0.160451910758448,-0.0648299958648126,0.960628238271609,"NS","NS","NS"
"Td00001aa009697",-0.265153834173698,0.590649684558304,0.63676689336716,"NS","NS","NS"
"Td00001aa009712",-0.587621628066752,0.350155637540199,0.897008363075768,"NS","NS","NS"
"Td00001aa009740",-0.18561175010214,0.382967203004205,0.741973950769101,"NS","NS","NS"
"Td00001aa009764",-0.632431526064166,-0.00624731088602173,0.998082694425546,"NS","NS","NS"
"Td00001aa009855",-0.20110948474988,-0.0127744448760288,0.993174265878608,"NS","NS","NS"
"Td00001aa009871",0.0982809547001017,-0.0672451378576492,0.949768403354627,"NS","NS","NS"
"Td00001aa009874",1.02171028275205,0.336546616628909,0.799814316965365,"Up","NS","NS"
"Td00001aa009886",-0.364996748877217,0.767345081018482,0.382292960272123,"NS","NS","NS"
"Td00001aa009915",0.056545336156666,0.418853275986954,0.594944089276098,"NS","NS","NS"
"Td00001aa009918",0.613698597428143,-0.280017315137408,0.891110209764905,"NS","NS","NS"
"Td00001aa009947",0.0029512551490456,0.553704187289196,0.598607789741327,"NS","NS","NS"
"Td00001aa009977",-0.053516088254444,-0.529553490649093,0.590100186033762,"NS","NS","NS"
"Td00001aa009986",0.12755812022827,-0.146439826412608,0.878079959286599,"NS","NS","NS"
"Td00001aa010029",-0.0135739297414319,-0.571722053212205,0.850579599892316,"NS","NS","NS"
"Td00001aa010032",-0.168289477782726,-1.11078152255943,0.212862918680383,"NS","NS","NS"
"Td00001aa010033",0.10175592774408,0.24760389404506,0.743921688852318,"NS","NS","NS"
"Td00001aa010052",0.185773214109581,0.174740433813943,0.852352245523167,"NS","NS","NS"
"Td00001aa010057",-0.293241467555464,-0.903586532559807,0.342701688941898,"NS","NS","NS"
"Td00001aa010067",-0.497504297461918,-0.0161292486553173,0.994277394501879,"NS","NS","NS"
"Td00001aa010082",-0.0275480104097603,-0.351943826125723,0.799784127316739,"NS","NS","NS"
"Td00001aa010087",0.654515081925169,0.658783856678308,0.604274685164204,"NS","NS","NS"
"Td00001aa010167",-0.263170514377282,0.260658672237035,0.866782570422072,"NS","NS","NS"
"Td00001aa010169",0.424281676090603,-0.135218798323445,0.914425231422734,"NS","NS","NS"
"Td00001aa010182",-0.204187041719276,-0.0184216690655148,0.990534694808106,"NS","NS","NS"
"Td00001aa010207",-0.220317146765915,-0.060913090354576,0.980584128558817,"NS","NS","NS"
"Td00001aa010215",0.0112751116685019,0.442418843344165,0.689523515713235,"NS","NS","NS"
"Td00001aa010260",-0.290799482549163,0.247249694899538,0.855305235060936,"NS","NS","NS"
"Td00001aa010289",-0.0185311481268935,0.388561564762931,0.721802476937209,"NS","NS","NS"
"Td00001aa010296",-0.162374251284552,-0.699427806516355,0.723400824792349,"NS","NS","NS"
"Td00001aa010338",0.070656319890316,0.227567470914781,0.881114052183514,"NS","NS","NS"
"Td00001aa010339",0.414012409225718,1.4613305510326,0.00297309798885687,"NS","Up","NS"
"Td00001aa010356",-0.000376804326560197,0.115458668369016,0.94717594756067,"NS","NS","NS"
"Td00001aa010371",-0.0728298168011498,-1.13158043726335,0.135080611219762,"NS","NS","NS"
"Td00001aa010378",-0.497906593782228,0.594413809981711,0.493672943654326,"NS","NS","NS"
"Td00001aa010388",-0.496732893096207,0.250771695334505,0.799814316965365,"NS","NS","NS"
"Td00001aa010414",0.385064446255468,-0.206021544702465,0.824244979783318,"NS","NS","NS"
"Td00001aa010418",0.273632840398882,0.0779227592850364,0.934846529168422,"NS","NS","NS"
"Td00001aa010440",-0.148337086454814,-0.846386403622781,0.615903351038322,"NS","NS","NS"
"Td00001aa010462",-0.00205838448437555,0.982472005156347,0.0212440396701409,"NS","NS","NS"
"Td00001aa010482",-0.023603619276941,0.136364788684384,0.956829898062955,"NS","NS","NS"
"Td00001aa010545",-0.10959202708234,1.14919125206363,0.400417269387066,"NS","NS","NS"
"Td00001aa010562",-0.129992853919725,-0.659155800783268,NA,"NS","NS","NS"
"Td00001aa010569",-0.555287114272641,0.166639178396142,0.909963585695471,"NS","NS","NS"
"Td00001aa010573",0.0608450162577587,0.200869185084906,0.857642489698742,"NS","NS","NS"
"Td00001aa010575",0.0750558651483537,0.11844911383813,0.934822380541468,"NS","NS","NS"
"Td00001aa010578",0.129931186553346,0.701165823960574,0.714837412282611,"NS","NS","NS"
"Td00001aa010582",-0.513102003154444,-0.431795841734752,0.72946774756735,"NS","NS","NS"
"Td00001aa010600",0.234222931591487,0.319665235644809,0.873682223814684,"NS","NS","NS"
"Td00001aa010642",0.0519459429240275,-0.441532214470463,0.789177258016376,"NS","NS","NS"
"Td00001aa010645",-0.0587048243521397,-0.329613625633771,0.79687610210114,"NS","NS","NS"
"Td00001aa010662",0.178970088264472,-0.152779149910144,0.918754410450539,"NS","NS","NS"
"Td00001aa010671",-0.309380952106569,-0.215464363241274,0.870581711691651,"NS","NS","NS"
"Td00001aa010723",-0.040552185998289,0.262547637244922,0.721128682624738,"NS","NS","NS"
"Td00001aa010732",0.0136371800918179,-0.621148339333154,0.537553592353153,"NS","NS","NS"
"Td00001aa010744",1.00979669827725,0.471732397719384,0.449066685875165,"Up","NS","NS"
"Td00001aa010752",-0.454558041434064,0.012089477457077,0.998600242269207,"NS","NS","NS"
"Td00001aa010759",-0.389851495736679,0.546778261180455,0.637484248367101,"NS","NS","NS"
"Td00001aa010760",0.25589399409156,-0.00115688788352005,0.999799399397698,"NS","NS","NS"
"Td00001aa010844",0.789997588498667,-0.781735072601299,0.374399916646403,"NS","NS","NS"
"Td00001aa010854",0.078948069932358,-0.999875475723363,0.368085300559136,"NS","NS","NS"
"Td00001aa010934",-0.137091952131807,-0.10509360563954,0.952789380360767,"NS","NS","NS"
"Td00001aa010944",-0.0647315306566455,-1.34210498255077,0.00658552795973499,"NS","Down","NS"
"Td00001aa010947",-0.687406905376412,0.00626317071749673,0.998395734870424,"NS","NS","NS"
"Td00001aa010954",0.012317804194986,0.117325467121945,0.940722225714571,"NS","NS","NS"
"Td00001aa010981",0.12133027529024,-0.328594539955811,0.809958687013207,"NS","NS","NS"
"Td00001aa010989",-0.128591777538934,-0.626473874246592,0.511546281769623,"NS","NS","NS"
"Td00001aa011042",-0.132411545816716,0.559805023537434,0.707672108741129,"NS","NS","NS"
"Td00001aa011045",-0.228763842262141,0.219014976937064,0.85949962126715,"NS","NS","NS"
"Td00001aa011081",-0.0556253000596799,-0.669911007901438,0.548624138486377,"NS","NS","NS"
"Td00001aa011126",0.21345333422123,3.37798551117537,1.05741916255406e-07,"NS","Up","NS"
"Td00001aa011129",0.478093785319046,0.262788984193868,0.727111007318774,"NS","NS","NS"
"Td00001aa011137",-0.248478200569644,-0.53476881779814,0.499665295463975,"NS","NS","NS"
"Td00001aa011157",-0.0950884905056485,0.0151366258717451,0.997251217732089,"NS","NS","NS"
"Td00001aa011188",-0.60891026190653,-0.570038777051599,0.649058639546247,"NS","NS","NS"
"Td00001aa011200",0.55331517639657,-0.0936078079160006,0.922935465505847,"NS","NS","NS"
"Td00001aa011228",-0.487803470364135,0.179555687669633,0.842990262259917,"NS","NS","NS"
"Td00001aa011250",0.0187293694273387,-0.0185633342777338,0.992638145738918,"NS","NS","NS"
"Td00001aa011263",0.165390680787956,0.61170482752171,0.703812141001227,"NS","NS","NS"
"Td00001aa011277",-0.5234364536686,-0.049038537754781,0.967925058761024,"NS","NS","NS"
"Td00001aa011280",-0.556849764504782,-0.049197416009769,0.985195360242964,"NS","NS","NS"
"Td00001aa011286",0.461505425761863,-0.0476509445753512,0.974167650202899,"NS","NS","NS"
"Td00001aa011312",-0.317142973324859,0.717718741963848,0.278839041093784,"NS","NS","NS"
"Td00001aa011332",-0.420242037160802,-0.402715333872808,0.659789553554886,"NS","NS","NS"
"Td00001aa011350",-0.13773074848967,-0.000974354809928788,0.999799399397698,"NS","NS","NS"
"Td00001aa011352",-0.202245145659445,-0.372719440461943,0.742515830501449,"NS","NS","NS"
"Td00001aa011353",-0.0521197676738,-0.581132039194765,0.577693800140573,"NS","NS","NS"
"Td00001aa011371",0.932235511326565,-0.0583554024972496,0.964130621515653,"NS","NS","NS"
"Td00001aa011427",-1.28917449111682,1.06714994427768,0.066297642214422,"Down","NS","NS"
"Td00001aa011430",0.977559759699713,1.23048861396415,0.274374626338519,"NS","NS","NS"
"Td00001aa011438",0.341630938305286,0.24230358068354,0.857927868119438,"NS","NS","NS"
"Td00001aa011468",-0.0503263601685825,0.245932514355309,0.828298845317111,"NS","NS","NS"
"Td00001aa011477",0.014433686266118,-0.113553955669622,0.933440832164252,"NS","NS","NS"
"Td00001aa011506",0.113783057501848,-0.00484508710038796,0.998290870222641,"NS","NS","NS"
"Td00001aa011551",0.0671608976295135,-1.30190418230229,0.5256107783871,"NS","NS","NS"
"Td00001aa011555",-0.310511194200697,0.572148194607053,0.83500514115168,"NS","NS","NS"
"Td00001aa011564",0.0477010263918488,-0.105230519689258,0.946120878766874,"NS","NS","NS"
"Td00001aa011566",-0.226305786506055,0.130151485271682,0.907031509264577,"NS","NS","NS"
"Td00001aa011571",0.406275496640155,0.368442859350097,0.787386106919289,"NS","NS","NS"
"Td00001aa011576",0.055133479597669,-0.642577463236824,0.175610076137051,"NS","NS","NS"
"Td00001aa011609",0.122634533340152,0.350954927420685,0.725591971738809,"NS","NS","NS"
"Td00001aa011659",-0.0981179266801434,0.16700351508165,0.913685070348144,"NS","NS","NS"
"Td00001aa011674",0.542365619830627,-0.499503435711632,0.762434358829091,"NS","NS","NS"
"Td00001aa011675",0.11648419819701,1.28457714890655,0.485211880860455,"NS","NS","NS"
"Td00001aa011732",-0.0657838574721025,1.13564951900605,NA,"NS",NA,"NS"
"Td00001aa011748",-0.0986287083111515,1.36229220500514,NA,"NS",NA,"NS"
"Td00001aa011779",0.436548520113827,1.01110520281795,0.689922590458575,"NS","NS","NS"
"Td00001aa011875",-0.875772149075944,-0.892032742010971,0.233505124512083,"NS","NS","NS"
"Td00001aa011888",-0.216579357491031,-0.433345265301454,0.767394834384264,"NS","NS","NS"
"Td00001aa011890",0.121553404053663,0.0263578170706311,0.990521654862172,"NS","NS","NS"
"Td00001aa011895",-0.115687458720146,-0.310468588462351,0.894788802631127,"NS","NS","NS"
"Td00001aa011900",-0.351156502421515,0.255592516991876,0.825503624074976,"NS","NS","NS"
"Td00001aa011905",-0.282752638040104,-0.4799116612009,0.820342211609321,"NS","NS","NS"
"Td00001aa011919",-0.139013347402015,0.775000783972033,NA,"NS","NS","NS"
"Td00001aa011925",-0.134258173747,-0.0201052449644231,0.994239271292599,"NS","NS","NS"
"Td00001aa011930",-0.245346164258376,-1.00112930752947,0.133160834467092,"NS","NS","NS"
"Td00001aa011935",0.178550600661491,-0.213461335725035,0.911310479602659,"NS","NS","NS"
"Td00001aa011954",1.29049518916826,1.75814939521978,0.012046049777746,"Up","Up","Up"
"Td00001aa011955",-0.044720513253848,0.444514836398173,0.640455513920549,"NS","NS","NS"
"Td00001aa011973",-0.0202579187458135,-0.271741711017885,0.863126615722249,"NS","NS","NS"
"Td00001aa011975",-0.0858491331733071,0.590386321754515,0.309650399326145,"NS","NS","NS"
"Td00001aa012020",-0.93776621531043,1.99151393051093,0.264543831953146,"NS","NS","NS"
"Td00001aa012022",0.293678399767437,0.657092138294848,0.436939872087721,"NS","NS","NS"
"Td00001aa012060",-0.420363609223696,0.479105506333199,0.542775579874788,"NS","NS","NS"
"Td00001aa012064",-0.11921503968445,0.0584037629851624,0.975131476749799,"NS","NS","NS"
"Td00001aa012095",-0.192313746336402,1.17371060811522,0.490657586013918,"NS","NS","NS"
"Td00001aa012101",-0.614969176875248,-0.629416537064266,0.515184491918615,"NS","NS","NS"
"Td00001aa012104",-0.227583808474459,-0.0344219810169874,0.983396126459057,"NS","NS","NS"
"Td00001aa012106",0.30636100799679,0.601755859931941,0.529240069097195,"NS","NS","NS"
"Td00001aa012113",-0.273157636403515,-0.125750208047415,0.916985305779577,"NS","NS","NS"
"Td00001aa012163",-0.110184717338424,0.506753497621746,0.573554036881869,"NS","NS","NS"
"Td00001aa012166",-0.104224257866525,0.36776242134283,0.771436398686489,"NS","NS","NS"
"Td00001aa012180",0.369350623309005,0.887342159911376,0.0418819035868547,"NS","NS","NS"
"Td00001aa012190",-0.517040683176643,0.407496802715008,0.705520026397529,"NS","NS","NS"
"Td00001aa012238",-0.237264485227561,0.202431002896468,0.825503624074976,"NS","NS","NS"
"Td00001aa012247",0.282935561487063,0.10477376575158,0.895434634086535,"NS","NS","NS"
"Td00001aa012250",-0.0687314144360419,-1.07650810694452,0.260265280708517,"NS","NS","NS"
"Td00001aa012271",-1.20436077491209,-0.333462170151757,0.775933032316724,"Down","NS","NS"
"Td00001aa012276",-0.51572740812706,0.177077210164265,0.897008363075768,"NS","NS","NS"
"Td00001aa012294",-0.227198936782997,-0.156316626733794,0.916985305779577,"NS","NS","NS"
"Td00001aa012295",-0.324617164042131,-1.45378963785045,0.157743295766547,"NS","NS","NS"
"Td00001aa012388",0.334798176485951,-0.408787955690409,0.613165009782757,"NS","NS","NS"
"Td00001aa012396",-0.637047695166965,-0.952706855705487,0.455575716173492,"NS","NS","NS"
"Td00001aa012440",-0.457340655918883,0.922298542286863,0.161401784941781,"NS","NS","NS"
"Td00001aa012521",-0.840459992259189,1.15345762203225,0.631893022284105,"NS","NS","NS"
"Td00001aa012562",-0.33655269617998,-0.284591935202519,0.876159321728489,"NS","NS","NS"
"Td00001aa012567",-0.120436314451862,-0.259822903136986,0.92247044820986,"NS","NS","NS"
"Td00001aa012579",-0.549156780315559,-0.0843212085158934,0.940070295903919,"NS","NS","NS"
"Td00001aa012606",-0.597900816592328,-0.0276717724781852,0.992896966514245,"NS","NS","NS"
"Td00001aa012623",0.234125299882853,0.115911268630581,0.914081932247686,"NS","NS","NS"
"Td00001aa012628",0.82249404643684,0.0571709607078199,0.989580590966959,"NS","NS","NS"
"Td00001aa012677",0.386405382915357,0.466058206142136,0.507374390210953,"NS","NS","NS"
"Td00001aa012705",-0.222958773928676,-0.0305932575978395,0.985342531943809,"NS","NS","NS"
"Td00001aa012719",2.68366629052085,0.44930768913693,0.862288082161663,"Up","NS","NS"
"Td00001aa012729",0.0075192808675388,-0.2163954369275,0.904130574278277,"NS","NS","NS"
"Td00001aa012773",0.088067519253616,1.38661221304053,0.00100060450250843,"NS","Up","NS"
"Td00001aa012774",0.282659639838715,0.479665954139635,0.78214697305653,"NS","NS","NS"
"Td00001aa012779",0.0685696203471577,-0.493394242529423,0.594944089276098,"NS","NS","NS"
"Td00001aa012790",0.193740527888182,0.776708370323751,0.800198084252144,"NS","NS","NS"
"Td00001aa012808",0.238512704671247,-0.637366402718189,0.441544427397192,"NS","NS","NS"
"Td00001aa012809",0.97686928361051,0.467715999763676,0.549702042733536,"NS","NS","NS"
"Td00001aa012816",0.229710856953986,-0.101864830697142,0.975936764003106,"NS","NS","NS"
"Td00001aa012823",0.102128716412489,0.170776497337821,0.914425231422734,"NS","NS","NS"
"Td00001aa012842",-0.270663388523035,-0.646771580105974,0.29773582370324,"NS","NS","NS"
"Td00001aa012843",-0.744049955412541,-0.208671443940306,0.903649106618564,"NS","NS","NS"
"Td00001aa012879",-0.222025305024062,0.0299203335066074,0.992944727172429,"NS","NS","NS"
"Td00001aa012911",0.613687768380738,0.118299401128847,0.936404068111459,"NS","NS","NS"
"Td00001aa012978",-0.170648587370878,-1.39344134295732,0.631893022284105,"NS","NS","NS"
"Td00001aa013007",-8.45277344110051e-05,1.52996738980864,0.14494364000638,"NS","NS","NS"
"Td00001aa013013",-0.0481783833096967,0.304662821496116,0.806089442166861,"NS","NS","NS"
"Td00001aa013076",-0.0801794565270248,-0.869832178194973,0.180958664860027,"NS","NS","NS"
"Td00001aa013095",-0.176625105392015,-0.00823775512051043,0.996230195986699,"NS","NS","NS"
"Td00001aa013106",-0.121468498343492,0.736233995413754,0.270657247053266,"NS","NS","NS"
"Td00001aa013127",0.218812659964276,-0.18595202276731,0.864258362415521,"NS","NS","NS"
"Td00001aa013141",0.382561815130937,0.374022268740054,0.688952203863829,"NS","NS","NS"
"Td00001aa013158",-0.0225346936723997,0.742257289150975,0.629478608663052,"NS","NS","NS"
"Td00001aa013176",0.04103878892005,0.127224191333347,0.894438405617193,"NS","NS","NS"
"Td00001aa013204",-0.48364037442976,0.21228382324629,0.913685070348144,"NS","NS","NS"
"Td00001aa013205",-0.358915440928455,-0.0402822964543321,0.979227302536404,"NS","NS","NS"
"Td00001aa013262",-0.160933856205415,-1.67133899999795,0.149375951827915,"NS","NS","NS"
"Td00001aa013293",-0.239788176695198,-0.0211563455340155,0.99787531270798,"NS","NS","NS"
"Td00001aa013332",-0.590194166620682,-1.17375882203575,0.273816886901303,"NS","NS","NS"
"Td00001aa013334",0.50825362744252,-1.8936957159904,2.56510256389966e-05,"NS","Down","NS"
"Td00001aa013344",-0.27993871241918,-0.349964257019436,0.757063736590003,"NS","NS","NS"
"Td00001aa013359",0.34270458617145,0.133469966750022,0.955875542724838,"NS","NS","NS"
"Td00001aa013413",-0.17163040780032,0.0661285445718163,0.951038896517394,"NS","NS","NS"
"Td00001aa013419",-0.0333141786957684,-0.517907626133767,0.613947447700494,"NS","NS","NS"
"Td00001aa013433",-0.0293592126874227,0.70257023544443,0.341851253340125,"NS","NS","NS"
"Td00001aa013454",0.0540765184222785,0.865763098670727,0.348226096495375,"NS","NS","NS"
"Td00001aa013466",-0.351975230522434,0.024964555047509,0.984311311732479,"NS","NS","NS"
"Td00001aa013477",-0.510103358933433,0.109182230106968,0.94458526777859,"NS","NS","NS"
"Td00001aa013480",-1.28486107499827,-0.0876028293635926,0.960628238271609,"Down","NS","NS"
"Td00001aa013482",-0.406185259211312,-0.086737995704491,0.950500913492021,"NS","NS","NS"
"Td00001aa013498",-0.382603009991126,-0.216952624146324,0.918469630978153,"NS","NS","NS"
"Td00001aa013516",-0.066404253846007,1.1497320284163,0.689197102223214,"NS","NS","NS"
"Td00001aa013521",-0.0423975250788817,-0.278991607750035,0.687757021133911,"NS","NS","NS"
"Td00001aa013532",-0.242654249901896,-0.0203288837584398,0.989195036079649,"NS","NS","NS"
"Td00001aa013562",0.0904438686986581,0.627208049390695,0.716884481943807,"NS","NS","NS"
"Td00001aa013579",0.115516437741839,-1.81454761854789,0.318416209718805,"NS","NS","NS"
"Td00001aa013609",0.0364918535544606,0.444289869422785,0.341047211187726,"NS","NS","NS"
"Td00001aa013626",-0.045650756104015,0.00266471377980256,0.999242617718054,"NS","NS","NS"
"Td00001aa013660",0.0300034250884621,0.597688794547267,0.315463995761225,"NS","NS","NS"
"Td00001aa013672",-1.04515713291076,-0.243824852939497,0.888194136026904,"Down","NS","NS"
"Td00001aa013673",-0.921312925420386,0.175332607220676,0.902926940590683,"NS","NS","NS"
"Td00001aa013674",-0.872420334933042,0.174838277515371,0.918312441534212,"NS","NS","NS"
"Td00001aa013675",-0.782188375131578,-1.26996611280928,0.12954198386345,"NS","NS","NS"
"Td00001aa013685",0.613697199593194,0.346402584238741,0.640066542038661,"NS","NS","NS"
"Td00001aa013686",-0.110879546646103,0.101824227845458,0.947504545757017,"NS","NS","NS"
"Td00001aa013691",-0.144524384499715,-0.277524605917108,0.844033187629488,"NS","NS","NS"
"Td00001aa013708",-0.0294462199154795,-0.0253817292236389,0.988010181879925,"NS","NS","NS"
"Td00001aa013725",1.31653818290355,2.15879742878082,0.0537487989817247,"Up","NS","NS"
"Td00001aa013761",-0.408380984846996,-1.10783024182823,0.280342738177156,"NS","NS","NS"
"Td00001aa013775",-0.127016510709157,-0.558643988404838,0.653280720642002,"NS","NS","NS"
"Td00001aa013783",-0.301706488224299,0.263436100823086,0.850810231313603,"NS","NS","NS"
"Td00001aa013790",0.2516505335432,0.16364407171321,0.9126160638666,"NS","NS","NS"
"Td00001aa013792",0.501107464995915,1.20693410563753,0.481328802155344,"NS","NS","NS"
"Td00001aa013818",0.305775273701135,1.37467335127259,0.000422874203303359,"NS","Up","NS"
"Td00001aa013819",0.0730905258881014,0.553729337728112,0.560544441329665,"NS","NS","NS"
"Td00001aa013822",0.290223115688137,-0.0201211627367978,0.986107598931717,"NS","NS","NS"
"Td00001aa013843",0.370356165512905,0.0383714296112456,0.986107598931717,"NS","NS","NS"
"Td00001aa013846",-0.618308576864251,0.00897162008032853,0.997211869810397,"NS","NS","NS"
"Td00001aa013887",-0.11594616305594,-0.540604074193229,0.516165872286599,"NS","NS","NS"
"Td00001aa013906",-0.243644515364981,0.660916444312392,0.57105319440752,"NS","NS","NS"
"Td00001aa013911",-0.191118700841894,0.168491889173242,0.918754410450539,"NS","NS","NS"
"Td00001aa013924",-0.0550376633025175,-0.215755361620619,0.924169364396177,"NS","NS","NS"
"Td00001aa013939",0.0296321731183762,-0.106267868278554,0.950500913492021,"NS","NS","NS"
"Td00001aa013963",0.0332619603982709,0.246583355582265,0.872099849841697,"NS","NS","NS"
"Td00001aa014014",0.138328444295762,0.180969441617004,0.900931554264073,"NS","NS","NS"
"Td00001aa014017",-0.561783263684636,-0.584470547727326,0.806970934740316,"NS","NS","NS"
"Td00001aa014018",-0.348761297947047,-0.411398658534536,0.76065289810151,"NS","NS","NS"
"Td00001aa014068",0.0598398373751825,1.23715651103659,0.0380250296708812,"NS","Up","NS"
"Td00001aa014113",-0.183552548572086,-0.097428216616193,0.940722225714571,"NS","NS","NS"
"Td00001aa014127",0.207990863837221,0.206058494572737,0.841797196188165,"NS","NS","NS"
"Td00001aa014170",1.00282465838104,1.09437878384286,0.29456284197946,"NS","NS","NS"
"Td00001aa014171",-0.206523110286229,-0.217326854548624,0.829247858796395,"NS","NS","NS"
"Td00001aa014173",-0.070326991910608,0.231100365707762,0.859347946713002,"NS","NS","NS"
"Td00001aa014184",-0.196263051265476,-0.40706463063065,0.55296813929747,"NS","NS","NS"
"Td00001aa014188",-0.43215539053463,0.183149935283771,0.93688835024749,"NS","NS","NS"
"Td00001aa014189",0.0655583721047127,0.412224150516409,0.700405003257007,"NS","NS","NS"
"Td00001aa014206",0.113616966519132,0.268186369157379,0.90347964971507,"NS","NS","NS"
"Td00001aa014214",0.0475255389322779,-0.371717308332862,0.80676642992911,"NS","NS","NS"
"Td00001aa014231",-0.772571909378531,-0.658093670333866,0.701339958109461,"NS","NS","NS"
"Td00001aa014246",-0.469771151854758,-0.274967122103591,0.902954889144955,"NS","NS","NS"
"Td00001aa014253",0.546714250343145,0.409249789100949,0.674501493887721,"NS","NS","NS"
"Td00001aa014265",0.141329587442917,-0.0345834055419646,0.987701421923463,"NS","NS","NS"
"Td00001aa014316",-1.06175343640377,-0.248082227432231,0.808219465361877,"Down","NS","NS"
"Td00001aa014317",0.898772801084563,0.12832779318342,0.960628238271609,"NS","NS","NS"
"Td00001aa014333",0.246079147067716,0.35691377157037,0.801820770552755,"NS","NS","NS"
"Td00001aa014362",3.43006221938039,3.04433362132207,0.575576577999876,"Up","NS","NS"
"Td00001aa014383",-0.350524858883879,-0.154376370121095,0.865742266858971,"NS","NS","NS"
"Td00001aa014389",-0.128065198355304,0.424003839617384,0.468202979622047,"NS","NS","NS"
"Td00001aa014391",-0.43032354808094,-0.385630700272279,0.724381446575951,"NS","NS","NS"
"Td00001aa014405",-0.385990386456214,0.200355540362012,0.86825024944929,"NS","NS","NS"
"Td00001aa014408",0.287446324226601,1.16440432541594,0.0458935246448739,"NS","Up","NS"
"Td00001aa014411",-0.772009938329833,-1.11107028616551,0.380091568052147,"NS","NS","NS"
"Td00001aa014422",-0.285008527833626,0.370430692801459,0.770021236709867,"NS","NS","NS"
"Td00001aa014448",0.0258953827518345,-0.607301888164953,0.599420438115851,"NS","NS","NS"
"Td00001aa014462",0.0795554603755523,0.849664474517851,0.0574982280476996,"NS","NS","NS"
"Td00001aa014474",0.03759835970155,0.475078062520928,0.707830258090355,"NS","NS","NS"
"Td00001aa014480",0.872376272318475,-0.648078824098977,0.459334763561791,"NS","NS","NS"
"Td00001aa014495",0.283247896257205,0.261073784044625,0.857095726018296,"NS","NS","NS"
"Td00001aa014505",0.0282626315297885,0.641409098128593,0.455303888458239,"NS","NS","NS"
"Td00001aa014521",-0.254552036096549,0.30300735881667,0.692862577054187,"NS","NS","NS"
"Td00001aa014529",-0.687476660943542,0.689239126075549,0.592500850036918,"NS","NS","NS"
"Td00001aa014550",-0.674269135028379,3.31997856817061,0.000793858375092768,"NS","Up","NS"
"Td00001aa014554",0.25109176814939,0.227750280898371,0.733017260231306,"NS","NS","NS"
"Td00001aa014580",0.179062321312784,4.41725993246303,0.0579870551222625,"NS","NS","NS"
"Td00001aa014588",0.699027579185838,-0.00590893494291136,0.998395734870424,"NS","NS","NS"
"Td00001aa014607",-0.0541268093030016,0.235988159962287,0.893886808980517,"NS","NS","NS"
"Td00001aa014621",-0.869483018130311,-0.95286936301576,0.544964718157382,"NS","NS","NS"
"Td00001aa014625",0.361674160188422,-0.702928585910189,0.303373889351762,"NS","NS","NS"
"Td00001aa014638",0.224480545430351,0.730545407319918,0.308182558596449,"NS","NS","NS"
"Td00001aa014643",0.183997765503933,0.00220691142868772,0.99927230203831,"NS","NS","NS"
"Td00001aa014647",-0.00838596011080149,-0.215191731772203,0.871109335173169,"NS","NS","NS"
