"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa008136",-0.94017150614821,2.22608873257944,0.036498145118559,"NS","Up","NS"
"Td00001aa008141",-0.522269745223261,0.362599726724272,0.557354405016457,"NS","NS","NS"
"Td00001aa008154",-0.211435882736267,0.898648330680693,0.00386186734637217,"NS","NS","NS"
"Td00001aa008180",-0.261166747993342,-0.0838743989280541,0.893741731091475,"NS","NS","NS"
"Td00001aa008230",0.331355505017224,0.0793081356670878,0.945968086709795,"NS","NS","NS"
"Td00001aa008258",0.851342787309141,0.34227230141993,0.414276403945797,"NS","NS","NS"
"Td00001aa008265",-0.0281965253615645,0.346373231471176,0.675288427591773,"NS","NS","NS"
"Td00001aa008295",0.584593969721198,-1.36914229040562,0.00311737655156514,"NS","Down","NS"
"Td00001aa008396",-0.682386719490468,-1.27975633117402,0.284076462224407,"NS","NS","NS"
"Td00001aa008406",-0.533670279846948,0.613239802538866,0.133254166966386,"NS","NS","NS"
"Td00001aa008429",0.749482701350304,0.490475898926113,0.17233290637857,"NS","NS","NS"
"Td00001aa008463",-0.172195642988314,-0.000976038635283576,0.999133026388948,"NS","NS","NS"
"Td00001aa008476",-0.235115158523365,0.395135304330227,0.446667126512178,"NS","NS","NS"
"Td00001aa008487",-0.650958641228674,0.0822670433575379,0.957304356624764,"NS","NS","NS"
"Td00001aa008491",-1.86061560469473,-0.0446524839402389,0.953953380501231,"Down","NS","NS"
"Td00001aa008501",0.649100847260194,-0.684664370576078,0.202802179759421,"NS","NS","NS"
"Td00001aa008517",-0.154602128454703,0.574547213433253,0.381843631481235,"NS","NS","NS"
"Td00001aa008566",-0.423203454758554,0.513936484710487,0.453365270484559,"NS","NS","NS"
"Td00001aa008587",0.0398586806077003,0.670622425893112,0.5426685551981,"NS","NS","NS"
"Td00001aa008599",-0.21465849128779,0.51120089021282,0.222303581700314,"NS","NS","NS"
"Td00001aa008627",-0.0752867786565263,-0.143617228343551,0.803084186120539,"NS","NS","NS"
"Td00001aa008659",-0.189023484205877,-0.415705503343033,0.440182310543589,"NS","NS","NS"
"Td00001aa008665",0.169829444206962,0.00536616927035818,0.99680822513034,"NS","NS","NS"
"Td00001aa008673",-0.0316056577863998,-0.212352131838772,0.793327388691083,"NS","NS","NS"
"Td00001aa008679",0.522061306770154,0.461406769985534,0.391927252648951,"NS","NS","NS"
"Td00001aa008702",-0.372656810454643,-0.3015281508033,0.518120523171619,"NS","NS","NS"
"Td00001aa008764",-0.107288050156424,-0.487779404202051,0.508782135943489,"NS","NS","NS"
"Td00001aa008781",-0.318248289722305,0.605216264626821,0.553389212970231,"NS","NS","NS"
"Td00001aa008783",0.010614971699292,0.310033072787483,0.588368728440835,"NS","NS","NS"
"Td00001aa008789",-0.778032242263677,0.797578445513639,0.0943674342198401,"NS","NS","NS"
"Td00001aa008824",0.0436837456063215,-0.181174645340883,0.816608367424595,"NS","NS","NS"
"Td00001aa008852",-0.303228993415945,0.0588263483105836,0.95813574524418,"NS","NS","NS"
"Td00001aa008860",-0.796662056405259,0.744476105191964,0.138911687528789,"NS","NS","NS"
"Td00001aa008864",1.5884248376837,1.4758343782376,0.230312819257414,"Up","NS","NS"
"Td00001aa008865",-0.205270786560714,0.00999137991980008,0.991259267583747,"NS","NS","NS"
"Td00001aa008869",-0.217803395485617,-0.0648758298007505,0.936751586603131,"NS","NS","NS"
"Td00001aa008936",-0.38509144627454,0.0478717054026532,0.973115215331491,"NS","NS","NS"
"Td00001aa008975",0.277682595193475,0.460216929331465,0.251505589284695,"NS","NS","NS"
"Td00001aa008981",0.0831559589520686,0.10642778223104,0.890975621311446,"NS","NS","NS"
"Td00001aa008985",2.10646340513115,-2.4946226577342,0.00586137825817553,"Up","Down","NS"
"Td00001aa009000",-0.22015242007356,0.0963883031474448,0.935149853684918,"NS","NS","NS"
"Td00001aa009031",0.116445435603169,0.615528852742428,0.290920849160354,"NS","NS","NS"
"Td00001aa009039",0.0734937318995035,-0.354876493838839,0.530344825589071,"NS","NS","NS"
"Td00001aa009047",-0.27400777938241,-0.127301542035456,0.942160091847287,"NS","NS","NS"
"Td00001aa009051",0.162113725593767,0.210618465769223,0.695129210687271,"NS","NS","NS"
"Td00001aa009055",0.346596925779153,0.0880440121329718,0.941534490281908,"NS","NS","NS"
"Td00001aa009066",0.421459122697338,0.707550571115077,0.067056532514123,"NS","NS","NS"
"Td00001aa009076",-0.426892954301098,0.0510150859470763,0.960233109876809,"NS","NS","NS"
"Td00001aa009109",-0.0127968791589163,0.0449492980816725,0.977488919282622,"NS","NS","NS"
"Td00001aa009125",-1.22058572143941,-0.116081409638242,0.91629169277379,"Down","NS","NS"
"Td00001aa009131",-0.510232519565955,-1.15844415654334,0.150737583490695,"NS","NS","NS"
"Td00001aa009148",-0.139498773496999,0.262393851586956,0.662096479285883,"NS","NS","NS"
"Td00001aa009191",-0.180747057438829,0.119998199196315,0.923799346242187,"NS","NS","NS"
"Td00001aa009221",0.82622769229423,2.20223951312747,NA,"NS",NA,"NS"
"Td00001aa009228",0.174421266160575,2.08126292827306,1.47197880134752e-09,"NS","Up","NS"
"Td00001aa009257",-0.0788631918640995,0.0760033150777798,0.922993334005325,"NS","NS","NS"
"Td00001aa009265",0.457555507697356,0.0169020199229061,0.990204712168153,"NS","NS","NS"
"Td00001aa009285",0.41426309785661,-0.153402049158868,0.834596548995816,"NS","NS","NS"
"Td00001aa009323",-0.092595877910071,-0.500758329071791,0.424853788093994,"NS","NS","NS"
"Td00001aa009353",0.828527209627878,0.10747559018481,0.915527278331458,"NS","NS","NS"
"Td00001aa009397",-0.121325532630519,-0.180935158033703,0.968287613552978,"NS","NS","NS"
"Td00001aa009459",-0.468153174145635,0.453791277299082,0.582565530574604,"NS","NS","NS"
"Td00001aa009514",0.302258525607428,0.388582157135765,0.41760643783295,"NS","NS","NS"
"Td00001aa009539",-0.524183313181797,0.0357218139596227,0.945590967680493,"NS","NS","NS"
"Td00001aa009543",0.267706448618408,0.0858587853552186,0.911897177503986,"NS","NS","NS"
"Td00001aa009544",-0.0377887154374499,0.232906949016469,0.666939988150443,"NS","NS","NS"
"Td00001aa009571",-0.344294229627207,-0.854898098133125,0.0425309870553387,"NS","NS","NS"
"Td00001aa009575",-1.4756441480851,-0.0626354045535967,0.919989425651521,"Down","NS","NS"
"Td00001aa009577",-0.286931204196335,0.178398535131236,0.82078816098772,"NS","NS","NS"
"Td00001aa009581",-1.30191054407563,0.671413912056473,0.482558408325344,"Down","NS","NS"
"Td00001aa009603",0.563888321071312,-0.137012110602206,0.888108500421044,"NS","NS","NS"
"Td00001aa009655",-0.157281058310925,-1.64159999172574,0.0883525677567855,"NS","NS","NS"
"Td00001aa009662",0.109068540774964,0.366247397088911,0.514534592359333,"NS","NS","NS"
"Td00001aa009663",0.00450935574627651,0.343412939317825,0.529326137337046,"NS","NS","NS"
"Td00001aa009680",-0.983866331320635,0.0484942282349929,0.968286717875146,"NS","NS","NS"
"Td00001aa009691",0.160451910758448,0.110668432594537,0.908425211788738,"NS","NS","NS"
"Td00001aa009697",-0.265153834173698,0.238324572992224,0.773230514621535,"NS","NS","NS"
"Td00001aa009712",-0.587621628066752,0.454444003995877,0.52568020576316,"NS","NS","NS"
"Td00001aa009740",-0.18561175010214,0.187721928860484,0.748798097732655,"NS","NS","NS"
"Td00001aa009764",-0.632431526064166,0.191839632083026,0.66167968655745,"NS","NS","NS"
"Td00001aa009855",-0.20110948474988,0.344404950934971,0.431028184599645,"NS","NS","NS"
"Td00001aa009871",0.0982809547001017,0.166548033721735,0.777564958081928,"NS","NS","NS"
"Td00001aa009874",1.02171028275205,0.653293850663225,0.718913820210249,"Up","NS","NS"
"Td00001aa009886",-0.364996748877217,0.182254205762596,0.796322290408634,"NS","NS","NS"
"Td00001aa009915",0.056545336156666,0.40778188103597,0.389258143706744,"NS","NS","NS"
"Td00001aa009918",0.613698597428143,0.516454585910293,0.655622901279741,"NS","NS","NS"
"Td00001aa009947",0.0029512551490456,0.985527538799055,0.146900766905845,"NS","NS","NS"
"Td00001aa009977",-0.053516088254444,-0.0741537693966905,0.897370074266978,"NS","NS","NS"
"Td00001aa009986",0.12755812022827,-0.107625364266359,0.848028701510045,"NS","NS","NS"
"Td00001aa010029",-0.0135739297414319,-2.13068205136436,0.0246273805786262,"NS","Down","NS"
"Td00001aa010032",-0.168289477782726,-1.21165351561732,0.126814087021461,"NS","NS","NS"
"Td00001aa010033",0.10175592774408,0.481071763970878,0.407157337577181,"NS","NS","NS"
"Td00001aa010052",0.185773214109581,0.159058626089861,0.802047765445058,"NS","NS","NS"
"Td00001aa010057",-0.293241467555464,-0.414007607432837,0.441741891964123,"NS","NS","NS"
"Td00001aa010067",-0.497504297461918,-0.00327243145642574,0.997324255898621,"NS","NS","NS"
"Td00001aa010082",-0.0275480104097603,-0.108916663979875,0.906211457517511,"NS","NS","NS"
"Td00001aa010087",0.654515081925169,0.575975674792275,0.472008781124575,"NS","NS","NS"
"Td00001aa010167",-0.263170514377282,0.35823223123263,0.504104754129303,"NS","NS","NS"
"Td00001aa010169",0.424281676090603,0.0557812170112218,0.932781821533778,"NS","NS","NS"
"Td00001aa010182",-0.204187041719276,0.312808117717927,0.432407294029199,"NS","NS","NS"
"Td00001aa010207",-0.220317146765915,0.176306961800227,0.864879893357478,"NS","NS","NS"
"Td00001aa010215",0.0112751116685019,0.455584690548306,0.406006309406981,"NS","NS","NS"
"Td00001aa010260",-0.290799482549163,0.127879912528681,0.855127961488886,"NS","NS","NS"
"Td00001aa010289",-0.0185311481268935,0.387004182308092,0.701250818136875,"NS","NS","NS"
"Td00001aa010296",-0.162374251284552,-0.00519039909350151,0.998525673148606,"NS","NS","NS"
"Td00001aa010338",0.070656319890316,-0.512800093258824,0.400491345452992,"NS","NS","NS"
"Td00001aa010339",0.414012409225718,1.58220666327911,1.02846300662252e-10,"NS","Up","NS"
"Td00001aa010356",-0.000376804326560197,0.759561061155725,0.280354583525356,"NS","NS","NS"
"Td00001aa010371",-0.0728298168011498,-0.729519472200565,0.0658874154274033,"NS","NS","NS"
"Td00001aa010378",-0.497906593782228,0.281223818887465,0.440429596183629,"NS","NS","NS"
"Td00001aa010388",-0.496732893096207,-0.0245323989779806,0.981553697208461,"NS","NS","NS"
"Td00001aa010414",0.385064446255468,-0.0619382246935498,0.911839661921058,"NS","NS","NS"
"Td00001aa010418",0.273632840398882,0.182331247600545,0.650068805835116,"NS","NS","NS"
"Td00001aa010440",-0.148337086454814,-0.0940960730471867,0.932189816732192,"NS","NS","NS"
"Td00001aa010462",-0.00205838448437555,0.701783485169531,0.0183219113280724,"NS","NS","NS"
"Td00001aa010482",-0.023603619276941,-0.426929633851321,0.758622143545681,"NS","NS","NS"
"Td00001aa010545",-0.10959202708234,0.309965181619405,0.591670565920982,"NS","NS","NS"
"Td00001aa010562",-0.129992853919725,-0.620037280422953,0.749723105066704,"NS","NS","NS"
"Td00001aa010569",-0.555287114272641,-0.0844443036957356,0.903019557495411,"NS","NS","NS"
"Td00001aa010573",0.0608450162577587,0.0237431827376639,0.979863316777488,"NS","NS","NS"
"Td00001aa010575",0.0750558651483537,-0.271701365538098,0.70025831179573,"NS","NS","NS"
"Td00001aa010578",0.129931186553346,0.539731747233282,0.686723775335795,"NS","NS","NS"
"Td00001aa010582",-0.513102003154444,-0.184564553602569,0.837581891365256,"NS","NS","NS"
"Td00001aa010600",0.234222931591487,0.205161783346748,0.774397246380615,"NS","NS","NS"
"Td00001aa010642",0.0519459429240275,0.082100536459434,0.917408805014421,"NS","NS","NS"
"Td00001aa010645",-0.0587048243521397,-0.146463104667192,0.881938946177063,"NS","NS","NS"
"Td00001aa010662",0.178970088264472,0.264407274839172,0.437325418320768,"NS","NS","NS"
"Td00001aa010671",-0.309380952106569,1.03535369794437,0.0162939052905018,"NS","Up","NS"
"Td00001aa010723",-0.040552185998289,0.103698309855399,0.869836589639691,"NS","NS","NS"
"Td00001aa010732",0.0136371800918179,0.240408132134735,0.824622989086097,"NS","NS","NS"
"Td00001aa010744",1.00979669827725,0.647140302995747,0.143853876224946,"Up","NS","NS"
"Td00001aa010752",-0.454558041434064,-0.377229832080714,0.726770589835946,"NS","NS","NS"
"Td00001aa010759",-0.389851495736679,0.484930317064485,0.463135314937902,"NS","NS","NS"
"Td00001aa010760",0.25589399409156,0.379612611909647,0.37903895573756,"NS","NS","NS"
"Td00001aa010844",0.789997588498667,-1.19431619804223,0.0366044353830698,"NS","Down","NS"
"Td00001aa010854",0.078948069932358,-0.771236431213907,0.629458249084816,"NS","NS","NS"
"Td00001aa010934",-0.137091952131807,-0.12112321298463,0.924966590157685,"NS","NS","NS"
"Td00001aa010944",-0.0647315306566455,-0.318809477425418,0.622983390754753,"NS","NS","NS"
"Td00001aa010947",-0.687406905376412,1.07714346838827,0.0294145421705751,"NS","Up","NS"
"Td00001aa010954",0.012317804194986,0.264203223308182,0.740350347164643,"NS","NS","NS"
"Td00001aa010981",0.12133027529024,-0.0495160812823907,0.967793934041811,"NS","NS","NS"
"Td00001aa010989",-0.128591777538934,-0.178250714064031,0.803084186120539,"NS","NS","NS"
"Td00001aa011042",-0.132411545816716,0.375487986966988,0.733226736016802,"NS","NS","NS"
"Td00001aa011045",-0.228763842262141,0.39149733149195,0.424134790217453,"NS","NS","NS"
"Td00001aa011081",-0.0556253000596799,-0.356704849369092,0.509938365584818,"NS","NS","NS"
"Td00001aa011126",0.21345333422123,0.914168676103675,0.0652578157253766,"NS","NS","NS"
"Td00001aa011129",0.478093785319046,0.222903495398611,0.63032739918981,"NS","NS","NS"
"Td00001aa011137",-0.248478200569644,-0.0764913661506998,0.88546143101138,"NS","NS","NS"
"Td00001aa011157",-0.0950884905056485,-0.15846025591071,0.847402835711152,"NS","NS","NS"
"Td00001aa011188",-0.60891026190653,-0.613774760226511,0.371184010466561,"NS","NS","NS"
"Td00001aa011200",0.55331517639657,0.567185238489554,0.577318521407293,"NS","NS","NS"
"Td00001aa011228",-0.487803470364135,1.04573330173979,0.00324842782508862,"NS","Up","NS"
"Td00001aa011250",0.0187293694273387,-0.0275177669718033,0.984501128923881,"NS","NS","NS"
"Td00001aa011263",0.165390680787956,0.111572081548754,0.896845829725016,"NS","NS","NS"
"Td00001aa011277",-0.5234364536686,0.169608092679121,0.743800373942408,"NS","NS","NS"
"Td00001aa011280",-0.556849764504782,-0.0171287732478676,0.987807184305382,"NS","NS","NS"
"Td00001aa011286",0.461505425761863,0.0240843927086942,0.987778788500493,"NS","NS","NS"
"Td00001aa011312",-0.317142973324859,0.352862823607234,0.684195887625827,"NS","NS","NS"
"Td00001aa011332",-0.420242037160802,0.199878821241512,0.738859795198272,"NS","NS","NS"
"Td00001aa011350",-0.13773074848967,0.180068633434852,0.806890638091313,"NS","NS","NS"
"Td00001aa011352",-0.202245145659445,0.427882527689923,0.303636069174469,"NS","NS","NS"
"Td00001aa011353",-0.0521197676738,-0.0421779654102893,0.959815292254175,"NS","NS","NS"
"Td00001aa011371",0.932235511326565,-0.537519007378676,0.834184179175519,"NS","NS","NS"
"Td00001aa011427",-1.28917449111682,1.07251658899117,0.113879551669828,"Down","NS","NS"
"Td00001aa011430",0.977559759699713,0.0357346505822968,0.979863316777488,"NS","NS","NS"
"Td00001aa011438",0.341630938305286,0.446840569060866,0.485793882537668,"NS","NS","NS"
"Td00001aa011468",-0.0503263601685825,0.296905901330593,0.481811868506756,"NS","NS","NS"
"Td00001aa011477",0.014433686266118,-0.0769145277518117,0.924577897404375,"NS","NS","NS"
"Td00001aa011506",0.113783057501848,0.0499015768028674,0.946604867965155,"NS","NS","NS"
"Td00001aa011551",0.0671608976295135,-1.35690115416591,0.00523764960489837,"NS","Down","NS"
"Td00001aa011555",-0.310511194200697,-0.0354267938530988,0.983774443736435,"NS","NS","NS"
"Td00001aa011564",0.0477010263918488,0.00327646235422874,0.997236405730059,"NS","NS","NS"
"Td00001aa011566",-0.226305786506055,-0.413885644744081,0.374739450836461,"NS","NS","NS"
"Td00001aa011571",0.406275496640155,0.10081886037306,0.868720292769677,"NS","NS","NS"
"Td00001aa011576",0.055133479597669,0.185523558208165,0.813606018930151,"NS","NS","NS"
"Td00001aa011609",0.122634533340152,0.230834093627816,0.725266488225662,"NS","NS","NS"
"Td00001aa011659",-0.0981179266801434,0.51398624069169,0.622519829920051,"NS","NS","NS"
"Td00001aa011674",0.542365619830627,-0.320853080228521,0.814900060973739,"NS","NS","NS"
"Td00001aa011675",0.11648419819701,0.778007540359339,0.0749932299553156,"NS","NS","NS"
"Td00001aa011732",-0.0657838574721025,1.15935559170541,0.636018076671598,"NS","NS","NS"
"Td00001aa011748",-0.0986287083111515,-0.552865771233541,0.729453952270646,"NS","NS","NS"
"Td00001aa011779",0.436548520113827,0.311147781893885,0.933967384135826,"NS","NS","NS"
"Td00001aa011875",-0.875772149075944,-0.261399133448159,0.765484361341644,"NS","NS","NS"
"Td00001aa011888",-0.216579357491031,0.08274269709498,0.953654162753317,"NS","NS","NS"
"Td00001aa011890",0.121553404053663,-0.0855884617004859,0.928337974130996,"NS","NS","NS"
"Td00001aa011895",-0.115687458720146,0.201629706438652,0.756041304320768,"NS","NS","NS"
"Td00001aa011900",-0.351156502421515,-0.0762807219191437,0.927290675811058,"NS","NS","NS"
"Td00001aa011905",-0.282752638040104,0.0385382467835149,0.974027813418245,"NS","NS","NS"
"Td00001aa011919",-0.139013347402015,-0.357982003345125,0.93998115874796,"NS","NS","NS"
"Td00001aa011925",-0.134258173747,2.60577903891899,3.67404304277331e-12,"NS","Up","NS"
"Td00001aa011930",-0.245346164258376,-0.663602240916756,0.201876091386244,"NS","NS","NS"
"Td00001aa011935",0.178550600661491,-0.288676262379708,0.852998983598369,"NS","NS","NS"
"Td00001aa011954",1.29049518916826,3.21734385219884,1.48673153589646e-33,"Up","Up","Up"
"Td00001aa011955",-0.044720513253848,0.238257089229791,0.68863235253898,"NS","NS","NS"
"Td00001aa011973",-0.0202579187458135,-0.562285953830327,0.502771043891256,"NS","NS","NS"
"Td00001aa011975",-0.0858491331733071,0.562604010922364,0.214867215064377,"NS","NS","NS"
"Td00001aa012020",-0.93776621531043,0.524354493637431,NA,"NS","NS","NS"
"Td00001aa012022",0.293678399767437,0.10178093177356,0.910563669645075,"NS","NS","NS"
"Td00001aa012060",-0.420363609223696,0.474659353279075,0.377470485237574,"NS","NS","NS"
"Td00001aa012064",-0.11921503968445,0.196850647865464,0.838015089454025,"NS","NS","NS"
"Td00001aa012095",-0.192313746336402,0.742843635497701,0.471738624991821,"NS","NS","NS"
"Td00001aa012101",-0.614969176875248,0.212580160164907,0.806083843546905,"NS","NS","NS"
"Td00001aa012104",-0.227583808474459,0.305346513089575,0.651765540997389,"NS","NS","NS"
"Td00001aa012106",0.30636100799679,0.409900216104292,0.658585896484945,"NS","NS","NS"
"Td00001aa012113",-0.273157636403515,0.596583359450723,0.132887238923688,"NS","NS","NS"
"Td00001aa012163",-0.110184717338424,0.461092309352186,0.245907213841609,"NS","NS","NS"
"Td00001aa012166",-0.104224257866525,-0.103548626933722,0.89151375370984,"NS","NS","NS"
"Td00001aa012180",0.369350623309005,0.751939561362156,0.180849625720113,"NS","NS","NS"
"Td00001aa012190",-0.517040683176643,0.519583646563571,0.219927178830785,"NS","NS","NS"
"Td00001aa012238",-0.237264485227561,0.854621524809677,0.0545573333682657,"NS","NS","NS"
"Td00001aa012247",0.282935561487063,-0.0477775360770366,0.954290882297715,"NS","NS","NS"
"Td00001aa012250",-0.0687314144360419,-0.0819842538268641,0.919357531029459,"NS","NS","NS"
"Td00001aa012271",-1.20436077491209,0.125781971265788,0.867715434048657,"Down","NS","NS"
"Td00001aa012276",-0.51572740812706,0.22141048617151,0.513867653851412,"NS","NS","NS"
"Td00001aa012294",-0.227198936782997,-0.112792784398546,0.90715022421145,"NS","NS","NS"
"Td00001aa012295",-0.324617164042131,-0.98163594681891,0.0152438098298239,"NS","NS","NS"
"Td00001aa012388",0.334798176485951,0.322682829371031,0.820912064680744,"NS","NS","NS"
"Td00001aa012396",-0.637047695166965,0.10422016359369,0.944186149119738,"NS","NS","NS"
"Td00001aa012440",-0.457340655918883,0.387638614890605,0.56060192988517,"NS","NS","NS"
"Td00001aa012521",-0.840459992259189,0.516721807239143,0.877907783406077,"NS","NS","NS"
"Td00001aa012562",-0.33655269617998,0.420252979634231,0.513060375098678,"NS","NS","NS"
"Td00001aa012567",-0.120436314451862,0.263498801955889,0.778447801718971,"NS","NS","NS"
"Td00001aa012579",-0.549156780315559,0.412777174261642,0.260857555101467,"NS","NS","NS"
"Td00001aa012606",-0.597900816592328,0.290606045746855,0.726311040852664,"NS","NS","NS"
"Td00001aa012623",0.234125299882853,-0.0287437850961437,0.971312804496944,"NS","NS","NS"
"Td00001aa012628",0.82249404643684,-0.496572264281618,0.555709394726744,"NS","NS","NS"
"Td00001aa012677",0.386405382915357,0.135544614626466,0.818842250015073,"NS","NS","NS"
"Td00001aa012705",-0.222958773928676,0.222009275290467,0.653184587664236,"NS","NS","NS"
"Td00001aa012719",2.68366629052085,-0.929404709486883,0.580276649206413,"Up","NS","NS"
"Td00001aa012729",0.0075192808675388,-0.298961015549739,0.636514984701086,"NS","NS","NS"
"Td00001aa012773",0.088067519253616,0.55425504362609,0.269987348161699,"NS","NS","NS"
"Td00001aa012774",0.282659639838715,0.304063236434332,0.712331421559716,"NS","NS","NS"
"Td00001aa012779",0.0685696203471577,-0.394709921194469,0.53249939265393,"NS","NS","NS"
"Td00001aa012790",0.193740527888182,1.10591398827109,0.47487258888955,"NS","NS","NS"
"Td00001aa012808",0.238512704671247,0.0026570122803454,0.997652975214384,"NS","NS","NS"
"Td00001aa012809",0.97686928361051,0.531636022805375,0.526930540440429,"NS","NS","NS"
"Td00001aa012816",0.229710856953986,0.385788841133444,0.687604408410571,"NS","NS","NS"
"Td00001aa012823",0.102128716412489,0.00101731001276537,0.998969902823307,"NS","NS","NS"
"Td00001aa012842",-0.270663388523035,-0.30297730380096,0.348030660420184,"NS","NS","NS"
"Td00001aa012843",-0.744049955412541,-0.0957429650794276,0.925776641662145,"NS","NS","NS"
"Td00001aa012879",-0.222025305024062,0.366975095286668,0.743898260584888,"NS","NS","NS"
"Td00001aa012911",0.613687768380738,-0.997175243991452,0.594477959399135,"NS","NS","NS"
"Td00001aa012978",-0.170648587370878,-0.110083013871018,0.96128544253479,"NS","NS","NS"
"Td00001aa013007",-8.45277344110051e-05,1.00769045100408,0.272245254221504,"NS","NS","NS"
"Td00001aa013013",-0.0481783833096967,-0.212077715838024,0.719473897032685,"NS","NS","NS"
"Td00001aa013076",-0.0801794565270248,-0.604004439956004,0.316011683286661,"NS","NS","NS"
"Td00001aa013095",-0.176625105392015,0.137827726254254,0.764962598931372,"NS","NS","NS"
"Td00001aa013106",-0.121468498343492,-0.0223709557124233,0.977808798534447,"NS","NS","NS"
"Td00001aa013127",0.218812659964276,-0.053677653701172,0.95749971628016,"NS","NS","NS"
"Td00001aa013141",0.382561815130937,0.660447131641073,0.0633754990314798,"NS","NS","NS"
"Td00001aa013158",-0.0225346936723997,0.327434033598344,0.692105215223049,"NS","NS","NS"
"Td00001aa013176",0.04103878892005,0.545652673418665,0.0964092498035411,"NS","NS","NS"
"Td00001aa013204",-0.48364037442976,0.449103836913048,0.333984072816403,"NS","NS","NS"
"Td00001aa013205",-0.358915440928455,-0.320601969503789,0.31615370263035,"NS","NS","NS"
"Td00001aa013262",-0.160933856205415,-0.706990888229605,0.632197494632345,"NS","NS","NS"
"Td00001aa013293",-0.239788176695198,-0.268926116282359,0.891114544791286,"NS","NS","NS"
"Td00001aa013332",-0.590194166620682,0.30706299413505,0.886746091106857,"NS","NS","NS"
"Td00001aa013334",0.50825362744252,-0.114517992535238,0.877077700356398,"NS","NS","NS"
"Td00001aa013344",-0.27993871241918,-0.0761116823568052,0.929203060178199,"NS","NS","NS"
"Td00001aa013359",0.34270458617145,-0.274155959999046,0.848308700492424,"NS","NS","NS"
"Td00001aa013413",-0.17163040780032,-0.109692804035708,0.892358616019624,"NS","NS","NS"
"Td00001aa013419",-0.0333141786957684,-0.242055525080277,0.697588384995257,"NS","NS","NS"
"Td00001aa013433",-0.0293592126874227,0.689902802062736,0.0942428193590909,"NS","NS","NS"
"Td00001aa013454",0.0540765184222785,0.631121284844952,0.338653549911494,"NS","NS","NS"
"Td00001aa013466",-0.351975230522434,0.122869558871147,0.87455830920284,"NS","NS","NS"
"Td00001aa013477",-0.510103358933433,-0.063778368076084,0.938392940424355,"NS","NS","NS"
"Td00001aa013480",-1.28486107499827,0.510035965071603,0.324730346731073,"Down","NS","NS"
"Td00001aa013482",-0.406185259211312,-0.160535911441409,0.805034952468501,"NS","NS","NS"
"Td00001aa013498",-0.382603009991126,0.440497639072226,0.665088356726622,"NS","NS","NS"
"Td00001aa013516",-0.066404253846007,-0.121271920608384,0.95749971628016,"NS","NS","NS"
"Td00001aa013521",-0.0423975250788817,-0.00463373659825283,0.995537040160087,"NS","NS","NS"
"Td00001aa013532",-0.242654249901896,0.303813096557426,0.497146593874801,"NS","NS","NS"
"Td00001aa013562",0.0904438686986581,0.551211344030791,0.383330685960367,"NS","NS","NS"
"Td00001aa013579",0.115516437741839,0.0187380495019304,0.989658216503091,"NS","NS","NS"
"Td00001aa013609",0.0364918535544606,0.420943968172207,0.0422351667730092,"NS","NS","NS"
"Td00001aa013626",-0.045650756104015,0.0985125908909189,0.860446547064082,"NS","NS","NS"
"Td00001aa013660",0.0300034250884621,1.54131525024297,3.09324030496094e-05,"NS","Up","NS"
"Td00001aa013672",-1.04515713291076,-0.0744381338430744,0.954620286766974,"Down","NS","NS"
"Td00001aa013673",-0.921312925420386,-0.564528865974071,0.400340905315625,"NS","NS","NS"
"Td00001aa013674",-0.872420334933042,-0.237875836304199,0.855203568798433,"NS","NS","NS"
"Td00001aa013675",-0.782188375131578,-0.713098846027487,0.168277201283306,"NS","NS","NS"
"Td00001aa013685",0.613697199593194,0.122041973494576,0.897877409519787,"NS","NS","NS"
"Td00001aa013686",-0.110879546646103,0.328679927288162,0.529889062063969,"NS","NS","NS"
"Td00001aa013691",-0.144524384499715,0.139309443285543,0.883144409751201,"NS","NS","NS"
"Td00001aa013708",-0.0294462199154795,0.191061222647666,0.604538700823871,"NS","NS","NS"
"Td00001aa013725",1.31653818290355,2.28107944963539,3.39385907941337e-05,"Up","Up","Up"
"Td00001aa013761",-0.408380984846996,-0.109650934885469,0.918410769368588,"NS","NS","NS"
"Td00001aa013775",-0.127016510709157,-0.0875721640646732,0.935474654374636,"NS","NS","NS"
"Td00001aa013783",-0.301706488224299,0.288668114130486,0.67551789788071,"NS","NS","NS"
"Td00001aa013790",0.2516505335432,0.391135285611437,0.363344543728216,"NS","NS","NS"
"Td00001aa013792",0.501107464995915,-1.07032521009279,0.567512034390403,"NS","NS","NS"
"Td00001aa013818",0.305775273701135,0.665300274051439,0.0233175589112552,"NS","NS","NS"
"Td00001aa013819",0.0730905258881014,0.576908624183123,0.127029144777632,"NS","NS","NS"
"Td00001aa013822",0.290223115688137,0.335426736449927,0.552662119630341,"NS","NS","NS"
"Td00001aa013843",0.370356165512905,0.349418223875517,0.439286463041356,"NS","NS","NS"
"Td00001aa013846",-0.618308576864251,0.323563888987532,0.443502975135431,"NS","NS","NS"
"Td00001aa013887",-0.11594616305594,-0.355153916450751,0.31779571143506,"NS","NS","NS"
"Td00001aa013906",-0.243644515364981,1.08119078301352,0.0434020157367453,"NS","Up","NS"
"Td00001aa013911",-0.191118700841894,-0.0119801318687427,0.990961222591067,"NS","NS","NS"
"Td00001aa013924",-0.0550376633025175,0.253350441846829,0.803084186120539,"NS","NS","NS"
