"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa008936",-0.38509144627454,-1.02899056419309,0.0696809933153266,"NS","NS","NS"
"Td00001aa008975",0.277682595193475,1.13237936742574,2.66721056293914e-11,"NS","Up","NS"
"Td00001aa008981",0.0831559589520686,0.942938962266755,7.74506513714786e-09,"NS","NS","NS"
"Td00001aa008985",2.10646340513115,-0.198716732830612,0.785714285669082,"Up","NS","NS"
"Td00001aa009000",-0.22015242007356,-1.1181288208122,3.97492276106176e-11,"NS","Down","NS"
"Td00001aa009031",0.116445435603169,0.0734033619554541,0.863265962065214,"NS","NS","NS"
"Td00001aa009039",0.0734937318995035,0.151556850848249,0.350642603592131,"NS","NS","NS"
"Td00001aa009047",-0.27400777938241,-0.777281967472012,1.27220176728157e-06,"NS","NS","NS"
"Td00001aa009051",0.162113725593767,0.322880356086331,0.0269225074802982,"NS","NS","NS"
"Td00001aa009055",0.346596925779153,0.311054093431142,0.110419859596211,"NS","NS","NS"
"Td00001aa009066",0.421459122697338,1.10851664199001,6.22898316110224e-07,"NS","Up","NS"
"Td00001aa009076",-0.426892954301098,2.09836484932801,3.31390612544171e-36,"NS","Up","NS"
"Td00001aa009109",-0.0127968791589163,0.0963281967748824,0.627113583457047,"NS","NS","NS"
"Td00001aa009125",-1.22058572143941,-0.491181351972547,0.0229330425724367,"Down","NS","NS"
"Td00001aa009131",-0.510232519565955,2.64590733445417,0.0001056126215286,"NS","Up","NS"
"Td00001aa009148",-0.139498773496999,0.124103819217324,0.599049740631848,"NS","NS","NS"
"Td00001aa009183",0.307940827957662,0.503433193092446,0.469799597865397,"NS","NS","NS"
"Td00001aa009191",-0.180747057438829,0.387905646978437,0.0799975743905121,"NS","NS","NS"
"Td00001aa009221",0.82622769229423,1.06032809688176,0.848017311258381,"NS","NS","NS"
"Td00001aa009228",0.174421266160575,2.00446307338739,5.15603859591675e-20,"NS","Up","NS"
"Td00001aa009257",-0.0788631918640995,-0.993746958419189,3.5737481356545e-12,"NS","NS","NS"
"Td00001aa009265",0.457555507697356,0.221738289111032,0.26497915555029,"NS","NS","NS"
"Td00001aa009285",0.41426309785661,0.488044560011154,0.00255940192749695,"NS","NS","NS"
"Td00001aa009323",-0.092595877910071,-0.84593044450077,0.0171850004275322,"NS","NS","NS"
"Td00001aa009353",0.828527209627878,1.94007167471123,1.27710733861497e-27,"NS","Up","NS"
"Td00001aa009397",-0.121325532630519,0.501560649468667,0.729705259494864,"NS","NS","NS"
"Td00001aa009403",-0.329971125421412,-0.260591770791049,0.99785962308036,"NS","NS","NS"
"Td00001aa009459",-0.468153174145635,-0.047437851134263,0.932946239323473,"NS","NS","NS"
"Td00001aa009514",0.302258525607428,1.05225312902817,1.20310499340859e-15,"NS","Up","NS"
"Td00001aa009539",-0.524183313181797,0.816686293382949,0.00035497974526988,"NS","NS","NS"
"Td00001aa009543",0.267706448618408,0.265248788229081,0.0160836398743483,"NS","NS","NS"
"Td00001aa009544",-0.0377887154374499,0.471783657860042,0.000142915886049612,"NS","NS","NS"
"Td00001aa009571",-0.344294229627207,-0.607564979285331,2.57788931293908e-05,"NS","NS","NS"
"Td00001aa009575",-1.4756441480851,-1.59050982052954,1.39113446336056e-16,"Down","Down","Down"
"Td00001aa009577",-0.286931204196335,0.193552665881028,0.574542574826723,"NS","NS","NS"
"Td00001aa009581",-1.30191054407563,0.582220723022344,0.226615106066027,"Down","NS","NS"
"Td00001aa009603",0.563888321071312,0.485228404885337,3.90581164513311e-05,"NS","NS","NS"
"Td00001aa009655",-0.157281058310925,-0.347136805917696,0.707458485325028,"NS","NS","NS"
"Td00001aa009662",0.109068540774964,1.34623498685931,3.26847168581448e-31,"NS","Up","NS"
"Td00001aa009663",0.00450935574627651,-1.57423888777166,5.53710750063478e-17,"NS","Down","NS"
"Td00001aa009680",-0.983866331320635,-3.04456721231025,1.80788734069075e-31,"NS","Down","NS"
"Td00001aa009691",0.160451910758448,1.278349514398,3.27826188415943e-09,"NS","Up","NS"
"Td00001aa009697",-0.265153834173698,-0.935039833113988,6.61932651509684e-23,"NS","NS","NS"
"Td00001aa009712",-0.587621628066752,-1.03074877723436,1.35203646664927e-05,"NS","Down","NS"
"Td00001aa009740",-0.18561175010214,1.24239677517217,9.91408742472693e-25,"NS","Up","NS"
"Td00001aa009764",-0.632431526064166,-1.76837191169112,2.03308733783865e-34,"NS","Down","NS"
"Td00001aa009855",-0.20110948474988,0.832454959509458,3.67542923094574e-14,"NS","NS","NS"
"Td00001aa009871",0.0982809547001017,0.847883102966139,4.83000717604016e-18,"NS","NS","NS"
"Td00001aa009874",1.02171028275205,-0.0867013453039951,0.925377310370429,"Up","NS","NS"
"Td00001aa009886",-0.364996748877217,0.2793207776211,0.415870338735871,"NS","NS","NS"
"Td00001aa009915",0.056545336156666,0.624122065222625,4.1656655851207e-16,"NS","NS","NS"
"Td00001aa009918",0.613698597428143,0.830743330091455,1.45163159531663e-08,"NS","NS","NS"
"Td00001aa009947",0.0029512551490456,0.345628235415807,0.0354900146250403,"NS","NS","NS"
"Td00001aa009977",-0.053516088254444,-0.242781863711594,0.0822646915986286,"NS","NS","NS"
"Td00001aa009986",0.12755812022827,-0.0578990603913065,0.926414839723819,"NS","NS","NS"
"Td00001aa010029",-0.0135739297414319,0.573101321904923,0.285046064694719,"NS","NS","NS"
"Td00001aa010032",-0.168289477782726,-0.180699184194779,0.525984059624181,"NS","NS","NS"
"Td00001aa010033",0.10175592774408,-0.926313335753798,2.20965285324056e-08,"NS","NS","NS"
"Td00001aa010052",0.185773214109581,-1.57719168195921,4.85621165533415e-40,"NS","Down","NS"
"Td00001aa010057",-0.293241467555464,-2.12640168637,1.0139784359192e-29,"NS","Down","NS"
"Td00001aa010067",-0.497504297461918,-0.934856391071835,9.38018645725366e-11,"NS","NS","NS"
"Td00001aa010082",-0.0275480104097603,0.551061926445743,0.000153447604910939,"NS","NS","NS"
"Td00001aa010087",0.654515081925169,-0.0427234437949445,0.947758535199639,"NS","NS","NS"
"Td00001aa010167",-0.263170514377282,0.0568965965776129,0.875583565401235,"NS","NS","NS"
"Td00001aa010169",0.424281676090603,0.530573407524346,1.42458904720895e-05,"NS","NS","NS"
"Td00001aa010182",-0.204187041719276,-0.0260220877783548,0.99785962308036,"NS","NS","NS"
"Td00001aa010207",-0.220317146765915,-0.616730197908409,4.3875440793809e-05,"NS","NS","NS"
"Td00001aa010215",0.0112751116685019,1.16650455023939,2.27217413997003e-20,"NS","Up","NS"
"Td00001aa010260",-0.290799482549163,1.23231989642674,5.73513026254247e-13,"NS","Up","NS"
"Td00001aa010289",-0.0185311481268935,-1.92539925522672,2.1320770082358e-15,"NS","Down","NS"
"Td00001aa010296",-0.162374251284552,4.76897563046232,1.18058309201547e-29,"NS","Up","NS"
"Td00001aa010338",0.070656319890316,0.812633249702443,1.68894994954765e-16,"NS","NS","NS"
"Td00001aa010339",0.414012409225718,1.79155977012162,2.80581095274023e-55,"NS","Up","NS"
"Td00001aa010356",-0.000376804326560197,-1.77583176816163,2.26367871701131e-06,"NS","Down","NS"
"Td00001aa010371",-0.0728298168011498,-0.1009711858672,0.636841962374697,"NS","NS","NS"
"Td00001aa010378",-0.497906593782228,-0.848712591559499,6.02059039341338e-07,"NS","NS","NS"
"Td00001aa010388",-0.496732893096207,-0.609637360239936,0.000661264457032748,"NS","NS","NS"
"Td00001aa010414",0.385064446255468,-0.318995952919173,0.0240648606626066,"NS","NS","NS"
"Td00001aa010418",0.273632840398882,-0.181062940920953,0.337709062721382,"NS","NS","NS"
"Td00001aa010440",-0.148337086454814,0.583152285651725,2.70539510072292e-05,"NS","NS","NS"
"Td00001aa010462",-0.00205838448437555,0.932412625604609,2.21931303760618e-07,"NS","NS","NS"
"Td00001aa010482",-0.023603619276941,-0.90822173296265,2.9917472621412e-05,"NS","NS","NS"
"Td00001aa010545",-0.10959202708234,0.901782988425632,0.00497190510377048,"NS","NS","NS"
"Td00001aa010562",-0.129992853919725,0.220499600139456,0.863733975404606,"NS","NS","NS"
"Td00001aa010569",-0.555287114272641,-0.227481271819155,0.256117462598568,"NS","NS","NS"
"Td00001aa010573",0.0608450162577587,-1.01188813340347,1.28878520285112e-06,"NS","Down","NS"
"Td00001aa010575",0.0750558651483537,-1.41661661733376,1.08742622450219e-14,"NS","Down","NS"
"Td00001aa010578",0.129931186553346,0.457782263342447,0.00337115495964912,"NS","NS","NS"
"Td00001aa010582",-0.513102003154444,0.396459599943221,0.00562800903401158,"NS","NS","NS"
"Td00001aa010600",0.234222931591487,0.465554010435782,6.09306171388431e-09,"NS","NS","NS"
"Td00001aa010642",0.0519459429240275,0.328529117928083,0.0538670878842139,"NS","NS","NS"
"Td00001aa010645",-0.0587048243521397,-0.291136589597359,0.103929081709072,"NS","NS","NS"
"Td00001aa010662",0.178970088264472,0.481031020475616,0.000144154400412892,"NS","NS","NS"
"Td00001aa010671",-0.309380952106569,0.138610157596749,0.68615390445404,"NS","NS","NS"
"Td00001aa010723",-0.040552185998289,-2.01204611987034,6.25737339144063e-22,"NS","Down","NS"
"Td00001aa010732",0.0136371800918179,-0.620211086493632,0.018671038935265,"NS","NS","NS"
"Td00001aa010744",1.00979669827725,1.78737189280118,4.28092603350893e-70,"Up","Up","Up"
"Td00001aa010752",-0.454558041434064,-0.0107931699339859,0.99785962308036,"NS","NS","NS"
"Td00001aa010759",-0.389851495736679,-0.908100480894468,0.000389593385567064,"NS","NS","NS"
"Td00001aa010760",0.25589399409156,-0.0278131765417628,0.99785962308036,"NS","NS","NS"
"Td00001aa010844",0.789997588498667,1.6192478482253,4.60190550654012e-20,"NS","Up","NS"
"Td00001aa010854",0.078948069932358,2.18300134049937,7.85603889332333e-06,"NS","Up","NS"
"Td00001aa010934",-0.137091952131807,0.91867024427502,1.93242910604729e-08,"NS","NS","NS"
"Td00001aa010944",-0.0647315306566455,-0.902174099295809,1.0344937792123e-08,"NS","NS","NS"
"Td00001aa010947",-0.687406905376412,-0.48840568125552,0.118423704364823,"NS","NS","NS"
"Td00001aa010954",0.012317804194986,0.0335498854796084,0.99785962308036,"NS","NS","NS"
"Td00001aa010981",0.12133027529024,0.529029210115867,0.00273284759722283,"NS","NS","NS"
"Td00001aa010989",-0.128591777538934,-1.27486830821858,6.91750599716205e-08,"NS","Down","NS"
"Td00001aa011042",-0.132411545816716,0.428597915669115,0.00381971813167966,"NS","NS","NS"
"Td00001aa011045",-0.228763842262141,-0.726701055113946,2.91388198577685e-06,"NS","NS","NS"
"Td00001aa011081",-0.0556253000596799,-0.507932246748665,0.0184759468099895,"NS","NS","NS"
"Td00001aa011126",0.21345333422123,1.12006912834064,4.58397630293142e-06,"NS","Up","NS"
"Td00001aa011129",0.478093785319046,0.202118497729388,0.347858328123605,"NS","NS","NS"
"Td00001aa011137",-0.248478200569644,-0.947141610332611,1.01376059459011e-17,"NS","NS","NS"
"Td00001aa011157",-0.0950884905056485,0.911690989350105,6.2955079910279e-11,"NS","NS","NS"
"Td00001aa011188",-0.60891026190653,-0.717723100853425,0.00318753297697093,"NS","NS","NS"
"Td00001aa011200",0.55331517639657,0.0958818331944815,0.742348904771667,"NS","NS","NS"
"Td00001aa011228",-0.487803470364135,-0.0894428732109877,0.789613455061829,"NS","NS","NS"
"Td00001aa011250",0.0187293694273387,0.275187791922839,0.0684476463967658,"NS","NS","NS"
"Td00001aa011263",0.165390680787956,2.02893512215615,1.22356398776574e-22,"NS","Up","NS"
"Td00001aa011277",-0.5234364536686,-0.491696947925484,1.0803052094895e-08,"NS","NS","NS"
"Td00001aa011280",-0.556849764504782,-1.20635144693598,5.67166319996023e-29,"NS","Down","NS"
"Td00001aa011286",0.461505425761863,-1.4829958463088,2.45964331126741e-08,"NS","Down","NS"
"Td00001aa011312",-0.317142973324859,0.86252007652691,3.03616208613068e-12,"NS","NS","NS"
"Td00001aa011332",-0.420242037160802,-2.45389789743262,2.02295062162812e-13,"NS","Down","NS"
"Td00001aa011350",-0.13773074848967,-0.405160655365699,0.00724410740185835,"NS","NS","NS"
"Td00001aa011352",-0.202245145659445,-0.4863325254425,0.0125858719194268,"NS","NS","NS"
"Td00001aa011353",-0.0521197676738,-0.334322319505273,0.00762876848422389,"NS","NS","NS"
"Td00001aa011371",0.932235511326565,-3.96976943223261,8.43049300885351e-29,"NS","Down","NS"
"Td00001aa011427",-1.28917449111682,-1.16318899631739,1.76364258655585e-11,"Down","Down","Down"
"Td00001aa011430",0.977559759699713,-0.526109878733643,0.490131766519308,"NS","NS","NS"
"Td00001aa011438",0.341630938305286,0.184768917074247,0.248463421029487,"NS","NS","NS"
"Td00001aa011468",-0.0503263601685825,-1.06497190666371,4.13262360952982e-16,"NS","Down","NS"
"Td00001aa011477",0.014433686266118,-0.694257889315688,0.0095531501005384,"NS","NS","NS"
"Td00001aa011506",0.113783057501848,-0.610951613046313,1.09405337776734e-05,"NS","NS","NS"
"Td00001aa011551",0.0671608976295135,-0.294573054355877,0.99785962308036,"NS","NS","NS"
"Td00001aa011555",-0.310511194200697,-1.50663218243039,2.34713632216612e-15,"NS","Down","NS"
"Td00001aa011564",0.0477010263918488,0.116659260700466,0.537381283879819,"NS","NS","NS"
"Td00001aa011566",-0.226305786506055,0.151969115460472,0.350642603592131,"NS","NS","NS"
"Td00001aa011571",0.406275496640155,2.57865664110657,0.00182304160778983,"NS","Up","NS"
"Td00001aa011576",0.055133479597669,-0.758309530072916,0.000255514445066974,"NS","NS","NS"
"Td00001aa011609",0.122634533340152,0.617625042141563,3.58707092852956e-10,"NS","NS","NS"
"Td00001aa011659",-0.0981179266801434,-0.771289732107267,1.22090620459944e-09,"NS","NS","NS"
"Td00001aa011674",0.542365619830627,-0.577879799721299,0.0521346574068283,"NS","NS","NS"
"Td00001aa011675",0.11648419819701,0.92868784716344,4.84900531844769e-09,"NS","NS","NS"
"Td00001aa011732",-0.0657838574721025,1.81434233603961,1.8753693504863e-05,"NS","Up","NS"
"Td00001aa011748",-0.0986287083111515,0.500864346633818,0.727901232978129,"NS","NS","NS"
"Td00001aa011779",0.436548520113827,0.397535675868001,0.236556786399648,"NS","NS","NS"
"Td00001aa011875",-0.875772149075944,-2.93065750493523,3.67891909908452e-27,"NS","Down","NS"
"Td00001aa011888",-0.216579357491031,0.139758994067223,0.403565947060868,"NS","NS","NS"
"Td00001aa011890",0.121553404053663,1.25401118580467,2.44203302479357e-08,"NS","Up","NS"
"Td00001aa011895",-0.115687458720146,-1.52944500831494,9.09587440928713e-19,"NS","Down","NS"
"Td00001aa011900",-0.351156502421515,-0.88619654935329,2.56365555228039e-05,"NS","NS","NS"
"Td00001aa011905",-0.282752638040104,-1.20704756636104,0.000483830192940304,"NS","Down","NS"
"Td00001aa011919",-0.139013347402015,-0.225276005457127,0.888673270102317,"NS","NS","NS"
"Td00001aa011925",-0.134258173747,-0.416803183942455,0.120640658226895,"NS","NS","NS"
"Td00001aa011930",-0.245346164258376,-0.261166341315566,0.317106846399627,"NS","NS","NS"
"Td00001aa011935",0.178550600661491,1.60982364177662,4.15202883002581e-16,"NS","Up","NS"
"Td00001aa011954",1.29049518916826,3.40381880752008,4.94097046505702e-19,"Up","Up","Up"
"Td00001aa011955",-0.044720513253848,0.605250269369924,5.90827700367442e-05,"NS","NS","NS"
"Td00001aa011973",-0.0202579187458135,-0.59388543749924,0.000680004059241007,"NS","NS","NS"
"Td00001aa011975",-0.0858491331733071,1.12196975026595,4.36151356186084e-10,"NS","Up","NS"
"Td00001aa012022",0.293678399767437,0.183712449649221,0.721988565559685,"NS","NS","NS"
"Td00001aa012060",-0.420363609223696,-0.19537834613787,0.159363192428801,"NS","NS","NS"
"Td00001aa012064",-0.11921503968445,-0.0695056547421279,0.897710296469621,"NS","NS","NS"
"Td00001aa012095",-0.192313746336402,0.984567958931598,0.0173998408087324,"NS","NS","NS"
"Td00001aa012101",-0.614969176875248,-1.02517137169844,2.60505389938292e-09,"NS","Down","NS"
"Td00001aa012104",-0.227583808474459,-1.0460873966321,3.7702675085263e-12,"NS","Down","NS"
"Td00001aa012106",0.30636100799679,0.634004990721881,0.00871717256562029,"NS","NS","NS"
"Td00001aa012113",-0.273157636403515,1.19582882271804,7.4016276846732e-19,"NS","Up","NS"
"Td00001aa012163",-0.110184717338424,2.13702900435568,5.42639855576475e-48,"NS","Up","NS"
"Td00001aa012166",-0.104224257866525,-0.397120802067263,0.00600708262405754,"NS","NS","NS"
"Td00001aa012180",0.369350623309005,0.570465353796675,0.010952643737761,"NS","NS","NS"
"Td00001aa012190",-0.517040683176643,0.0112350886580172,0.99785962308036,"NS","NS","NS"
"Td00001aa012238",-0.237264485227561,0.215667142106925,0.0117589183354488,"NS","NS","NS"
"Td00001aa012247",0.282935561487063,-0.848371544608358,9.9846781474426e-05,"NS","NS","NS"
"Td00001aa012250",-0.0687314144360419,-0.320773706060607,0.0420351929406534,"NS","NS","NS"
"Td00001aa012271",-1.20436077491209,-2.47643477032886,7.62099673267111e-28,"Down","Down","Down"
"Td00001aa012276",-0.51572740812706,0.0164607092071363,0.99785962308036,"NS","NS","NS"
"Td00001aa012294",-0.227198936782997,0.653190360377182,8.63770662822804e-10,"NS","NS","NS"
"Td00001aa012295",-0.324617164042131,-0.358617092493653,0.0965601028987595,"NS","NS","NS"
"Td00001aa012388",0.334798176485951,0.000613846637618958,0.998961229981889,"NS","NS","NS"
"Td00001aa012396",-0.637047695166965,0.72550728825873,3.43457841147884e-07,"NS","NS","NS"
"Td00001aa012440",-0.457340655918883,-0.198535861644206,0.472312845428812,"NS","NS","NS"
"Td00001aa012521",-0.840459992259189,1.98993256694776,0.0036483395038889,"NS","Up","NS"
"Td00001aa012562",-0.33655269617998,0.0036273479241294,0.99785962308036,"NS","NS","NS"
"Td00001aa012567",-0.120436314451862,1.55119768346835,4.30890033720367e-09,"NS","Up","NS"
"Td00001aa012579",-0.549156780315559,-0.253621295495497,0.190569123904245,"NS","NS","NS"
"Td00001aa012606",-0.597900816592328,-2.31029585756963,2.14180280018106e-32,"NS","Down","NS"
"Td00001aa012623",0.234125299882853,0.476132910135102,0.00228201406957445,"NS","NS","NS"
"Td00001aa012628",0.82249404643684,0.0416336431786326,0.99785962308036,"NS","NS","NS"
"Td00001aa012677",0.386405382915357,0.535775905497949,2.16511092054538e-13,"NS","NS","NS"
"Td00001aa012705",-0.222958773928676,-0.0173918611326641,0.99785962308036,"NS","NS","NS"
"Td00001aa012719",2.68366629052085,3.95835463464182,1.41868007886611e-10,"Up","Up","Up"
"Td00001aa012729",0.0075192808675388,-0.605546097231633,0.00313139773418109,"NS","NS","NS"
"Td00001aa012773",0.088067519253616,1.12898689538453,7.17190386086224e-32,"NS","Up","NS"
"Td00001aa012774",0.282659639838715,1.23269341696723,1.03661921021666e-19,"NS","Up","NS"
"Td00001aa012779",0.0685696203471577,-0.365439579925508,0.0083199684076068,"NS","NS","NS"
"Td00001aa012790",0.193740527888182,-1.14485913309923,0.00175516884048349,"NS","Down","NS"
"Td00001aa012808",0.238512704671247,1.3689832553044,7.17206221839557e-15,"NS","Up","NS"
"Td00001aa012809",0.97686928361051,1.66103730416592,1.17899258642363e-11,"NS","Up","NS"
"Td00001aa012816",0.229710856953986,-1.22493838710824,6.97331395908488e-14,"NS","Down","NS"
"Td00001aa012823",0.102128716412489,-1.78488871145422,5.56189555308194e-34,"NS","Down","NS"
"Td00001aa012842",-0.270663388523035,1.80816143783269,1.26093318839564e-30,"NS","Up","NS"
"Td00001aa012843",-0.744049955412541,0.65483015561684,1.01457803238049e-06,"NS","NS","NS"
"Td00001aa012879",-0.222025305024062,-1.21330677346122,7.91877552736614e-37,"NS","Down","NS"
"Td00001aa012911",0.613687768380738,0.879872462302114,0.000139410503222159,"NS","NS","NS"
"Td00001aa012978",-0.170648587370878,0.256936243971505,0.527958750137634,"NS","NS","NS"
"Td00001aa013007",-8.45277344110051e-05,-0.410793071209591,0.165414301364237,"NS","NS","NS"
"Td00001aa013013",-0.0481783833096967,0.439451461235839,3.08687011788874e-07,"NS","NS","NS"
"Td00001aa013076",-0.0801794565270248,-0.432008600737677,0.0299099718901242,"NS","NS","NS"
"Td00001aa013095",-0.176625105392015,-0.0941996961907304,0.541286053527138,"NS","NS","NS"
"Td00001aa013106",-0.121468498343492,-0.195124383583652,0.42685200893686,"NS","NS","NS"
"Td00001aa013127",0.218812659964276,0.438563399997256,1.52835688171541e-05,"NS","NS","NS"
"Td00001aa013141",0.382561815130937,0.0933627058182784,0.44542194290146,"NS","NS","NS"
"Td00001aa013158",-0.0225346936723997,-0.675156729999946,1.32545078447206e-05,"NS","NS","NS"
"Td00001aa013176",0.04103878892005,-1.37430375514181,9.44333028741526e-48,"NS","Down","NS"
"Td00001aa013204",-0.48364037442976,0.2353733291845,0.316326582822947,"NS","NS","NS"
"Td00001aa013205",-0.358915440928455,0.167597820779995,0.37364008877743,"NS","NS","NS"
"Td00001aa013262",-0.160933856205415,0.799988897094713,0.00125424630982248,"NS","NS","NS"
"Td00001aa013293",-0.239788176695198,0.761672362375696,0.678122553361492,"NS","NS","NS"
"Td00001aa013332",-0.590194166620682,-2.30989302408833,1.17591538987383e-07,"NS","Down","NS"
"Td00001aa013334",0.50825362744252,0.387068514542418,0.0389100951665107,"NS","NS","NS"
"Td00001aa013344",-0.27993871241918,-0.0896606401938397,0.469957308166488,"NS","NS","NS"
"Td00001aa013359",0.34270458617145,0.513828674369729,0.000426781240634784,"NS","NS","NS"
"Td00001aa013413",-0.17163040780032,-0.917678431247769,1.89685654710848e-07,"NS","NS","NS"
"Td00001aa013419",-0.0333141786957684,0.0520241399418016,0.899681031719474,"NS","NS","NS"
"Td00001aa013433",-0.0293592126874227,-0.178325023429638,0.364920013287036,"NS","NS","NS"
"Td00001aa013454",0.0540765184222785,-1.30397834881291,4.489389323558e-14,"NS","Down","NS"
"Td00001aa013466",-0.351975230522434,-0.322826317739061,0.00753113566736141,"NS","NS","NS"
"Td00001aa013477",-0.510103358933433,1.13744972707095,2.73531425435323e-16,"NS","Up","NS"
"Td00001aa013480",-1.28486107499827,-2.18464758816399,4.9516919841709e-06,"Down","Down","Down"
"Td00001aa013482",-0.406185259211312,0.283861400466618,0.00331740749150386,"NS","NS","NS"
"Td00001aa013498",-0.382603009991126,-1.82623105003029,5.39344732674488e-16,"NS","Down","NS"
"Td00001aa013516",-0.066404253846007,0.00905246529039072,0.99785962308036,"NS","NS","NS"
"Td00001aa013521",-0.0423975250788817,0.802094072445618,1.12918252133816e-11,"NS","NS","NS"
"Td00001aa013532",-0.242654249901896,-0.239697395579254,0.338517200826668,"NS","NS","NS"
"Td00001aa013562",0.0904438686986581,-1.40821264942361,2.58022761244371e-13,"NS","Down","NS"
"Td00001aa013579",0.115516437741839,-1.91194819119408,2.51422804354603e-22,"NS","Down","NS"
"Td00001aa013609",0.0364918535544606,0.284150512960548,0.0550613188588435,"NS","NS","NS"
"Td00001aa013626",-0.045650756104015,0.789165915485665,7.79933553356494e-06,"NS","NS","NS"
"Td00001aa013660",0.0300034250884621,1.02457710661865,4.00301329168638e-06,"NS","Up","NS"
"Td00001aa013672",-1.04515713291076,-0.041398437356789,0.99785962308036,"Down","NS","NS"
"Td00001aa013673",-0.921312925420386,0.0368484483597354,0.99785962308036,"NS","NS","NS"
"Td00001aa013674",-0.872420334933042,-0.100682507331803,0.99785962308036,"NS","NS","NS"
"Td00001aa013675",-0.782188375131578,-3.25954510201854,5.16684680721495e-19,"NS","Down","NS"
"Td00001aa013685",0.613697199593194,5.33876282458074,8.03777298489264e-37,"NS","Up","NS"
"Td00001aa013686",-0.110879546646103,1.02603528118403,4.67987332401092e-12,"NS","Up","NS"
"Td00001aa013691",-0.144524384499715,0.948613349769649,7.85289349552671e-14,"NS","NS","NS"
"Td00001aa013708",-0.0294462199154795,0.548952747999639,0.00675024050947603,"NS","NS","NS"
"Td00001aa013719",0.371681977079171,0.0626075602727296,0.99785962308036,"NS","NS","NS"
"Td00001aa013725",1.31653818290355,0.75053159203494,8.99165508268779e-06,"Up","NS","NS"
"Td00001aa013761",-0.408380984846996,0.531552681083495,0.0036312566885128,"NS","NS","NS"
"Td00001aa013775",-0.127016510709157,-0.566518573274451,0.197055345458287,"NS","NS","NS"
"Td00001aa013783",-0.301706488224299,0.851683450823905,2.52447818693195e-09,"NS","NS","NS"
"Td00001aa013790",0.2516505335432,1.96804862946412,3.59964434549882e-15,"NS","Up","NS"
"Td00001aa013792",0.501107464995915,0.770771061522843,0.000507070803056397,"NS","NS","NS"
"Td00001aa013818",0.305775273701135,3.48621416473096,1.13141124858789e-92,"NS","Up","NS"
"Td00001aa013819",0.0730905258881014,0.936327860343622,8.58160966344555e-17,"NS","NS","NS"
"Td00001aa013822",0.290223115688137,0.969103419199505,3.06754000631385e-07,"NS","NS","NS"
"Td00001aa013843",0.370356165512905,-0.420121575534842,1.15869938881403e-06,"NS","NS","NS"
"Td00001aa013846",-0.618308576864251,-0.134713572085883,0.99785962308036,"NS","NS","NS"
"Td00001aa013887",-0.11594616305594,0.0208818734517945,0.99785962308036,"NS","NS","NS"
"Td00001aa013906",-0.243644515364981,-1.07312136924132,1.39173458553558e-26,"NS","Down","NS"
"Td00001aa013911",-0.191118700841894,0.848535930365908,2.25268954728098e-05,"NS","NS","NS"
"Td00001aa013924",-0.0550376633025175,1.4946238020463,1.18303341710619e-07,"NS","Up","NS"
"Td00001aa013939",0.0296321731183762,0.41782971658325,0.00777485107041533,"NS","NS","NS"
"Td00001aa013963",0.0332619603982709,0.638956999291044,0.00733548243853559,"NS","NS","NS"
"Td00001aa014014",0.138328444295762,0.675688176446527,5.12763798129549e-09,"NS","NS","NS"
"Td00001aa014017",-0.561783263684636,-0.0985584735413213,0.99785962308036,"NS","NS","NS"
"Td00001aa014018",-0.348761297947047,-0.800090797880523,1.80310874301971e-08,"NS","NS","NS"
"Td00001aa014068",0.0598398373751825,0.533412794914799,0.00432526457333117,"NS","NS","NS"
"Td00001aa014113",-0.183552548572086,-0.334026306007075,0.0015902943962885,"NS","NS","NS"
"Td00001aa014127",0.207990863837221,0.435881975872413,0.0116898656593333,"NS","NS","NS"
"Td00001aa014170",1.00282465838104,0.93692757380464,8.10029805743654e-05,"NS","NS","NS"
"Td00001aa014171",-0.206523110286229,-1.28850469281815,4.93664506662727e-08,"NS","Down","NS"
"Td00001aa014173",-0.070326991910608,0.619619391364421,4.45167902644141e-07,"NS","NS","NS"
"Td00001aa014184",-0.196263051265476,-0.698000380417832,2.15135576742564e-07,"NS","NS","NS"
"Td00001aa014188",-0.43215539053463,0.765666488955931,0.558939269431926,"NS","NS","NS"
"Td00001aa014189",0.0655583721047127,1.51726399487825,2.25991285791066e-32,"NS","Up","NS"
"Td00001aa014206",0.113616966519132,-0.983722536098977,2.66192412911197e-06,"NS","NS","NS"
"Td00001aa014214",0.0475255389322779,-0.02563053427849,0.99785962308036,"NS","NS","NS"
"Td00001aa014231",-0.772571909378531,-1.1388334201257,0.581418145552953,"NS","NS","NS"
"Td00001aa014246",-0.469771151854758,0.0960994388943164,0.452055520322838,"NS","NS","NS"
"Td00001aa014253",0.546714250343145,0.754096339931689,6.03469777529645e-07,"NS","NS","NS"
"Td00001aa014265",0.141329587442917,-0.639404151035123,0.0276481837827612,"NS","NS","NS"
"Td00001aa014316",-1.06175343640377,0.357365164277139,0.00541990544342637,"Down","NS","NS"
"Td00001aa014317",0.898772801084563,-0.242594734005387,0.253042141676229,"NS","NS","NS"
"Td00001aa014333",0.246079147067716,0.150313850562446,0.765937052667438,"NS","NS","NS"
"Td00001aa014362",3.43006221938039,4.01491678297899,1.66573675410312e-24,"Up","Up","Up"
"Td00001aa014383",-0.350524858883879,0.517520470577292,0.00359715771607685,"NS","NS","NS"
