qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
PvWBCH1.1KG065800.2.v1.1	MF	0009982	pseudouridine synthase activity	0.0804068030221	0.345873047548	14	1
PvWBCH1.1KG065800.2.v1.1	BP	0006355	regulation of DNA-templated transcription	0.0317863743526	0.330587321258	14	1
PvWBCH1.1KG065800.2.v1.1	MF	0003700	DNA-binding transcription factor activity	0.0421727363434	0.334518274384	17	1
PvWBCH1.1KG065800.2.v1.1	MF	0003676	nucleic acid binding	0.0399367474066	0.333717030224	19	2
PvWBCH1.1KG077700.1.v1.1	BP	0009408	response to heat	8.41831094451	0.72598800882	1	4
PvWBCH1.1KG083600.2.v1.1	MF	0005096	GTPase activator activity	8.77191829284	0.734745002581	1	8
PvWBCH1.1KG099100.2.v1.1	MF	0008460	dTDP-glucose 4,6-dehydratase activity	11.4284013359	0.795561938329	1	24
PvWBCH1.1KG099100.2.v1.1	BP	0009225	nucleotide-sugar metabolic process	7.56403941912	0.704040638597	1	24
PvWBCH1.1KG099100.2.v1.1	MF	0010280	UDP-L-rhamnose synthase activity	2.27917497967	0.523907521001	5	3
PvWBCH1.1KG099100.2.v1.1	MF	0050377	UDP-glucose 4,6-dehydratase activity	2.27234585522	0.52357886732	6	3
PvWBCH1.1KG099100.2.v1.1	BP	0051555	flavonol biosynthetic process	2.11662571763	0.515946076105	12	3
PvWBCH1.1KG099100.2.v1.1	BP	0010315	auxin export across the plasma membrane	2.08414352695	0.514318895485	16	3
PvWBCH1.1KG099100.2.v1.1	BP	1901293	nucleoside phosphate biosynthetic process	0.601753463396	0.417335661932	38	3
PvWBCH1.1KG099100.2.v1.1	BP	1901137	carbohydrate derivative biosynthetic process	0.544351908638	0.411828861956	39	3
PvWBCH1.1KG132500.1.v1.1	CC	0005886	plasma membrane	2.54915056467	0.536527184172	1	11
PvWBCH1.1KG182300.1.v1.1	BP	0009415	response to water	12.8194241785	0.824577324695	1	25
PvWBCH1.1KG182300.1.v1.1	CC	0005829	cytosol	2.45997487532	0.532436138317	1	19
PvWBCH1.1KG182300.1.v1.1	BP	0009631	cold acclimation	12.6985100869	0.822119748466	2	22
PvWBCH1.1KG182300.1.v1.1	BP	0009737	response to abscisic acid	9.99368675838	0.763717753115	4	22
PvWBCH1.1KG197100.2.v1.1	MF	0016034	maleylacetoacetate isomerase activity	10.6712675242	0.779023476188	1	86
PvWBCH1.1KG197100.2.v1.1	BP	0006559	L-phenylalanine catabolic process	9.04907597476	0.741486023974	1	86
PvWBCH1.1KG197100.2.v1.1	CC	0005737	cytoplasm	1.52172540025	0.483816156397	1	99
PvWBCH1.1KG197100.2.v1.1	MF	0004364	glutathione transferase activity	9.66007456203	0.755991190247	2	95
PvWBCH1.1KG197100.2.v1.1	CC	0016020	membrane	0.0080131419609	0.317697745669	4	1
PvWBCH1.1KG197100.2.v1.1	BP	0006749	glutathione metabolic process	7.39802950589	0.699634110953	6	86
PvWBCH1.1KG200800.1.v1.1	MF	0016787	hydrolase activity	2.25282380229	0.522636629176	1	5
PvWBCH1.1KG235700.3.v1.1	BP	0009299	mRNA transcription	13.3208289614	0.834646761314	1	93
PvWBCH1.1KG235700.3.v1.1	CC	0005634	nucleus	3.47389802647	0.575329508827	1	100
PvWBCH1.1KG235700.3.v1.1	BP	0009416	response to light stimulus	8.65582993215	0.731889897695	2	93
PvWBCH1.1KG237100.1.v1.1	BP	0009800	cinnamic acid biosynthetic process	12.9040011847	0.826289468008	1	83
PvWBCH1.1KG237100.1.v1.1	MF	0045548	phenylalanine ammonia-lyase activity	11.2425145465	0.791553554865	1	72
PvWBCH1.1KG237100.1.v1.1	CC	0005737	cytoplasm	1.53840970343	0.48479540059	1	100
PvWBCH1.1KG237100.1.v1.1	CC	0016020	membrane	0.00842186482129	0.318025108364	4	1
PvWBCH1.1KG237100.1.v1.1	BP	0006559	L-phenylalanine catabolic process	10.5261139038	0.775786489383	5	100
PvWBCH1.1KG237100.1.v1.1	MF	0052883	tyrosine ammonia-lyase activity	0.22077116815	0.372924096688	6	1
PvWBCH1.1KG237100.1.v1.1	BP	0016598	protein arginylation	0.24229848784	0.376172992879	42	1
PvWBCH1.1KG237100.1.v1.1	BP	0046898	response to cycloheximide	0.198643119097	0.369414765129	43	1
PvWBCH1.1KG237100.1.v1.1	BP	0009739	response to gibberellin	0.134525696986	0.357956085573	44	1
PvWBCH1.1KG237200.1.v1.1	BP	0009800	cinnamic acid biosynthetic process	11.9493197162	0.806624282685	1	77
PvWBCH1.1KG237200.1.v1.1	MF	0045548	phenylalanine ammonia-lyase activity	10.7190884896	0.780085076952	1	69
PvWBCH1.1KG237200.1.v1.1	CC	0005737	cytoplasm	1.53841005872	0.484795421387	1	100
PvWBCH1.1KG237200.1.v1.1	BP	0006559	L-phenylalanine catabolic process	10.5261163348	0.775786543781	5	100
PvWBCH1.1KG237300.1.v1.1	BP	0009800	cinnamic acid biosynthetic process	12.8788295902	0.825780492251	1	83
PvWBCH1.1KG237300.1.v1.1	MF	0045548	phenylalanine ammonia-lyase activity	11.5173636839	0.797468748241	1	74
PvWBCH1.1KG237300.1.v1.1	CC	0005737	cytoplasm	1.5384103993	0.484795441322	1	100
PvWBCH1.1KG237300.1.v1.1	BP	0006559	L-phenylalanine catabolic process	10.5261186651	0.775786595926	5	100
PvWBCH1.1KG238400.1.v1.1	MF	0015267	channel activity	6.15280824884	0.664866492643	1	7
PvWBCH1.1KG238400.1.v1.1	BP	0055085	transmembrane transport	2.72847366005	0.54454269702	1	7
PvWBCH1.1KG238400.1.v1.1	CC	0005886	plasma membrane	1.47361995714	0.480962271917	1	4
PvWBCH1.1KG264600.1.v1.1	MF	0015267	channel activity	6.15381086744	0.664895836554	1	20
PvWBCH1.1KG264600.1.v1.1	BP	0009414	response to water deprivation	4.31810822106	0.606426446221	1	6
PvWBCH1.1KG264600.1.v1.1	CC	0016020	membrane	0.921463447026	0.444081672799	1	20
PvWBCH1.1KG264600.1.v1.1	BP	0006833	water transport	3.91646292847	0.592051604449	3	6
PvWBCH1.1KG264600.1.v1.1	CC	0071944	cell periphery	0.810739852402	0.435439667805	3	6
PvWBCH1.1KG264600.1.v1.1	MF	0005372	water transmembrane transporter activity	4.041725795	0.596610716838	4	6
PvWBCH1.1KG264600.1.v1.1	BP	0055085	transmembrane transport	2.72891827303	0.544562237768	6	20
PvWBCH1.1KG268000.1.v1.1	CC	0005634	nucleus	3.47242797846	0.575272241678	1	10
PvWBCH1.1KG268000.1.v1.1	MF	0003677	DNA binding	3.20489220777	0.564640128899	1	10
PvWBCH1.1KG271700.2.v1.1	MF	0048270	methionine adenosyltransferase regulator activity	12.6612233773	0.821359538683	1	84
PvWBCH1.1KG271700.2.v1.1	CC	0048269	methionine adenosyltransferase complex	12.0826506969	0.809416760122	1	84
PvWBCH1.1KG271700.2.v1.1	BP	0006556	S-adenosylmethionine biosynthetic process	9.12840567652	0.743396412128	1	84
PvWBCH1.1KG271700.2.v1.1	MF	0008831	dTDP-4-dehydrorhamnose reductase activity	1.20196542836	0.46388883505	4	10
PvWBCH1.1KG271700.2.v1.1	BP	0033478	UDP-rhamnose metabolic process	1.77106789801	0.497934301656	5	10
PvWBCH1.1KG271700.2.v1.1	MF	0008830	dTDP-4-dehydrorhamnose 3,5-epimerase activity	1.181495968	0.462527522166	5	10
PvWBCH1.1KG271700.2.v1.1	BP	0019305	dTDP-rhamnose biosynthetic process	1.07852555326	0.455493227236	8	10
PvWBCH1.1KG292700.1.v1.1	MF	0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	12.2326193801	0.812539348314	1	100
PvWBCH1.1KG292700.1.v1.1	BP	0061615	glycolytic process through fructose-6-phosphate	10.6910623362	0.779463198738	1	100
PvWBCH1.1KG292700.1.v1.1	CC	0005829	cytosol	2.70035966429	0.543303836551	1	75
PvWBCH1.1KG292700.1.v1.1	MF	0003872	6-phosphofructokinase activity	11.0513681834	0.787397045221	2	100
PvWBCH1.1KG292700.1.v1.1	BP	0009749	response to glucose	10.4964177604	0.77512150833	2	87
PvWBCH1.1KG292700.1.v1.1	CC	0005759	mitochondrial matrix	0.0824193001948	0.346385122079	4	1
PvWBCH1.1KG292700.1.v1.1	BP	0046835	carbohydrate phosphorylation	8.83145994372	0.736202054748	6	100
PvWBCH1.1KG292700.1.v1.1	MF	0005524	ATP binding	3.0518530026	0.55835791714	8	100
PvWBCH1.1KG292700.1.v1.1	MF	0046872	metal ion binding	2.47639178793	0.533194785762	19	100
PvWBCH1.1KG292700.1.v1.1	MF	0003700	DNA-binding transcription factor activity	0.0424279889392	0.334608376551	28	1
PvWBCH1.1KG292700.1.v1.1	BP	0015979	photosynthesis	6.15451338778	0.664916395983	38	87
PvWBCH1.1KG292700.1.v1.1	BP	0006002	fructose 6-phosphate metabolic process	4.43267756909	0.610402990656	49	45
PvWBCH1.1KG292700.1.v1.1	BP	0006355	regulation of DNA-templated transcription	0.031978762973	0.330665545227	69	1
PvWBCH1.1KG298900.1.v1.1	CC	0010008	endosome membrane	8.42724534372	0.726211507164	1	100
PvWBCH1.1KG298900.1.v1.1	BP	0072657	protein localization to membrane	6.79442323103	0.683179981976	1	93
PvWBCH1.1KG298900.1.v1.1	CC	0000139	Golgi membrane	7.8532568179	0.711603585167	2	100
PvWBCH1.1KG320900.1.v1.1	MF	0009044	xylan 1,4-beta-xylosidase activity	12.894596581	0.826099362773	1	100
PvWBCH1.1KG320900.1.v1.1	BP	0031222	arabinan catabolic process	10.8813032765	0.783668633868	1	84
PvWBCH1.1KG320900.1.v1.1	CC	0009505	plant-type cell wall	9.33032274423	0.748221778078	1	76
PvWBCH1.1KG320900.1.v1.1	BP	0045493	xylan catabolic process	10.5318948594	0.775915832286	3	100
PvWBCH1.1KG320900.1.v1.1	MF	0046556	alpha-L-arabinofuranosidase activity	9.96779534533	0.76312276119	3	84
PvWBCH1.1KG320900.1.v1.1	CC	0016020	membrane	0.0257926718491	0.328019260972	5	3
PvWBCH1.1KG337200.1.v1.1	MF	0009041	UMP/dUMP kinase activity	11.1600288604	0.78976425849	1	97
PvWBCH1.1KG337200.1.v1.1	BP	0046940	nucleoside monophosphate phosphorylation	8.80388777327	0.735527944868	1	97
PvWBCH1.1KG337200.1.v1.1	CC	0005634	nucleus	3.21801853864	0.565171905531	1	92
PvWBCH1.1KG337200.1.v1.1	MF	0004127	(d)CMP kinase activity	11.1149073741	0.788782675546	2	97
PvWBCH1.1KG337200.1.v1.1	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.66604315693	0.732141849284	2	97
PvWBCH1.1KG337200.1.v1.1	CC	0005737	cytoplasm	1.4962323903	0.482309479854	6	97
PvWBCH1.1KG337200.1.v1.1	BP	0006221	pyrimidine nucleotide biosynthetic process	7.05991151134	0.690503572806	7	97
PvWBCH1.1KG337200.1.v1.1	MF	0004017	adenylate kinase activity	5.38669977512	0.641698526446	7	48
PvWBCH1.1KG337200.1.v1.1	MF	0005524	ATP binding	2.96818533571	0.554856691216	12	97
PvWBCH1.1KG337200.1.v1.1	CC	0097708	intracellular vesicle	0.191092750023	0.368172955599	17	3
PvWBCH1.1KG337200.1.v1.1	CC	0098588	bounding membrane of organelle	0.168760625211	0.364348864296	19	3
PvWBCH1.1KG337200.1.v1.1	CC	0012505	endomembrane system	0.146567362312	0.360288538048	20	3
PvWBCH1.1KG337200.1.v1.1	BP	0046704	CDP metabolic process	1.50693504863	0.48294357466	25	10
PvWBCH1.1KG337200.1.v1.1	BP	0009194	pyrimidine ribonucleoside diphosphate biosynthetic process	1.22458387571	0.465379652834	27	10
PvWBCH1.1KG337200.1.v1.1	BP	0046048	UDP metabolic process	1.21626934461	0.464833242155	29	10
PvWBCH1.1KG337200.1.v1.1	MF	0016872	intramolecular lyase activity	0.124456557506	0.35592423821	30	1
PvWBCH1.1KG337200.1.v1.1	MF	0005504	fatty acid binding	0.122803623839	0.355582941282	31	1
PvWBCH1.1KG337200.1.v1.1	MF	0004822	isoleucine-tRNA ligase activity	0.113747533794	0.353670846479	32	1
PvWBCH1.1KG337200.1.v1.1	MF	0002161	aminoacyl-tRNA editing activity	0.0898391269226	0.348221051303	34	1
PvWBCH1.1KG337200.1.v1.1	MF	0000049	tRNA binding	0.0715130751739	0.343529280503	38	1
PvWBCH1.1KG337200.1.v1.1	BP	0009260	ribonucleotide biosynthetic process	0.593773533346	0.416586331401	41	10
PvWBCH1.1KG337200.1.v1.1	BP	0006428	isoleucyl-tRNA aminoacylation	0.110821413943	0.353036862776	48	1
PvWBCH1.1KG337200.1.v1.1	BP	0048608	reproductive structure development	0.108226632276	0.352467629388	49	1
PvWBCH1.1KG337200.1.v1.1	BP	0009791	post-embryonic development	0.10544512147	0.351849800782	51	1
PvWBCH1.1KG337200.1.v1.1	BP	0032543	mitochondrial translation	0.102321572193	0.351146203283	52	1
PvWBCH1.1KG337200.1.v1.1	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	0.0862962260873	0.347354270436	55	1
PvWBCH1.1KG339700.1.v1.1	BP	0009651	response to salt stress	8.62834167767	0.731211046427	1	2
PvWBCH1.1KG339700.1.v1.1	MF	0051082	unfolded protein binding	6.17684043646	0.665569192361	1	2
PvWBCH1.1KG339700.1.v1.1	CC	0005737	cytoplasm	0.309793914146	0.385517061835	1	2
PvWBCH1.1KG339700.1.v1.1	BP	0042542	response to hydrogen peroxide	8.16569694123	0.719618926105	2	2
PvWBCH1.1KG339700.1.v1.1	BP	0051259	protein complex oligomerization	6.96531596216	0.68791017085	5	2
PvWBCH1.1KG339700.1.v1.1	BP	0009408	response to heat	6.71256064983	0.680893015197	6	2
PvWBCH1.1KG339700.1.v1.1	BP	0006457	protein folding	5.21862345686	0.636399332357	11	2
PvWBCH1.1NG029100.1.v1.1	MF	0042973	glucan endo-1,3-beta-D-glucosidase activity	6.40238760619	0.67209868535	1	40
PvWBCH1.1NG029100.1.v1.1	BP	0005975	carbohydrate metabolic process	4.1548028438	0.600666002352	1	83
PvWBCH1.1NG029100.1.v1.1	CC	0005886	plasma membrane	0.237133123122	0.375407051417	1	7
PvWBCH1.1NG029100.1.v1.1	BP	0009987	cellular process	0.410473709026	0.397727058571	4	83
PvWBCH1.1NG029100.1.v1.1	BP	0006952	defense response	0.143736832169	0.359749154236	5	2
PvWBCH1.1NG058800.1.v1.1	BP	0009809	lignin biosynthetic process	13.5093679808	0.838383937845	1	95
PvWBCH1.1NG058800.1.v1.1	MF	0045551	cinnamyl-alcohol dehydrogenase activity	6.4327851894	0.67296982969	1	41
PvWBCH1.1NG058800.1.v1.1	MF	0008270	zinc ion binding	4.94047783249	0.627438736072	4	97
PvWBCH1.1NG058800.1.v1.1	BP	0009987	cellular process	0.392356723661	0.39565093457	9	95
PvWBCH1.1NG058800.1.v1.1	MF	0050268	coniferyl-alcohol dehydrogenase activity	1.4299015693	0.478327970044	11	7
PvWBCH1.1NG094500.1.v1.1	BP	0042744	hydrogen peroxide catabolic process	9.53863795736	0.753145632826	1	99
PvWBCH1.1NG094500.1.v1.1	MF	0004601	peroxidase activity	7.99450073302	0.715246439193	1	100
PvWBCH1.1NG094500.1.v1.1	CC	0005576	extracellular region	5.18336930967	0.635277044712	1	96
PvWBCH1.1NG094500.1.v1.1	CC	0016020	membrane	0.00911184261264	0.318560207151	3	1
PvWBCH1.1NG094500.1.v1.1	BP	0006979	response to oxidative stress	7.2700761037	0.696203902021	4	99
PvWBCH1.1NG094500.1.v1.1	BP	0098869	cellular oxidant detoxification	6.9955138671	0.68873997016	5	100
PvWBCH1.1NG094500.1.v1.1	MF	0020037	heme binding	5.39882258522	0.642077522246	5	99
PvWBCH1.1NG094500.1.v1.1	MF	0046872	metal ion binding	2.45512722766	0.532211638265	8	99
PvWBCH1.1NG094800.1.v1.1	BP	0042744	hydrogen peroxide catabolic process	9.62114568065	0.75508094901	1	100
PvWBCH1.1NG094800.1.v1.1	MF	0004601	peroxidase activity	7.99452081923	0.715246954943	1	100
PvWBCH1.1NG094800.1.v1.1	CC	0005576	extracellular region	5.24034195971	0.637088837283	1	97
PvWBCH1.1NG094800.1.v1.1	CC	0009519	middle lamella	0.21593142421	0.372172148727	2	1
PvWBCH1.1NG094800.1.v1.1	CC	0009531	secondary cell wall	0.168404140641	0.36428583081	3	1
PvWBCH1.1NG094800.1.v1.1	BP	0006979	response to oxidative stress	7.33296112252	0.697893479936	4	100
PvWBCH1.1NG094800.1.v1.1	BP	0098869	cellular oxidant detoxification	6.99553144336	0.688740452611	5	100
PvWBCH1.1NG094800.1.v1.1	MF	0020037	heme binding	5.4455215544	0.643533511849	5	100
PvWBCH1.1NG094800.1.v1.1	MF	0046872	metal ion binding	2.47636369337	0.533193489627	8	100
PvWBCH1.1NG094800.1.v1.1	CC	0005737	cytoplasm	0.0139834591684	0.321870143534	10	1
PvWBCH1.1NG094800.1.v1.1	BP	0042742	defense response to bacterium	0.0926469373024	0.348895917063	18	1
PvWBCH1.1NG098700.1.v1.1	MF	0015369	calcium:proton antiporter activity	11.6026800033	0.79929050397	1	16
PvWBCH1.1NG098700.1.v1.1	BP	0006874	intracellular calcium ion homeostasis	8.78506156135	0.735067057638	1	16
PvWBCH1.1NG098700.1.v1.1	CC	0012505	endomembrane system	4.52584547805	0.61359898227	1	17
PvWBCH1.1NG098700.1.v1.1	BP	0070588	calcium ion transmembrane transport	8.75249815804	0.734268700869	2	18
PvWBCH1.1NG098700.1.v1.1	CC	0005774	vacuolar membrane	3.69422080168	0.583779567383	2	8
PvWBCH1.1NG098700.1.v1.1	MF	0005509	calcium ion binding	6.69179865437	0.680310780865	7	17
PvWBCH1.1NG098700.1.v1.1	CC	0005886	plasma membrane	0.185351092827	0.367212114859	13	1
PvWBCH1.1NG098700.1.v1.1	BP	1902600	proton transmembrane transport	4.29240830114	0.605527219362	16	16
PvWBCH1.1NG098700.1.v1.1	MF	0005432	calcium:sodium antiporter activity	0.635689385974	0.420468150854	24	1
PvWBCH1.1NG098700.1.v1.1	BP	0006814	sodium ion transport	0.981261751559	0.448533169883	26	2
PvWBCH1.1NG098700.1.v1.1	MF	0003729	mRNA binding	0.240794900846	0.37595088439	26	1
PvWBCH1.1NG098700.1.v1.1	BP	0071472	cellular response to salt stress	0.836764618629	0.437521466357	27	1
PvWBCH1.1NG101300.1.v1.1	MF	0016788	hydrolase activity, acting on ester bonds	4.23556839524	0.603528810357	1	51
PvWBCH1.1NG101300.1.v1.1	CC	0016020	membrane	0.03836939438	0.333141931659	1	2
PvWBCH1.1NG121300.1.v1.1	CC	0005886	plasma membrane	2.54926490525	0.536532383346	1	14
PvWBCH1.1NG143900.1.v1.1	MF	0008234	cysteine-type peptidase activity	7.93164789628	0.713629394716	1	2
PvWBCH1.1NG143900.1.v1.1	BP	0006508	proteolysis	4.32116015194	0.60653305374	1	2
PvWBCH1.1NG143900.1.v1.1	BP	0009987	cellular process	0.410220929246	0.397698409987	6	2
PvWBCH1.1NG215900.1.v1.1	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.63090482153	0.649252741374	1	12
PvWBCH1.1NG215900.1.v1.1	BP	0009836	fruit ripening, climacteric	1.03184834511	0.452194067453	1	1
PvWBCH1.1NG215900.1.v1.1	BP	0009820	alkaloid metabolic process	0.989749053835	0.449153864233	2	1
PvWBCH1.1NG215900.1.v1.1	BP	0009987	cellular process	0.0304680537526	0.330044806095	17	1
PvWBCH1.1NG224900.1.v1.1	BP	0009800	cinnamic acid biosynthetic process	12.7502352058	0.82317248611	1	82
PvWBCH1.1NG224900.1.v1.1	MF	0045548	phenylalanine ammonia-lyase activity	11.0899004207	0.788237810482	1	71
PvWBCH1.1NG224900.1.v1.1	CC	0005737	cytoplasm	1.53840971597	0.484795401325	1	100
PvWBCH1.1NG224900.1.v1.1	CC	0016020	membrane	0.00844101242483	0.318040247471	4	1
PvWBCH1.1NG224900.1.v1.1	BP	0006559	L-phenylalanine catabolic process	10.5261139896	0.775786491303	5	100
PvWBCH1.1NG224900.1.v1.1	MF	0052883	tyrosine ammonia-lyase activity	0.221355686523	0.373014352761	6	1
PvWBCH1.1NG224900.1.v1.1	BP	0016598	protein arginylation	0.242940002397	0.376267547032	42	1
PvWBCH1.1NG224900.1.v1.1	BP	0046898	response to cycloheximide	0.199169050784	0.369500378583	43	1
PvWBCH1.1NG224900.1.v1.1	BP	0009739	response to gibberellin	0.134881870042	0.358026539934	44	1
PvWBCH1.1NG239000.1.v1.1	CC	0000786	nucleosome	9.5656095902	0.753779201939	1	100
PvWBCH1.1NG239000.1.v1.1	MF	0030527	structural constituent of chromatin	9.27596415306	0.74692790875	1	100
PvWBCH1.1NG239000.1.v1.1	BP	0006334	nucleosome assembly	0.861072169165	0.439436850881	1	8
PvWBCH1.1NG239000.1.v1.1	MF	0046982	protein heterodimerization activity	9.09609093677	0.742619226643	2	98
PvWBCH1.1NG239000.1.v1.1	CC	0005634	nucleus	3.47383786703	0.575327165495	5	100
PvWBCH1.1NG239000.1.v1.1	MF	0003677	DNA binding	3.20619347044	0.564692894489	6	100
PvWBCH1.1NG239000.1.v1.1	MF	0046538	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	0.125946844167	0.356230014103	10	1
PvWBCH1.1NG239000.1.v1.1	BP	0006891	intra-Golgi vesicle-mediated transport	0.108861632029	0.352607558303	13	1
PvWBCH1.1NG239000.1.v1.1	CC	0030126	COPI vesicle coat	0.115412615632	0.354027971698	14	1
PvWBCH1.1NG239000.1.v1.1	BP	0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	0.0910955413717	0.348524319077	14	1
PvWBCH1.1NG239000.1.v1.1	BP	0030488	tRNA methylation	0.0860769764611	0.347300050913	15	1
PvWBCH1.1NG239000.1.v1.1	BP	0006096	glycolytic process	0.0758758434548	0.344696167849	17	1
PvWBCH1.1NG239000.1.v1.1	CC	0000139	Golgi membrane	0.0784429065401	0.345367123531	24	1
PvWBCH1.1NG239000.1.v1.1	CC	0009507	chloroplast	0.0598726458808	0.340228824749	31	1
PvWBCH1.1NG239000.1.v1.1	BP	0006886	intracellular protein transport	0.0682744350288	0.342639855623	39	1
PvWBCH1.1NG248800.1.v1.1	MF	0015267	channel activity	6.1538138442	0.664895923672	1	20
PvWBCH1.1NG248800.1.v1.1	BP	0009414	response to water deprivation	3.61844545046	0.580902516589	1	5
PvWBCH1.1NG248800.1.v1.1	CC	0016020	membrane	0.921463892762	0.44408170651	1	20
PvWBCH1.1NG248800.1.v1.1	BP	0006833	water transport	3.28187871631	0.567743685062	3	5
PvWBCH1.1NG248800.1.v1.1	CC	0071944	cell periphery	0.67937573128	0.42438001386	3	5
PvWBCH1.1NG248800.1.v1.1	MF	0005372	water transmembrane transporter activity	3.38684524941	0.571917128693	4	5
PvWBCH1.1NG248800.1.v1.1	BP	0055085	transmembrane transport	2.72891959308	0.544562295782	6	20
PvWBCH1.1NG251700.1.v1.1	BP	0009415	response to water	12.8208264125	0.824605756929	1	28
PvWBCH1.1NG251700.1.v1.1	CC	0005829	cytosol	2.38377627163	0.52888128933	1	18
PvWBCH1.1NG251700.1.v1.1	BP	0009631	cold acclimation	12.7088060128	0.822329467399	2	23
PvWBCH1.1NG251700.1.v1.1	CC	0016020	membrane	0.764325955025	0.431642170624	3	22
PvWBCH1.1NG251700.1.v1.1	BP	0009737	response to abscisic acid	10.0017896191	0.763903800736	4	23
PvWBCH1.1NG299100.1.v1.1	MF	0022857	transmembrane transporter activity	3.25334067841	0.566597521288	1	3
PvWBCH1.1NG299100.1.v1.1	BP	0055085	transmembrane transport	2.72425571099	0.544357238833	1	3
PvWBCH1.1NG299100.1.v1.1	CC	0016020	membrane	0.919889057448	0.443962549861	1	3
PvWBCH1.1NG326900.1.v1.1	BP	0009651	response to salt stress	9.40513342613	0.749996310594	1	3
PvWBCH1.1NG326900.1.v1.1	MF	0051082	unfolded protein binding	6.73292860054	0.681463324917	1	3
PvWBCH1.1NG326900.1.v1.1	CC	0005737	cytoplasm	0.200508334871	0.369717884035	1	2
PvWBCH1.1NG326900.1.v1.1	BP	0042542	response to hydrogen peroxide	8.90083774131	0.737893626608	2	3
PvWBCH1.1NG326900.1.v1.1	BP	0051259	protein complex oligomerization	7.59238894639	0.704788290072	5	3
PvWBCH1.1NG326900.1.v1.1	BP	0009408	response to heat	7.31687859626	0.697462070623	6	3
PvWBCH1.1NG326900.1.v1.1	BP	0006457	protein folding	5.6884453289	0.651008706802	11	3
PvWBCH1.1NG336100.1.v1.1	CC	0010008	endosome membrane	8.42724572518	0.726211516704	1	100
PvWBCH1.1NG336100.1.v1.1	BP	0072657	protein localization to membrane	6.65865362606	0.679379410622	1	91
PvWBCH1.1NG336100.1.v1.1	CC	0000139	Golgi membrane	7.85325717338	0.711603594377	2	100
