qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
Ag00001aa027119_T002	1961.11283981	6.527186339	11	274	1.46315174257	0.167259334706	0.00295796251087	Stem-specific protein TSJT1	
Ag00001aa027119_T002	1507.38388422	4.15576634227	7	188	1.19295355369	0.0	0.0	Stem-specific protein TSJT1-like	
Ag00001aa027119_T002	1114.41055701	0.708586409752	1	3	1.04541413615	0.0182073705237	3.48306433863e-07	Stem-specific protein TSJT1, putative, expressed	
Ag00001aa027119_T002	935.915485509	1.17521429325	2	39	0.985470850374	0.0398187186448	3.67644280819e-05	Nucleophile aminohydrolase, N-terminal	
Ag00001aa027119_T002	563.883101052	1.17828601166	2	108	0.815708850143	0.000293597383588	1.55424766325e-07	DUF3700 domain-containing protein (Fragment)	
Ag00001aa027119_T002	328.351136001	0.653586445085	1	98	0.737665285549	0.030801566351	4.91035328157e-08	Heat stress transcription factor A-6b	
Ag00001aa027254_T002	720.519567308	4.95703133089	8	3301	0.995968501469	0.222189919663	8.56208176686e-07	Cytochrome b-c1 complex subunit 7	
Ag00001aa027795_T002	1469.48366123	58.3045327165	94	9105	1.39671387732	0.412979751046	0.00205723882344	Lipoxygenase	
Ag00001aa027795_T002	963.004757361	1.26624379604	2	4	0.980215575258	0.00945954485387	5.67704660618e-06	Probable linoleate 9S-lipoxygenase 4	
Ag00001aa028565_T001	1094.1222369	1.0309767519	2	358	1.16006311088	0.249837725561	1.10785477972e-05	Low-temperature-induced 65 kDa protein	
Ag00001aa028857_T001	742.859759672	60.556134428	95	35220	0.887143903869	0.0	0.0	acetyl-CoA C-acyltransferase	
Ag00001aa028857_T001	151.70344619	2.6540881307	4	1622	0.712192159041	0.116057845081	6.13362038068e-06	Thiolase N-terminal domain-containing protein	
Ag00001aa029719_T002	1619.15914726	8.98782758558	14	263	1.28476061984	0.0888614899252	1.85640160404e-05	Calmodulin-binding protein 60 B	
Ag00001aa029719_T002	1166.8523473	22.0105734461	34	3037	1.05674093892	0.0	0.0	Calmodulin-binding protein	
Ag00001aa029719_T002	172.72144352	7.79361714169	12	17366	0.712985302246	0.101685140184	0.000180027034015	Calmodulin binding protein1	
Ag00001aa029877_T001	639.075594139	57.3943111311	94	49217	0.975373517895	0.244790564881	0.000214042644939	glycerophosphodiester phosphodiesterase	
Ag00001aa029945_T001	728.039820704	62.4887927752	96	38735	0.881215928282	0.0	0.0	Glucose-6-phosphate 1-dehydrogenase	
Ag00001aa030359_T001	741.888827998	39.2986134976	58	20169	1.06667022729	0.3394490129	0.000335962734248	Aquaporin	
Ag00001aa030359_T001	851.535513192	4.01732579466	6	160	0.950177849535	0.0369116220392	2.42288657158e-05	Plasma membrane intrinsic protein 1	
Ag00001aa030359_T001	3.18252602017	0.659178262354	1	260692	0.597537305783	0.0118194247959	1.16452927337e-08	Transmembrane protein	
Ag00001aa031593_T001	675.958704659	0.533184116192	1	80	0.860777508532	0.00074342654934	5.29883499172e-07	DUF6817 domain-containing protein (Fragment)	
Ag00001aa031593_T001	266.937882217	1.01145611417	2	1846	0.762908034497	0.124778891039	3.46795197669e-06	Tetratricopeptide-like helical domain superfamily	
Ag00001aa031593_T001	59.0912682789	1.08989046031	2	43699	0.71004353512	0.181900036399	4.25844517826e-07	E3 ubiquitin-protein ligase	
Ag00001aa031593_T001	85.3234762656	0.526084410448	1	4887	0.670713440302	0.0878944041074	7.80931925884e-07	Tetratricopeptide repeat protein 38	
Ag00001aa031817_T001	634.770936086	58.845876451	96	50375	1.10077573125	0.484630573025	0.000657655669259	chitinase	
Ag00001aa031817_T001	12.0995141084	0.626906321251	1	15525	0.596234401079	0.00263130675825	1.42672382922e-07	GH18 domain-containing protein	
Ag00001aa032609_T004	2554.88505937	58.2975455228	90	2773	1.95744158822	0.651862957048	9.86161507188e-06	Delta-1-pyrroline-5-carboxylate synthase	
Ag00001aa032609_T004	147.713771944	3.80976480957	6	3541	0.653336036673	0.00801986362278	8.76891613053e-09	Glutamate-5-semialdehyde dehydrogenase	
Ag00001aa033409_T001	3.08405982326e-13	0.61592345512	1	119	0.722409619261	0.249829351536	3.14736135658e-06	Golgin subfamily A member 2-like	
Ag00001aa040662_T001	472.351772657	64.3467571973	99	94034	0.862570647021	0.157791580207	2.00224288915e-05	Glutamine synthetase	
Ag00001aa040662_T001	25.567132785	0.636748618179	1	3135	0.601446479021	0.00230118092758	7.83871478205e-10	Glutamate--ammonia ligase	
Ag00001aa041516_T001	1340.01969736	1.66005433189	3	358	1.28496057887	0.2999100018	1.99483521694e-05	Low-temperature-induced 65 kDa protein	
Ag00001aa042406_T001	2365.03734069	1.79097481106	3	20	1.55098643908	0.0282478706232	6.56852441835e-06	Peptidase, trypsin-like serine and cysteine proteases	
Ag00001aa042406_T001	183.587566781	7.53399301547	12	58708	0.743061843276	0.150239079013	5.23432115573e-06	Peptidase S1 domain-containing protein	
Ag00001aa042406_T001	13.5473771742	0.584574371775	1	64298	0.625856033299	0.0574284539557	9.16525611075e-08	Serine protease	
Ag00001aa044213_T001	1383.16338697	36.5766598618	61	6706	1.6315545211	0.921298494285	4.82171831241e-05	Subtilisin-like protease	
Ag00001aa044213_T001	26.6726672922	0.576816214525	1	4473	0.607669815171	0.013208949974	2.38389972279e-07	Subtilisin	
Ag00001aa044676_T001	2716.3625271	6.55608563992	11	39	1.70570005319	0.0550092767458	6.28353459318e-06	Xylanase inhibitor protein 1	
Ag00001aa044676_T001	885.273990264	45.8248384408	77	17937	1.12226204201	0.336083741014	0.00140315827458	GH18 domain-containing protein	
Ag00001aa044676_T001	14.8006918418	1.23226013387	2	45563	0.598411777554	0.00470094062178	1.14406261202e-07	Chitinase	
Ag00001aa046278_T001	283.797047012	12.3766585419	20	53151	1.1852984203	0.90901496926	8.33893658989e-05	Peroxidase	
Ag00001aa047169_T001	832.387612029	26.8555049844	40	11769	0.955921269208	0.0622000811054	9.07050438889e-06	Heat shock protein 70	
Ag00001aa047169_T001	743.243208416	1.34449180489	2	37	0.89038124298	0.00581866888445	3.25525349302e-06	Putative mediator of RNA polymerase II transcription subunit 37c	
Ag00001aa047463_T001	1827.72423471	43.8192402621	72	4445	1.78033287993	0.866495874034	1.86404888268e-05	protein-disulfide reductase	
Ag00001aa047463_T001	0	1.31842703368	2	1	0.603049297183	0.0246208952874	1.11340444032e-05	Probable nucleoredoxin 2	
Ag00001aa047794_T002	1190.04806242	62.9718523007	100	15088	1.21324563111	0.27777651845	0.000242568342083	Malic enzyme	
Ag00001aa048771_T001	758.743565199	7.90041777048	13	648	0.900309175057	0.0128522782092	2.07630685524e-06	Aspartic proteinase-like protein 2	
Ag00001aa048771_T001	525.259179219	45.6742070636	74	45179	0.886492885223	0.162996634085	4.98735216021e-05	Peptidase A1 domain-containing protein	
Ag00001aa048771_T001	512.026577832	0.662297044632	1	7	0.801445147969	0.0125178200358	3.61086637448e-06	Aspartic proteinase nepenthesin	
Ag00001aa048771_T001	286.066228902	3.7664855259	6	1036	0.707971357493	0.00668841870565	2.00887695759e-07	Eukaryotic aspartyl protease family protein	
Ag00001aa050176_T001	1742.82705922	3.74939840124	6	29	1.29692298756	0.0184757404877	1.07081632446e-06	NADP-dependent oxidoreductase P2	
Ag00001aa050176_T001	461.440444306	47.7903667528	78	67182	0.882410422083	0.20346017995	1.74493543053e-05	Enoyl reductase (ER) domain-containing protein	
Ag00001aa050176_T001	509.193148557	0.643267707435	1	10	0.79421976359	0.00102359272111	1.25287059065e-09	Putative alcohol dehydrogenase superfamily protein	
Ag00001aa050176_T001	216.093974754	2.9707752691	5	1184	0.690909162586	0.0273048529947	2.98551168859e-08	Zinc-binding dehydrogenase family protein	
Ag00001aa050176_T001	200.996285177	0.600896910076	1	56	0.677900765723	0.0141551739391	4.73222155343e-07	NADP-dependent alkenal double bond reductase P1	
Ag00001aa051029_T001	485.932062244	11.5755858387	21	18165	0.986404367973	0.381186616612	0.000131813529278	Aquaporin	
Ag00001aa051029_T001	0	0.545040756535	1	1	0.593855448929	0.00726756508966	0.000181971551966	Plasma membrane intrinsic protein PIP21 (Fragment)	
Ag00001aa051743_T001	907.82763151	62.2011713599	96	24924	0.985281713333	0.060661282338	9.05449072667e-06	Pyruvate dehydrogenase E1 component subunit alpha	
Ag00001aa052871_T001	2416.04271944	1.94702086086	3	82	1.60821059339	0.0977235618449	8.9156600506e-07	23.2 kDa heat shock protein-like	
Ag00001aa052871_T001	42.04340151	0.658360152935	1	30930	0.652886238744	0.0869223124068	2.62819557968e-06	SHSP domain-containing protein	
Ag00001aa053073_T001	2174.19840547	62.2655966136	95	4302	1.57639230614	0.220202869454	0.000271156968554	Sucrose synthase	
Ag00001aa053088_T001	938.414231365	2.48757277088	4	41	1.01042909545	0.0850252866971	4.75288168564e-08	ATP-dependent 6-phosphofructokinase 2	PFK
Ag00001aa053088_T001	708.176225794	56.1873169738	90	36723	0.887759393399	0.0273373899888	4.31934356178e-06	ATP-dependent 6-phosphofructokinase	PFK
Ag00001aa054630_T002	2875.64382646	35.669399737	58	1419	2.17571996934	0.820950483133	0.0179341348481	Anamorsin homolog	
Ag00001aa054630_T002	86.0851147831	0.617224432039	1	474	0.631467281568	0.0132699753608	7.43568402062e-06	Fe-S cluster assembly protein DRE2	
Ag00001aa054630_T002	14.1230906834	1.25471537214	2	71374	0.610239628357	0.0275290390707	6.87955282154e-08	Methyltransferase type 11 domain-containing protein	
Ag00001aa055266_T001	1414.0409271	3.19645794333	5	59	1.19963047828	0.0829645573483	0.00214460228592	Gibberellin receptor GID1L2	
Ag00001aa055266_T001	417.128981278	23.8578026835	39	37761	1.00993065183	0.477507487552	4.54569668945e-06	Alpha/beta hydrolase fold-3 domain-containing protein	
