qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Ag00001aa007156_T002	CC	0005829	cytosol	2.63119598634	0.540228363956	1	2
Ag00001aa007156_T002	MF	0003676	nucleic acid binding	2.1579977906	0.518000618234	1	3
Ag00001aa007270_T001	MF	0046961	proton-transporting ATPase activity, rotational mechanism	9.15142378387	0.743949170395	1	91
Ag00001aa007270_T001	BP	1902600	proton transmembrane transport	4.76657790685	0.621707811691	1	91
Ag00001aa007270_T001	CC	0033176	proton-transporting V-type ATPase complex	1.03361895807	0.452320560349	1	8
Ag00001aa007270_T001	CC	0005774	vacuolar membrane	0.827762574115	0.436805077346	4	8
Ag00001aa007270_T001	MF	0016787	hydrolase activity	0.0232184279774	0.32682498691	17	1
Ag00001aa007822_T001	BP	0009408	response to heat	8.42002141735	0.726030806306	1	6
Ag00001aa008378_T001	MF	0043295	glutathione binding	12.4511473556	0.817055382273	1	80
Ag00001aa008378_T001	BP	0006749	glutathione metabolic process	7.93519902851	0.713720926758	1	80
Ag00001aa008378_T001	CC	0005737	cytoplasm	1.41856730084	0.477638460576	1	80
Ag00001aa008378_T001	MF	0004364	glutathione transferase activity	9.74382368841	0.757943228935	3	82
Ag00001aa008378_T001	BP	0009636	response to toxic substance	1.79032488844	0.498981988965	5	27
Ag00001aa008378_T001	MF	0004713	protein tyrosine kinase activity	0.0359505744786	0.332230844516	14	1
Ag00001aa008378_T001	MF	0005524	ATP binding	0.0121533915187	0.320707199615	20	1
Ag00001aa008535_T002	BP	0042744	hydrogen peroxide catabolic process	9.62087865116	0.755074698931	1	46
Ag00001aa008535_T002	MF	0140825	lactoperoxidase activity	8.60854414404	0.730721455482	1	32
Ag00001aa008535_T002	CC	0005576	extracellular region	4.84100369053	0.624173120071	1	38
Ag00001aa008535_T002	CC	0016020	membrane	0.0209869644126	0.325734947354	3	1
Ag00001aa008535_T002	BP	0006979	response to oxidative stress	7.33275760031	0.697888023467	4	46
Ag00001aa008535_T002	BP	0098869	cellular oxidant detoxification	6.99533728632	0.688735123161	5	46
Ag00001aa008535_T002	MF	0020037	heme binding	5.44537041701	0.64352880975	5	46
Ag00001aa008535_T002	MF	0046872	metal ion binding	2.47629496329	0.533190318751	8	46
Ag00001aa009020_T002	MF	0003978	UDP-glucose 4-epimerase activity	11.2166724308	0.790993690609	1	100
Ag00001aa009020_T002	BP	0006012	galactose metabolic process	9.65815775579	0.755946414159	1	100
Ag00001aa009020_T002	CC	0005829	cytosol	3.17353502835	0.563365355129	1	88
Ag00001aa009020_T002	CC	0016020	membrane	0.0299151388862	0.329813782466	4	3
Ag00001aa009020_T002	MF	0000166	nucleotide binding	0.0282384791071	0.32909985624	6	1
Ag00001aa009020_T002	BP	0009987	cellular process	0.410473875219	0.397727077403	8	100
Ag00001aa009144_T001	MF	0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	11.2310052057	0.791304286862	1	95
Ag00001aa009144_T001	BP	0006007	glucose catabolic process	11.0299095192	0.786928186225	1	100
Ag00001aa009144_T001	CC	0005737	cytoplasm	1.53840637771	0.484795205926	1	100
Ag00001aa009144_T001	MF	0030145	manganese ion binding	8.53277707682	0.728842523713	4	100
Ag00001aa009144_T001	CC	0016020	membrane	0.0088487720885	0.318358660838	4	1
Ag00001aa009144_T001	BP	0006096	glycolytic process	7.55042005013	0.703680961869	5	99
Ag00001aa009144_T001	MF	0008270	zinc ion binding	0.04965196535	0.337054510838	14	1
Ag00001aa009579_T001	BP	0009651	response to salt stress	7.45141119033	0.701056405502	1	19
Ag00001aa009579_T001	MF	0051082	unfolded protein binding	5.33430173126	0.64005547822	1	19
Ag00001aa009579_T001	CC	0005737	cytoplasm	0.172154157773	0.364945605603	1	3
Ag00001aa009579_T001	BP	0009408	response to heat	7.2906334923	0.696757033534	2	23
Ag00001aa009579_T001	CC	0005634	nucleus	0.158918128309	0.36258330723	2	1
Ag00001aa009579_T001	BP	0042542	response to hydrogen peroxide	7.05187251939	0.69028385651	4	19
Ag00001aa009579_T001	BP	0051259	protein complex oligomerization	6.01522693972	0.660816933295	8	19
Ag00001aa009579_T001	BP	0006457	protein folding	4.50678828879	0.612947948515	11	19
Ag00001aa009579_T001	BP	0045471	response to ethanol	0.699875501888	0.426172232223	27	1
Ag00001aa009579_T001	BP	0046686	response to cadmium ion	0.564745637889	0.413817161223	29	1
Ag00001aa009579_T001	BP	0046688	response to copper ion	0.54598141142	0.411989085821	30	1
Ag00001aa009579_T001	BP	0046685	response to arsenic-containing substance	0.489647561429	0.40630344051	32	1
Ag00001aa009716_T001	BP	0009408	response to heat	8.42234593373	0.726088960718	1	12
Ag00001aa009888_T001	MF	0140662	ATP-dependent protein folding chaperone	8.53760242257	0.72896243456	1	100
Ag00001aa009888_T001	BP	0006457	protein folding	6.54920994471	0.676287479919	1	100
Ag00001aa009888_T001	CC	0005737	cytoplasm	0.207653877432	0.370866267872	1	13
Ag00001aa009888_T001	MF	0005524	ATP binding	3.05184635719	0.55835764097	4	100
Ag00001aa009888_T001	BP	0009408	response to heat	1.77050416147	0.497903545662	6	19
Ag00001aa009888_T001	MF	0031072	heat shock protein binding	1.37140831712	0.474739573059	18	13
Ag00001aa009888_T001	MF	0016887	ATP hydrolysis activity	0.621007379132	0.419123439096	21	13
Ag00001aa010183_T001	BP	0006633	fatty acid biosynthetic process	6.96755971828	0.687971888146	1	100
Ag00001aa010183_T001	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.63147924481	0.649270315288	1	100
Ag00001aa010183_T001	CC	0005783	endoplasmic reticulum	1.33975136555	0.472765557536	1	20
Ag00001aa010183_T001	CC	0016020	membrane	0.921543021362	0.444087690924	3	100
Ag00001aa010183_T001	BP	0009409	response to cold	2.54917875171	0.536528465874	14	20
Ag00001aa010183_T001	BP	0009416	response to light stimulus	2.0747955178	0.513848265337	15	20
Ag00001aa010183_T001	BP	0090377	seed trichome initiation	0.191501785258	0.368240851416	25	1
Ag00001aa010523_T001	MF	0043295	glutathione binding	11.2639065849	0.792016522484	1	80
Ag00001aa010523_T001	BP	0006749	glutathione metabolic process	7.17856258843	0.69373203235	1	80
Ag00001aa010523_T001	CC	0005737	cytoplasm	1.28330418914	0.469186940369	1	80
Ag00001aa010523_T001	BP	0009636	response to toxic substance	6.31768424891	0.669660257737	2	90
Ag00001aa010523_T001	MF	0004364	glutathione transferase activity	9.25928423341	0.746530125574	3	88
Ag00001aa012571_T001	MF	0016836	hydro-lyase activity	6.54428605858	0.676147768528	1	98
Ag00001aa012571_T001	BP	0043436	oxoacid metabolic process	3.44606245332	0.574243081057	1	98
Ag00001aa012571_T001	CC	0005739	mitochondrion	0.624729583883	0.419465843378	1	14
Ag00001aa012571_T001	CC	0005829	cytosol	0.501737733842	0.40755016632	2	14
Ag00001aa012571_T001	MF	0051536	iron-sulfur cluster binding	5.36239713878	0.640937465748	4	100
Ag00001aa012571_T001	BP	0006099	tricarboxylic acid cycle	1.04644316269	0.453233508195	6	14
Ag00001aa012571_T001	MF	0046872	metal ion binding	2.42837402066	0.530968660253	8	98
Ag00001aa012571_T001	MF	0030350	iron-responsive element binding	1.78487015044	0.498685795296	10	14
Ag00001aa012571_T001	BP	0008033	tRNA processing	0.0630540398639	0.341160538183	15	1
Ag00001aa012571_T001	BP	0032259	methylation	0.0548766963754	0.338714226211	16	1
Ag00001aa012571_T001	MF	0008168	methyltransferase activity	0.0574923885737	0.339515432325	19	1
Ag00001aa012639_T001	MF	0003743	translation initiation factor activity	8.47037016493	0.727288633309	1	100
Ag00001aa012639_T001	BP	0006413	translational initiation	7.90501226752	0.712942195071	1	100
Ag00001aa012639_T001	CC	0005634	nucleus	0.0725949389261	0.343821886473	1	2
Ag00001aa012639_T001	BP	0006417	regulation of translation	2.16538126319	0.518365204905	6	29
Ag00001aa012639_T001	CC	0016020	membrane	0.00881607068115	0.318333399092	7	1
Ag00001aa012639_T001	MF	0017005	3'-tyrosyl-DNA phosphodiesterase activity	0.320755630098	0.386934443998	8	2
Ag00001aa012639_T001	MF	0003723	RNA binding	0.275574500191	0.380923016278	10	8
Ag00001aa012639_T001	MF	0003697	single-stranded DNA binding	0.178035584803	0.365966070184	11	2
Ag00001aa012639_T001	MF	0004527	exonuclease activity	0.14730527589	0.360428296437	13	2
Ag00001aa012639_T001	MF	0003690	double-stranded DNA binding	0.123951014609	0.355820095843	15	2
Ag00001aa012639_T001	MF	0016836	hydro-lyase activity	0.0653970509357	0.341831774005	21	1
Ag00001aa012639_T001	BP	0006281	DNA repair	0.109273897585	0.352698186984	23	2
Ag00001aa012639_T001	MF	0051536	iron-sulfur cluster binding	0.0525472594538	0.337984470447	23	1
Ag00001aa012639_T001	MF	0046872	metal ion binding	0.0242667417192	0.327318945297	27	1
Ag00001aa012639_T001	BP	0043436	oxoacid metabolic process	0.0344365022816	0.331644872519	32	1
Ag00001aa012894_T001	BP	0050832	defense response to fungus	11.5776971063	0.798757740756	1	1
Ag00001aa012894_T001	BP	0141061	disruption of cell in another organism	10.3349407381	0.771488998349	3	1
Ag00001aa012894_T001	BP	0001906	cell killing	10.295469102	0.77059675562	5	1
Ag00001aa012950_T001	CC	0005743	mitochondrial inner membrane	5.29144610384	0.638705643463	1	100
Ag00001aa012950_T001	BP	0022900	electron transport chain	5.22613320152	0.636637908852	1	100
Ag00001aa012950_T001	BP	0009631	cold acclimation	0.141340842043	0.3592884111	5	1
Ag00001aa012950_T001	BP	0006970	response to osmotic stress	0.0944407903979	0.349321731943	7	1
Ag00001aa013246_T001	MF	0033897	ribonuclease T2 activity	12.9141015353	0.826493559977	1	5
Ag00001aa013246_T001	BP	0009718	anthocyanin-containing compound biosynthetic process	6.90183541185	0.68615992196	1	2
Ag00001aa013246_T001	CC	0005576	extracellular region	5.39611278608	0.641992842665	1	5
Ag00001aa013246_T001	BP	0006401	RNA catabolic process	5.71914881174	0.651942052701	5	4
Ag00001aa013246_T001	BP	0009611	response to wounding	4.51172339195	0.613116673903	8	2
Ag00001aa013246_T001	BP	0016036	cellular response to phosphate starvation	4.45548283332	0.611188373016	9	2
Ag00001aa013246_T001	MF	0003723	RNA binding	3.38122549039	0.571695341276	11	5
Ag00001aa014453_T001	BP	0009408	response to heat	6.58689940867	0.677355153874	1	13
Ag00001aa014453_T001	MF	0051082	unfolded protein binding	4.16589731802	0.601060894505	1	9
Ag00001aa014453_T001	CC	0005737	cytoplasm	0.596637631064	0.416855851569	1	6
Ag00001aa014453_T001	BP	0009651	response to salt stress	5.81928347085	0.654968734242	3	9
Ag00001aa014453_T001	BP	0042542	response to hydrogen peroxide	5.50725817465	0.645448799538	5	9
Ag00001aa014453_T001	BP	0051259	protein complex oligomerization	4.69767535432	0.619408241713	8	9
Ag00001aa014453_T001	BP	0006457	protein folding	3.51963915635	0.577105383792	12	9
Ag00001aa014694_T001	MF	0004252	serine-type endopeptidase activity	6.98466883754	0.688442169286	1	100
Ag00001aa014694_T001	BP	0006508	proteolysis	4.32381273383	0.606625680954	1	100
Ag00001aa014694_T001	CC	0005576	extracellular region	0.336228049258	0.388894473759	1	11
Ag00001aa014694_T001	BP	0009610	response to symbiotic fungus	0.510520485001	0.408446439968	6	6
Ag00001aa014694_T001	BP	0009987	cellular process	0.410472746945	0.397726949551	8	100
Ag00001aa015171_T001	BP	0009631	cold acclimation	15.0856607999	0.851335650393	1	1
Ag00001aa015171_T001	CC	0005829	cytosol	3.58092914349	0.579466941915	1	1
Ag00001aa015316_T001	BP	0042744	hydrogen peroxide catabolic process	9.03637437804	0.741179372327	1	93
Ag00001aa015316_T001	MF	0004601	peroxidase activity	7.99451942679	0.715246919189	1	100
Ag00001aa015316_T001	CC	0005576	extracellular region	4.69668597565	0.619375099574	1	86
Ag00001aa015316_T001	CC	0009505	plant-type cell wall	2.72914889809	0.544572373116	2	21
Ag00001aa015316_T001	BP	0098869	cellular oxidant detoxification	6.99553022491	0.688740419166	4	100
Ag00001aa015316_T001	BP	0006979	response to oxidative stress	6.8872652179	0.685757066697	5	93
Ag00001aa015316_T001	MF	0020037	heme binding	5.11454384775	0.633074987665	5	93
Ag00001aa015316_T001	MF	0046872	metal ion binding	2.32585080533	0.526140749553	8	93
Ag00001aa015322_T001	BP	0042744	hydrogen peroxide catabolic process	9.62069963992	0.755070508955	1	28
Ag00001aa015322_T001	MF	0004601	peroxidase activity	7.99415018958	0.71523743826	1	28
Ag00001aa015322_T001	CC	0005576	extracellular region	5.21246525879	0.636203564913	1	27
Ag00001aa015322_T001	CC	0009505	plant-type cell wall	1.94566510749	0.507235269244	2	4
Ag00001aa015322_T001	BP	0006979	response to oxidative stress	7.33262116308	0.697884365516	4	28
Ag00001aa015322_T001	BP	0098869	cellular oxidant detoxification	6.99520712731	0.688731550362	5	28
Ag00001aa015322_T001	MF	0020037	heme binding	5.44526909752	0.64352565752	5	28
Ag00001aa015322_T001	MF	0046872	metal ion binding	2.47624888802	0.533188193034	8	28
Ag00001aa017786_T001	BP	0006952	defense response	6.91400681698	0.686496126595	1	1
Ag00001aa017786_T001	CC	0005886	plasma membrane	2.5404810307	0.536132632076	1	1
Ag00001aa017895_T001	MF	0160205	cysteine-dependent adenosine diphosphate thiazole synthase activity	16.9593671743	0.862085424527	1	62
Ag00001aa017895_T001	BP	0052837	thiazole biosynthetic process	11.9981731726	0.80764926675	1	94
Ag00001aa017895_T001	CC	0009570	chloroplast stroma	9.94125108171	0.762511963808	1	94
Ag00001aa017895_T001	MF	0005506	iron ion binding	5.98341123669	0.659873898871	3	94
Ag00001aa017895_T001	BP	0009228	thiamine biosynthetic process	8.67359892237	0.732328148073	5	100
Ag00001aa017895_T001	CC	0010319	stromule	3.96420655717	0.593797778291	5	22
Ag00001aa017895_T001	CC	0005829	cytosol	3.41136887743	0.572882822898	6	94
Ag00001aa017895_T001	MF	0019904	protein domain specific binding	2.26008838255	0.522987731613	8	22
Ag00001aa017895_T001	MF	0042803	protein homodimerization activity	2.1823958848	0.519203006354	10	22
Ag00001aa017895_T001	CC	0005739	mitochondrion	1.01678026422	0.45111317899	14	22
Ag00001aa017895_T001	BP	0009409	response to cold	2.58125647381	0.537982518607	25	22
Ag00001aa017895_T001	BP	0006974	DNA damage response	1.16225298255	0.461236980044	29	22
Ag00001aa017895_T001	BP	0006952	defense response	0.0697674385377	0.343052440566	36	1
Ag00001aa018374_T001	BP	0009813	flavonoid biosynthetic process	6.7281358175	0.681329203018	1	5
Ag00001aa018374_T001	MF	0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	4.86466083914	0.624952773693	1	8
Ag00001aa018374_T001	BP	0009987	cellular process	0.205456740218	0.370515292085	5	5
Ag00001aa018455_T003	MF	0016161	beta-amylase activity	14.6711199655	0.848868604799	1	100
Ag00001aa018455_T003	BP	0000272	polysaccharide catabolic process	7.61065642896	0.705269312252	1	100
Ag00001aa018455_T003	CC	0009507	chloroplast	0.122756799001	0.355573239563	1	2
Ag00001aa018455_T003	BP	0009987	cellular process	0.410475560807	0.397727268408	10	100
Ag00001aa018455_T003	BP	0009414	response to water deprivation	0.112117187814	0.353318629715	12	1
Ag00001aa018455_T003	BP	0005982	starch metabolic process	0.110997505933	0.353075250464	14	1
Ag00001aa018678_T003	MF	0008515	sucrose transmembrane transporter activity	13.572889659	0.839637169764	1	94
Ag00001aa018678_T003	BP	0015770	sucrose transport	13.2343694422	0.832924138339	1	94
Ag00001aa018678_T003	CC	0005886	plasma membrane	2.52861227652	0.535591389554	1	99
Ag00001aa018678_T003	BP	0005985	sucrose metabolic process	7.1884016129	0.693998547057	4	58
Ag00001aa018678_T003	CC	0005634	nucleus	0.0304795396799	0.330049582921	4	1
Ag00001aa018678_T003	MF	0005351	carbohydrate:proton symporter activity	9.18731840287	0.744809760606	6	87
Ag00001aa018678_T003	BP	0055085	transmembrane transport	2.72915187642	0.544572504003	8	100
Ag00001aa018678_T003	BP	0015759	beta-glucoside transport	2.66105673634	0.54156106817	9	11
Ag00001aa018678_T003	BP	0009846	pollen germination	1.90448590772	0.505080519442	16	11
Ag00001aa018678_T003	BP	0015768	maltose transport	1.2714584686	0.468426020387	20	11
Ag00001aa018678_T003	BP	0015850	organic hydroxy compound transport	1.12998616943	0.459048772621	21	11
Ag00001aa018678_T003	MF	0015573	beta-glucoside transmembrane transporter activity	2.70231244026	0.543390094622	22	11
Ag00001aa018678_T003	MF	0015665	alcohol transmembrane transporter activity	1.64873989181	0.491141543355	26	11
Ag00001aa018678_T003	MF	0005363	maltose transmembrane transporter activity	1.48165201339	0.48144198331	27	11
Ag00001aa018678_T003	BP	0006357	regulation of transcription by RNA polymerase II	0.0504609287265	0.337317016706	28	1
Ag00001aa018678_T003	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.0596548938901	0.340164158161	30	1
Ag00001aa018678_T003	MF	0043565	sequence-specific DNA binding	0.0468902647299	0.336141840387	31	1
Ag00001aa019017_T001	MF	0140662	ATP-dependent protein folding chaperone	8.53760178594	0.728962418742	1	100
Ag00001aa019017_T001	BP	0006457	protein folding	6.54920945635	0.676287466065	1	100
Ag00001aa019017_T001	CC	0005737	cytoplasm	0.207760383233	0.370883234056	1	13
Ag00001aa019017_T001	MF	0005524	ATP binding	3.05184612962	0.558357631513	4	100
Ag00001aa019017_T001	BP	0009408	response to heat	1.70024677602	0.494031378247	6	18
Ag00001aa019017_T001	MF	0031072	heat shock protein binding	1.37211171328	0.47478317417	18	13
Ag00001aa019017_T001	MF	0016887	ATP hydrolysis activity	0.621325894196	0.41915277926	21	13
Ag00001aa019394_T001	MF	0140662	ATP-dependent protein folding chaperone	8.53762405094	0.728962971954	1	100
Ag00001aa019394_T001	BP	0006457	protein folding	6.54922653587	0.676287950591	1	100
Ag00001aa019394_T001	CC	0005634	nucleus	0.249325566851	0.377202006172	1	7
Ag00001aa019394_T001	CC	0005737	cytoplasm	0.24740747679	0.376922584622	2	16
Ag00001aa019394_T001	MF	0005524	ATP binding	3.05185408845	0.558357962266	4	100
Ag00001aa019394_T001	MF	0031072	heat shock protein binding	1.63395297782	0.490303599075	16	16
Ag00001aa019394_T001	MF	0016887	ATP hydrolysis activity	0.739894051769	0.429596820973	21	16
Ag00001aa019743_T001	MF	0004674	protein serine/threonine kinase activity	5.56433109314	0.647209875785	1	6
Ag00001aa019743_T001	CC	0016020	membrane	0.921447675911	0.444080480015	1	7
Ag00001aa019743_T001	MF	0005524	ATP binding	3.05153184373	0.558344570063	7	7
Ag00001aa019936_T001	MF	0016491	oxidoreductase activity	3.02795114772	0.557362650911	1	30
Ag00001aa021281_T001	MF	0043295	glutathione binding	11.2089301449	0.79082583001	1	77
Ag00001aa021281_T001	BP	0006749	glutathione metabolic process	7.14352573753	0.692781484827	1	77
Ag00001aa021281_T001	CC	0005737	cytoplasm	1.27704068764	0.468785038621	1	77
Ag00001aa021281_T001	BP	0009636	response to toxic substance	6.22517986369	0.666978506226	2	84
Ag00001aa021281_T001	MF	0004364	glutathione transferase activity	9.10632924723	0.742865612266	3	83
Ag00001aa021281_T001	BP	0009404	toxin metabolic process	0.169350342201	0.36445299188	11	3
Ag00001aa021281_T001	BP	0044248	cellular catabolic process	0.0860922150821	0.347303821592	14	3
Ag00001aa021282_T001	MF	0043295	glutathione binding	12.2943276998	0.813818652837	1	74
Ag00001aa021282_T001	BP	0006749	glutathione metabolic process	7.83525681875	0.711136997479	1	74
Ag00001aa021282_T001	CC	0005737	cytoplasm	1.40070073565	0.4765459474	1	74
Ag00001aa021282_T001	MF	0004364	glutathione transferase activity	9.39857158892	0.749840944816	3	76
Ag00001aa021282_T001	BP	0009636	response to toxic substance	1.26642543057	0.468101646288	5	24
Ag00001aa021282_T001	MF	0004713	protein tyrosine kinase activity	0.0318918410634	0.330630232564	14	1
Ag00001aa021282_T001	MF	0005524	ATP binding	0.0107813028391	0.319776559256	20	1
Ag00001aa021483_T001	CC	0000786	nucleosome	9.5656792762	0.75378083772	1	100
Ag00001aa021483_T001	MF	0030527	structural constituent of chromatin	9.27603172897	0.746929519575	1	100
Ag00001aa021483_T001	BP	0031507	heterochromatin formation	1.43611666129	0.478704899398	1	13
Ag00001aa021483_T001	MF	0046982	protein heterodimerization activity	9.10254701563	0.742774608751	2	98
Ag00001aa021483_T001	CC	0005634	nucleus	3.40685422327	0.572705305663	5	98
Ag00001aa021483_T001	MF	0003677	DNA binding	3.20621682774	0.564693841519	6	100
Ag00001aa022087_T001	CC	0015935	small ribosomal subunit	6.98804585591	0.68853492585	1	100
Ag00001aa022087_T001	MF	0003735	structural constituent of ribosome	3.8284102112	0.588803019377	1	100
Ag00001aa022087_T001	BP	0006412	translation	3.30242594816	0.568565834018	1	100
Ag00001aa022087_T001	MF	0003723	RNA binding	1.63468736948	0.490345304811	3	52
Ag00001aa022087_T001	MF	0016853	isomerase activity	0.119613766515	0.354917744115	7	2
Ag00001aa022087_T001	CC	0022626	cytosolic ribosome	1.07086154488	0.454956503304	11	17
Ag00001aa022279_T001	MF	0140662	ATP-dependent protein folding chaperone	8.53762456218	0.728962984656	1	100
Ag00001aa022279_T001	BP	0006457	protein folding	6.54922692804	0.676287961717	1	100
Ag00001aa022279_T001	CC	0005634	nucleus	0.24989839682	0.377285245719	1	7
Ag00001aa022279_T001	CC	0005737	cytoplasm	0.216839892993	0.372313934493	2	14
Ag00001aa022279_T001	MF	0005524	ATP binding	3.0518542712	0.558357969861	4	100
Ag00001aa022279_T001	MF	0031072	heat shock protein binding	1.43207551148	0.478459907031	18	14
Ag00001aa022279_T001	MF	0016887	ATP hydrolysis activity	0.648478975227	0.421626935194	21	14
Ag00001aa022335_T001	MF	0004364	glutathione transferase activity	10.1452766309	0.767185970621	1	4
Ag00001aa022644_T002	MF	0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	11.3451960992	0.79377179756	1	96
Ag00001aa022644_T002	BP	0006007	glucose catabolic process	11.0299113979	0.786928227293	1	100
Ag00001aa022644_T002	CC	0005737	cytoplasm	1.53840663974	0.484795221263	1	100
Ag00001aa022644_T002	MF	0030145	manganese ion binding	8.53277853017	0.728842559834	4	100
Ag00001aa022644_T002	CC	0016020	membrane	0.00891816374806	0.318412111545	4	1
Ag00001aa022644_T002	BP	0006096	glycolytic process	7.54983899848	0.703665609544	5	99
Ag00001aa022644_T002	MF	0008270	zinc ion binding	0.0497989855187	0.337102376512	14	1
Ag00001aa022823_T001	BP	0046394	carboxylic acid biosynthetic process	4.28494806814	0.605265685863	1	98
Ag00001aa022823_T001	MF	0008483	transaminase activity	1.12949154588	0.459014987741	1	17
Ag00001aa022823_T001	BP	0009081	branched-chain amino acid metabolic process	0.068650640713	0.342744240092	12	1
Ag00001aa022823_T001	BP	0008652	amino acid biosynthetic process	0.0458896175628	0.335804543762	13	1
Ag00001aa023126_T001	CC	0005576	extracellular region	5.39801001507	0.642052132153	1	40
Ag00001aa023126_T001	BP	0006952	defense response	0.364619280035	0.392377151332	1	2
Ag00001aa023522_T001	MF	0005509	calcium ion binding	6.9171759811	0.686583618262	1	2
Ag00001aa023590_T001	CC	0005743	mitochondrial inner membrane	5.29137361956	0.638703355786	1	100
