qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
PvWBCH1.1KG099100.2.v1.1	1041.13269773	3.81523094072	6	118	1.03169032736	0.0476173349425	3.0372635918e-06	Rhamnose biosynthetic enzyme 1	
PvWBCH1.1KG099100.2.v1.1	304.62953044	21.8996363124	34	45390	0.711851812176	0.0	0.0	NAD(P)-binding domain-containing protein	
PvWBCH1.1KG099100.2.v1.1	278.662448526	0.637579503778	1	46	0.703903501943	0.00460097395998	3.16680415567e-07	RmlD substrate binding domain	
PvWBCH1.1KG099100.2.v1.1	0	0.652402162579	1	1	0.600510563441	0.0198312509759	2.11895798669e-08	Fatty acyl-coenzyme A reductase	
PvWBCH1.1KG132500.1.v1.1	2615.22095481	6.51230897874	10	313	1.85689679219	0.416617744902	5.02733592426e-05	Plasma membrane-associated cation-binding protein 1	
PvWBCH1.1KG182300.1.v1.1	1151.04971019	9.2550427732	15	2412	1.30156557771	0.473790889127	0.00182611977934	Dehydrin	
PvWBCH1.1KG197100.2.v1.1	377.541883209	59.4658570009	96	143837	0.862745150987	0.229675163361	2.80561286992e-05	glutathione transferase	
PvWBCH1.1KG200800.1.v1.1	1405.30888226	3.1918833135	5	59	1.19606795959	0.082833174644	0.00214120609293	Gibberellin receptor GID1L2	
PvWBCH1.1KG200800.1.v1.1	418.052886976	24.0247726992	39	37761	1.02507793611	0.50538997188	4.81112774552e-06	Alpha/beta hydrolase fold-3 domain-containing protein	
PvWBCH1.1KG200800.1.v1.1	799.346896417	1.25073063927	2	28	0.926457763971	0.0315424867457	7.437146838e-05	Tuliposide A-converting enzyme 1, chloroplastic	
PvWBCH1.1KG200800.1.v1.1	565.003028873	1.80715621541	3	117	0.838966901314	0.0433314679602	5.87309064438e-07	Putative carboxylesterase 2	
PvWBCH1.1KG235700.3.v1.1	2244.31829619	49.4282492328	78	3150	1.72074992839	0.439267663595	0.0105374105822	ALOG domain-containing protein	
PvWBCH1.1KG235700.3.v1.1	1071.73190908	2.5581174974	4	37	1.02461316648	0.0111700045725	1.50209952783e-05	Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 3	
PvWBCH1.1KG237100.1.v1.1	2010.72710667	63.6611379092	97	5137	1.64405005813	0.471231948269	0.000314143855313	Phenylalanine ammonia-lyase	
PvWBCH1.1KG237200.1.v1.1	2027.57328998	64.4743819601	98	5104	1.61744996915	0.408330368111	0.000277903079815	Phenylalanine ammonia-lyase	
PvWBCH1.1KG237300.1.v1.1	1843.24769015	67.2274597694	100	6299	1.57613016924	0.469480325185	0.000326041588667	Phenylalanine ammonia-lyase	
PvWBCH1.1KG238400.1.v1.1	1305.64315252	1.32135098958	2	2	1.13513823611	0.0431704350267	3.22270927475e-05	Aquaporin plasma membrane intrinsic protein 2-2	
PvWBCH1.1KG238400.1.v1.1	688.355736134	31.7869230481	48	20818	1.09740562225	0.437841720273	0.000360802465115	Aquaporin	
PvWBCH1.1KG264600.1.v1.1	1272.0601395	5.99491333277	9	160	1.12397000446	0.0474440913879	2.90111812829e-05	Plasma membrane intrinsic protein	
PvWBCH1.1KG264600.1.v1.1	744.623098336	37.6168964661	56	18383	1.0159006155	0.241597647732	0.000231143291316	Aquaporin	
PvWBCH1.1KG264600.1.v1.1	3.19755460273	0.661760269274	1	260692	0.597092771004	0.0109693376349	1.08077296534e-08	Transmembrane protein	
PvWBCH1.1KG268000.1.v1.1	1150.89984741	5.7013687895	9	283	1.09450432198	0.0832889236572	6.26739667768e-05	High mobility group box protein2	
PvWBCH1.1KG268000.1.v1.1	405.223600289	22.5334006089	35	35650	0.911572732231	0.300908136706	9.89830559945e-05	HMG box domain-containing protein	
PvWBCH1.1KG268000.1.v1.1	689.73367488	0.642285468848	1	2	0.873830106309	0.0149747852553	8.60405980344e-09	HMG-like nucleosome/chromatin assembly factor D	
PvWBCH1.1KG271700.2.v1.1	1622.76432331	39.1680456909	60	3188	1.31424208926	0.141766600581	3.08144823688e-06	RmlD-like substrate binding domain-containing protein	
PvWBCH1.1KG271700.2.v1.1	1645.04768651	6.48335932677	10	85	1.26313452294	0.0285196156179	2.60310046183e-06	Rhamnose biosynthetic enzyme 1	
PvWBCH1.1KG271700.2.v1.1	160.79193268	13.69628986	21	39649	0.682722952577	0.0535965291152	9.537168458e-07	Bifunctional dTDP-4-dehydrorhamnose 3,5-epimerase/dTDP-4-dehydrorhamnose reductase	
PvWBCH1.1KG271700.2.v1.1	6.11249726031	0.642906544139	1	57558	0.592444998904	0.0	0.0	NAD-dependent epimerase/dehydratase domain-containing protein	
PvWBCH1.1KG292700.1.v1.1	5102.21292144	63.9034557632	97	789	2.77538012241	0.272631817145	4.53750672133e-06	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha	PFP-ALPHA
PvWBCH1.1KG292700.1.v1.1	53.7851874288	0.657004585438	1	750	0.61166218687	0.000279456259757	4.02814027556e-09	Phosphofructokinase domain-containing protein (Fragment)	PFP-ALPHA
PvWBCH1.1KG298900.1.v1.1	993.413581732	62.8906645761	97	21008	1.04300415423	0.104978142874	1.52905514239e-05	Transmembrane 9 superfamily member	
PvWBCH1.1KG320900.1.v1.1	1684.51045312	46.4316466014	74	4609	1.36472941456	0.190423359502	4.26387283448e-05	Fibronectin type III-like domain-containing protein	
PvWBCH1.1KG320900.1.v1.1	1573.52002311	9.8971642745	16	240	1.23593267601	0.0311785969202	5.19774850011e-07	Beta-D-xylosidase 7	
PvWBCH1.1KG337200.1.v1.1	529.792955254	62.8408469672	98	74620	1.00867088875	0.390101116789	5.73765779722e-06	UMP-CMP kinase	
PvWBCH1.1KG339700.1.v1.1	1771.84986691	5.88399646994	10	141	1.34272307642	0.0829869705004	1.76442705578e-06	17.4 kDa class III heat shock protein-like	
PvWBCH1.1KG339700.1.v1.1	433.232298784	21.3106705124	36	30930	0.94567352997	0.344100225256	0.00037455350616	SHSP domain-containing protein	
PvWBCH1.1KG339700.1.v1.1	350.63286298	1.00959256754	2	106	0.743795238604	0.0255510905939	7.6985332416e-07	Putative small heat shock protein HSP20	
PvWBCH1.1KG346900.1.v1.1	186.411057427	10.6645047523	18	49814	0.813435896293	0.280886445356	8.28641484296e-05	Hexosyltransferase	
PvWBCH1.1KG346900.1.v1.1	77.953769741	11.846428598	19	350097	0.703380587043	0.155092529636	1.92198466792e-06	Glycosyltransferase	
PvWBCH1.1KG346900.1.v1.1	20.0704832244	0.59542956599	1	13342	0.598587380422	0.00105507004227	4.98861933765e-10	Nucleotide-diphospho-sugar transferase domain-containing protein	
PvWBCH1.1NG029100.1.v1.1	1103.0366952	41.4089621355	67	8408	1.24625912325	0.405716407006	0.00073747271271	X8 domain-containing protein	
PvWBCH1.1NG029100.1.v1.1	246.803259947	15.9188830736	26	24804	0.716254975111	0.0519500889933	6.19830877538e-06	glucan endo-1,3-beta-D-glucosidase	
PvWBCH1.1NG029100.1.v1.1	57.2416227195	0.705227019924	1	905	0.612896649088	0.0	0.0	Beta-1,3-glucanase	
PvWBCH1.1NG058800.1.v1.1	2765.4240565	58.5219976103	90	2282	2.03441638352	0.638201009997	1.12812417028e-05	cinnamyl-alcohol dehydrogenase	
PvWBCH1.1NG058800.1.v1.1	240.48071562	4.6915679236	7	1939	0.708134570553	0.0414002976352	6.32790476606e-06	Cinnamyl alcohol dehydrogenase	
PvWBCH1.1NG058800.1.v1.1	11.3793227923	1.2617101724	2	60858	0.594969922302	0.000789043663626	2.15729359001e-09	Enoyl reductase (ER) domain-containing protein	
PvWBCH1.1NG094500.1.v1.1	575.960012399	56.9096070313	96	61766	1.14864698907	0.619353833183	0.000272626268182	Peroxidase	
PvWBCH1.1NG094800.1.v1.1	552.070974826	54.2220970803	88	61766	0.898136677378	0.164730109648	6.64666892283e-05	Peroxidase	
PvWBCH1.1NG098700.1.v1.1	662.783235145	2.60950225769	4	101	0.875655613538	0.0387561573597	7.78039742507e-05	Sodium/calcium exchanger family protein / calcium-binding EF hand family protein	
PvWBCH1.1NG098700.1.v1.1	289.514319012	49.9521445765	82	193764	0.705805727605	0.0	0.0	EF-hand domain-containing protein	
PvWBCH1.1NG098700.1.v1.1	47.1330068913	1.16954459872	2	4005	0.622357870785	0.0254805013102	1.16691595099e-07	Vacuolar calcium ion transporter	
PvWBCH1.1NG101300.1.v1.1	647.100767961	29.9985857315	48	15318	1.13904836718	0.547552587463	0.000259431873082	GDSL esterase/lipase	
PvWBCH1.1NG101300.1.v1.1	132.586447676	17.7549565021	28	127503	0.825004716827	0.343338816805	2.82425006827e-05	Esterase	
PvWBCH1.1NG121300.1.v1.1	3032.88779693	8.91609401417	14	326	2.03454836412	0.436588633088	6.34907422658e-05	Plasma membrane-associated cation-binding protein 1	
PvWBCH1.1NG143900.1.v1.1	1300.4741794	1.33211824629	2	2	1.2109721491	0.190112171128	0.00115133194255	Cysteine protease1	
PvWBCH1.1NG143900.1.v1.1	729.691422199	31.9108048254	53	18225	0.94770692059	0.124206848897	3.60897390428e-05	Cysteine proteinase	
PvWBCH1.1NG143900.1.v1.1	93.6045984318	3.66692037438	6	14607	0.631231576871	0.00715040131941	1.2399372868e-06	Peptidase C1A papain C-terminal domain-containing protein	
PvWBCH1.1NG215900.1.v1.1	3269.80358301	4.00226379534	6	40	1.93617893503	0.0721795415838	0.000117239338214	Hydroxycinnamoyltransferase 1	
PvWBCH1.1NG215900.1.v1.1	834.308803193	2.55811300273	4	251	0.96455745792	0.0770451226859	1.08094149129e-06	Anthranilate N-benzoyltransferase protein 1	
PvWBCH1.1NG215900.1.v1.1	730.053400341	5.11191196743	8	1309	0.895161206918	0.0247921023947	1.62561835926e-06	Shikimate O-hydroxycinnamoyltransferase	
PvWBCH1.1NG215900.1.v1.1	380.149265761	0.66214557541	1	81	0.743358456759	0.00245045734511	4.03085451154e-07	Hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase	
PvWBCH1.1NG224900.1.v1.1	2010.70750276	63.7355845551	97	5137	1.6355184344	0.455149744982	0.000303422774813	Phenylalanine ammonia-lyase	
PvWBCH1.1NG239000.1.v1.1	770.371918341	1.70071927772	3	1083	0.900155348678	0.00378599492714	2.01518593995e-07	CENP-T/Histone H4 histone fold domain-containing protein	
PvWBCH1.1NG248800.1.v1.1	1253.68466299	6.00005097108	9	160	1.11631508289	0.0468691175785	2.92689374063e-05	Plasma membrane intrinsic protein 1	
PvWBCH1.1NG248800.1.v1.1	759.726356003	38.9757710973	58	18383	1.04871631384	0.292113187132	0.000289112861711	Aquaporin	
PvWBCH1.1NG248800.1.v1.1	3.1400713993	0.661760269274	1	260692	0.596943633422	0.0107313295303	1.05732280513e-08	Transmembrane protein	
PvWBCH1.1NG251700.1.v1.1	1261.79913922	10.0891904497	16	2066	1.35878716089	0.498162472148	0.00206974800166	Dehydrin	
PvWBCH1.1NG251700.1.v1.1	345.504346729	0.508515331616	1	70	0.733911656057	0.010773418914	2.67057613212e-07	Late embryogenesis abundant	
PvWBCH1.1NG326900.1.v1.1	1889.3487755	6.22708111774	10	144	1.39492720117	0.0928068903292	1.95500324182e-06	Class III heat shock protein	
PvWBCH1.1NG326900.1.v1.1	399.644287697	19.3067200618	32	30930	0.908585708112	0.299475844974	0.00028975983549	SHSP domain-containing protein	
PvWBCH1.1NG326900.1.v1.1	361.507017725	1.02226897486	2	106	0.749271067522	0.0276759304684	8.64180736662e-07	Putative small heat shock protein HSP20	
PvWBCH1.1NG336100.1.v1.1	999.004232351	63.4146519931	98	21008	1.0401271648	0.0953305496109	1.40284826834e-05	Transmembrane 9 superfamily member	
PvWBCH1.1NG352100.1.v1.1	620.890462624	40.4200959016	64	32324	1.06548089869	0.428533884385	8.77460149526e-05	K Homology domain-containing protein	
PvWBCH1.1NG352100.1.v1.1	33.7784113979	3.11082673317	5	64170	0.603511364559	0.0	0.0	RNA-binding protein Nova-1	
PvWBCH1.1NG352100.1.v1.1	0	0.740087776941	1	1	0.594771106796	0.00900207371339	3.86388261369e-07	KH domain-containing protein NOVA-like	
PvWBCH1.1NG355800.1.v1.1	1153.28095227	0.569871084071	1	80	1.05300926462	0.00320158126812	2.28195386182e-06	DUF6817 domain-containing protein (Fragment)	
PvWBCH1.1NG355800.1.v1.1	259.900758892	0.573800738012	1	1597	0.825528506221	0.248241729617	4.29833479849e-06	Tetratricopeptide-like helical	
PvWBCH1.1NG356400.1.v1.1	1545.20177331	2.00253359739	3	10	1.22581105926	0.03344216003	0.000300255915289	Cell elongation protein DIMINUTO	
PvWBCH1.1NG356400.1.v1.1	955.55661892	1.23837278587	2	2	0.992054971871	0.0374164852401	7.9356278346e-05	Brassinosteroid biosynthesis-like protein	
PvWBCH1.1NG356400.1.v1.1	635.843160386	6.16112489752	10	559	0.882598363048	0.0721907437319	2.3580158506e-07	Delta(24)-sterol reductase	
PvWBCH1.1NG356400.1.v1.1	539.506054232	46.5818182593	75	44373	0.805802421693	0.0	0.0	FAD-binding PCMH-type domain-containing protein	
PvWBCH1.1NG356400.1.v1.1	473.596844079	0.61376869997	1	2	0.789207241444	0.0184083620104	0.00060359733845	ENHANCED VERY-LOW-FLUENCE RESPONSES 1, DIMINUTIA, DIMINUTO 1, CABBAGE 1, DWARF 1	
PvWBCH1.1NG356400.1.v1.1	372.423210979	0.610511466078	1	16	0.76182920989	0.043131930301	1.21967169002e-07	Delta(24)-sterol reductase isoform X1	
PvWBCH1.1NG356400.1.v1.1	82.6636191347	0.615499815424	1	330	0.630281249429	0.0136147201348	5.1680068044e-09	FAD binding domain	
PvWBCH1.2KG047300.1.v1.1	561.254210045	43.2387204757	67	39716	0.939947516771	0.236688157781	5.54564568371e-05	t-SNARE coiled-coil homology domain-containing protein	
PvWBCH1.2KG047300.1.v1.1	278.849199703	5.74957550997	9	2845	0.710085227234	0.016123340351	8.8483415306e-06	Syntaxin N-terminal domain-containing protein	
PvWBCH1.2KG047300.1.v1.1	33.269988439	0.604228747062	1	2204	0.609202193617	0.0111211286943	1.66791277915e-09	Receptor-like protein kinase	
PvWBCH1.2KG075800.1.v1.1	2025.12698613	63.8108833724	96	4971	1.48263433668	0.155813781467	0.000111902437832	Coatomer subunit gamma	
PvWBCH1.2KG075800.1.v1.1	1.43510630298	0.571997399181	1	459047	0.591446126294	0.00164544107235	2.46778206365e-10	Protein kinase domain-containing protein	
PvWBCH1.2KG076400.1.v1.1	478.393618733	13.9520516345	23	21489	0.880287932949	0.186659707597	4.2021490236e-05	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein	
PvWBCH1.2KG079800.1.v1.1	1973.43957412	3.33974884595	5	31	1.45255267831	0.137981037665	0.00234493488799	Vesicle-associated membrane protein 725	
PvWBCH1.2KG079800.1.v1.1	1574.37135481	3.31540985084	5	48	1.25637888816	0.0690999870194	0.000367655840853	Vesicle-associated membrane protein 722	
PvWBCH1.2KG079800.1.v1.1	826.458288464	6.61304976906	10	693	0.970308981978	0.093820793132	3.23116194009e-05	Vesicle-associated membrane protein 726	
PvWBCH1.2KG079800.1.v1.1	760.154784637	1.3272999321	2	33	0.945961331624	0.0979216825695	4.6300365745e-05	Vesicle-associated membrane protein 721	
PvWBCH1.2KG079800.1.v1.1	333.20302901	8.0049641979	12	6246	0.773586075013	0.0949146659366	4.52312038837e-06	V-SNARE coiled-coil homology domain-containing protein	
PvWBCH1.2KG079800.1.v1.1	304.883962682	4.61435947222	7	2479	0.731555635911	0.036983859772	3.02579497902e-05	Longin domain-containing protein	
PvWBCH1.2KG079800.1.v1.1	213.133071298	2.62691811365	4	1644	0.708921148552	0.0635231107903	3.35657124387e-05	Synaptobrevin	
PvWBCH1.2KG092500.1.v1.1	264.457210568	0.545426783967	1	739	1.22477971917	0.998107136097	2.64063478517e-06	rRNA N-glycosidase	
PvWBCH1.2KG092500.1.v1.1	1241.83012086	1.67478761446	3	316	1.08673204834	0.0	0.0	Ribosome-inactivating protein	
PvWBCH1.2KG132000.1.v1.1	1768.01982317	6.43551693789	10	152	1.35501847034	0.109074360537	5.6499452314e-05	Aquaporin plasma membrane intrinsic protein 2-1	
PvWBCH1.2KG132000.1.v1.1	500.378360293	21.1416959059	32	20477	0.909165799529	0.224550963628	0.000122234449047	Aquaporin	
PvWBCH1.2KG132000.1.v1.1	620.325984203	0.732579082579	1	16	0.842008773144	0.00731769246395	1.22834219482e-07	Water channel protein	
PvWBCH1.2KG138800.1.v1.1	3100.36968428	61.6014123941	95	2094	1.95149887371	0.228813098994	0.00400287655775	monodehydroascorbate reductase (NADH)	
PvWBCH1.2KG138800.1.v1.1	6.90185599971	0.632373995106	1	42804	0.5927607424	0.0	0.0	FAD/NAD(P)-binding domain-containing protein	
PvWBCH1.2KG159700.5.v1.1	923.922608703	41.1728159692	63	10955	1.16889222514	0.394949079525	8.47570343107e-06	4-coumarate--CoA ligase	
PvWBCH1.2KG159700.5.v1.1	100.635253211	10.3234054006	17	57888	0.650692408378	0.0385628101968	8.84472714576e-07	Long chain acyl-CoA synthetase 8	
PvWBCH1.2KG159700.5.v1.1	114.388024252	9.17494273286	15	35422	0.635755209701	0.0	0.0	AMP-dependent synthetase/ligase domain-containing protein	
PvWBCH1.2KG168900.3.v1.1	786.437808695	57.8298066109	94	31081	1.12202051487	0.410241336959	0.000874139990349	Ferrochelatase	
PvWBCH1.2KG168900.3.v1.1	1119.58542354	2.51456716968	4	29	1.0499023346	0.0227701151709	2.07410683107e-07	Ferrochelatase-2, chloroplastic	
PvWBCH1.2KG222900.1.v1.1	2105.68310294	45.0117120601	72	2769	1.47433768385	0.0793424002116	0.000648528270261	GOST seven transmembrane domain-containing protein	
PvWBCH1.2KG222900.1.v1.1	603.764885247	10.377175049	17	1790	0.856443581377	0.0470517296759	1.05274753671e-05	Transmembrane protein 87A	
PvWBCH1.2KG222900.1.v1.1	557.342347375	0.715962738975	1	3	0.815225857919	0.0043187149904	1.20566434155e-09	Membrane protein PTM1-like	
PvWBCH1.2KG222900.1.v1.1	13.9040930098	0.5450369179	1	9229	0.596407181726	0.00159536596147	2.81444114222e-08	Sm domain-containing protein	
PvWBCH1.2KG223500.1.v1.1	884.584115753	29.3969653729	46	12567	1.18255292028	0.450412255031	3.89404340894e-05	Copper transport protein	
PvWBCH1.2KG240500.1.v1.1	2315.54127508	3.76755403391	6	15	1.52041178719	0.0078857783542	0.000790731304092	Isoamylase-type starch debranching enzyme3	
PvWBCH1.2KG240500.1.v1.1	874.315706731	45.0842658906	72	15064	1.00528902228	0.123702525283	2.00592416164e-05	Glycosyl hydrolase family 13 catalytic domain-containing protein	
PvWBCH1.2KG240500.1.v1.1	935.532115459	11.0119019424	18	785	0.969549048923	0.0100663824313	5.10025372583e-05	Isoamylase 3, chloroplastic	
PvWBCH1.2KG240500.1.v1.1	0	0.639139661341	1	1	0.59312772348	0.005899959513	3.72468953596e-05	Isoamylase-type starch debranching enzyme ISO3	
PvWBCH1.2KG277500.1.v1.1	1467.10316505	63.3647970704	97	9639	1.44741733136	0.510520563853	8.32503466804e-06	Hydroxymethylglutaryl-CoA synthase	
PvWBCH1.2KG279700.1.v1.1	1.37206929761e-12	0.58010962948	1	251	0.59	0.0	0.0	RHOMBOID-like protein (Fragment)	
PvWBCH1.2KG286200.1.v1.1	921.343167352	57.9760310234	93	22680	1.19500175646	0.446108465848	0.00135013116985	Endoglucanase	
PvWBCH1.2KG286200.1.v1.1	169.899150088	1.27388594715	2	322	0.665572060575	0.0143630176219	6.00265513797e-08	Glycoside hydrolase family 9 domain-containing protein	
PvWBCH1.2KG286200.1.v1.1	10.9486007604	0.589593489982	1	16357	0.595491621934	0.00209845345193	6.5019937161e-08	cellulase	
PvWBCH1.2KG291400.1.v1.1	217.263011671	8.12122807802	13	37631	0.925023318875	0.468144342087	8.064502017e-05	UspA domain-containing protein	
PvWBCH1.2KG291400.1.v1.1	71.9685580823	4.45617999863	7	103063	0.759700855305	0.265874082275	8.42331079783e-06	Universal stress protein	
PvWBCH1.2KG298900.1.v1.1	3226.06287947	5.43186758234	9	31	1.90863346549	0.0532230091054	5.94396294259e-06	High mobility group B protein 2	
PvWBCH1.2KG298900.1.v1.1	445.776966525	25.4570534222	41	35652	0.878290534429	0.207505746613	8.51056991867e-05	HMG box domain-containing protein	
PvWBCH1.2KG298900.1.v1.1	678.515440879	0.648867281961	1	2	0.87137874253	0.0188161619295	1.7789578662e-08	HMG-like nucleosome/chromatin assembly factor D	
PvWBCH1.2KG303500.1.v1.1	1093.71527811	62.7840422924	97	17346	1.09048878167	0.118872309698	1.73143010016e-05	Transmembrane 9 superfamily member	
PvWBCH1.2KG347500.1.v1.1	3687.2951825	15.3829136042	26	107	2.10483689023	0.0753091505524	0.000248371986254	Bifunctional monothiol glutaredoxin-S16, chloroplastic	
PvWBCH1.2KG347500.1.v1.1	662.124786596	40.3368821969	66	22812	0.967880642224	0.213261255632	0.000113105034166	Glutaredoxin domain-containing protein	
PvWBCH1.2KG347500.1.v1.1	440.174427917	0.561390392835	1	8	0.76719427046	0.00212169676884	2.96505137083e-10	CAX-interacting protein 2	
PvWBCH1.2KG347500.1.v1.1	377.115202051	0.569087453796	1	14	0.744167568318	0.00626491950682	5.40079267829e-05	Glutaredoxin, grx	
PvWBCH1.2KG347500.1.v1.1	0	0.563436162991	1	1	0.593270916653	0.00617153994778	2.40414872958e-08	2Fe-2S transfer protein 13	
PvWBCH1.2KG389100.1.v1.1	690.256312782	64.3994517251	99	44421	1.03646843942	0.321442660883	6.52019381257e-05	Phospho-2-dehydro-3-deoxyheptonate aldolase	
PvWBCH1.2KG390400.1.v1.1	3779.18506451	2.25816422697	4	60	2.36657111262	0.499805764898	1.57081268353e-06	Alpha-ketoglutarate-dependent dioxygenase alkB-like protein 2	
PvWBCH1.2KG401400.1.v1.1	1430.08753842	48.4965991642	76	7564	1.39633683882	0.442078308319	1.60023770189e-05	Pyrrolidone-carboxylate peptidase	
PvWBCH1.2KG401400.1.v1.1	106.549432279	2.52860774719	4	3702	0.643479887289	0.0204907798959	5.16525994422e-08	Pyroglutamyl-peptidase I	
PvWBCH1.2NG099200.1.v1.1	2225.98536955	8.30869046006	13	490	1.51150442243	0.0586986239335	1.96326014737e-07	12-oxophytodienoate reductase 1	
PvWBCH1.2NG099200.1.v1.1	1166.58604066	0.622054828282	1	3	1.12047207083	0.120383867833	0.00171023081039	12-oxo-phytodienoic acid reductase2	
PvWBCH1.2NG099200.1.v1.1	1165.01502567	0.621217121734	1	3	1.11986704014	0.120427806381	0.0017146246652	12-oxo-phytodienoic acid reductase1	
PvWBCH1.2NG099400.2.v1.1	2813.67117794	63.2356223375	97	2620	1.97611885722	0.491755760884	0.000991638864646	Starch synthase, chloroplastic/amyloplastic	GBSS2
PvWBCH1.2NG109100.1.v1.1	500.0458455	21.1392173083	32	20480	0.87084546541	0.152500880651	8.30232264034e-05	Aquaporin	
PvWBCH1.2NG109100.1.v1.1	620.031916394	0.732579082579	1	16	0.842145259793	0.0077971521088	1.30882391981e-07	Water channel protein	
PvWBCH1.2NG109100.1.v1.1	557.889591928	6.45224221136	10	1533	0.833603668402	0.0385798141149	2.65075197324e-05	Plasma membrane intrinsic protein	
PvWBCH1.2NG216600.1.v1.1	2309.17348854	3.80426318311	6	15	1.51788002003	0.00791461802816	0.00079385310966	Isoamylase-type starch debranching enzyme3	
PvWBCH1.2NG216600.1.v1.1	874.292720143	45.6478804168	72	15064	1.00293572727	0.119279723071	1.92994258433e-05	Glycosyl hydrolase family 13 catalytic domain-containing protein	
PvWBCH1.2NG216600.1.v1.1	885.927147614	10.5653919242	17	786	0.9488054019	0.00836551108636	4.10989206389e-05	Isoamylase 3, chloroplastic	
PvWBCH1.2NG216600.1.v1.1	6.49278467549	0.601506636506	1	45417	0.62059212691	0.0528207441405	9.3225733277e-07	Glycoside hydrolase	
PvWBCH1.2NG216600.1.v1.1	0	0.64772576738	1	1	0.593137788365	0.0059189483878	3.72859485175e-05	Isoamylase-type starch debranching enzyme ISO3	
PvWBCH1.2NG232500.1.v1.1	1033.94456593	32.3088935784	50	9823	1.04596843371	0.0799818815506	1.05056861022e-05	Heat shock 70 kDa protein, mitochondrial	
