qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
Td00001aa003491_T001	394.49889873	44.3455492234	70	77036	0.850667444303	0.194086656271	9.78493369e-05	Fe2OG dioxygenase domain-containing protein	
Td00001aa003491_T001	0	0.649633628034	1	1	0.59	0.0	0.0	1-aminocyclopropane-1-carboxylate oxidase20	
Td00001aa003563_T002	261.994392876	48.751372469	75	197198	0.901394391484	0.389800231982	0.000125569183913	RRM domain-containing protein	
Td00001aa003563_T002	538.584135433	2.00466251533	3	79	0.810423202253	0.00941424147731	4.82599793716e-09	Polyadenylate-binding protein 3	
Td00001aa003563_T002	463.890333315	0.614308962671	1	5	0.777904352256	0.00443058490982	4.4637458681e-07	Splicing factor RNPS1, SR protein superfamily	
Td00001aa003563_T002	462.188686488	0.612055558722	1	8	0.776442780506	0.00295718095337	2.68859587182e-10	Poly-A binding protein	
Td00001aa003563_T002	389.893939998	4.49837849179	7	759	0.756109008988	0.0191536463398	2.14136331526e-08	Polyadenylate-binding protein 2	
Td00001aa003563_T002	179.058509646	0.618346437129	1	68	0.662800708271	0.00222132898818	2.43622941651e-09	Polyadenylate-binding protein 2 isoform X1	
Td00001aa003563_T002	152.787793635	0.674122697482	1	111	0.651115117454	0.0	0.0	Polyadenylate-binding protein 2-like	
Td00001aa003586_T003	1705.08654909	46.7039788779	75	4524	1.41177239232	0.263653854273	6.14960062915e-05	Fibronectin type III-like domain-containing protein	
Td00001aa003586_T003	1218.65113787	8.9467338556	14	325	1.09023989057	0.0241121309214	3.01477948123e-07	Beta-D-xylosidase 7	
Td00001aa003586_T003	452.099192757	0.582204134681	1	3	0.773370073173	0.00477432072848	3.04213121478e-07	Beta-xylosidase, family GH3	
Td00001aa003586_T003	447.250013414	0.575959488699	1	4	0.770189503363	0.00243301490908	4.78224488773e-09	Periplasmic beta-glucosidase, putative	
Td00001aa003648_T002	3863.62205258	51.0183406409	78	1001	2.25743413907	0.230160820013	4.17167250582e-06	Nucleobase-ascorbate transporter 6	
Td00001aa003648_T002	534.797006076	0.705836311276	1	6	0.847958525061	0.083093793587	6.01491026635e-07	Nucleobase-ascorbate transporter 6-like isoform X2	
Td00001aa003648_T002	571.426662699	0.754180718783	1	2	0.827596231129	0.0170293640558	1.55008477822e-07	Root uracil permease 1	
Td00001aa003648_T002	352.292820199	4.45271295037	7	917	0.741461212349	0.019894497093	4.05070076858e-08	Permease I	
Td00001aa003659_T005	1460.40562642	2.37149234407	4	17	1.1829244653	0.016532438644	1.11231936939e-06	Katanin p60 ATPase-containing subunit A1 isoform X1	
Td00001aa003659_T005	870.216866875	1.13670532562	2	11	0.94348316408	0.0101819091059	2.75197697862e-07	Meiotic spindle formation protein mei-1 isoform X1	
Td00001aa003659_T005	261.78038707	40.6049988712	67	154917	0.766435894616	0.135327627409	4.86305281759e-06	AAA+ ATPase domain-containing protein	
Td00001aa003659_T005	429.470202687	1.12198409689	2	44	0.762728502196	0.00177437854697	2.45837955704e-08	Holliday junction DNA helicase ruvB N-terminus	
Td00001aa003659_T005	391.090797102	2.86931674342	5	347	0.753674163429	0.0136563035756	1.84636312434e-07	Cell division cycle protein like	
Td00001aa003659_T005	289.165067875	5.35437611593	9	2210	0.717255902621	0.0218676698931	5.21379260935e-07	P-loop containing nucleoside triphosphate hydrolases superfamily protein	
Td00001aa003659_T005	117.616754454	1.16837155468	2	636	0.642005044244	0.00935536104678	5.53972356334e-08	Vacuolar protein sorting-associated protein 4	
Td00001aa003659_T005	0	0.556831606309	1	1	0.594884777667	0.0092165597153	5.09028341895e-08	26S protease regulatory subunit 7 homolog isoform X1	
Td00001aa003768_T001	983.341834813	60.875532254	95	21008	1.04134383749	0.109446776054	1.56127392407e-05	Transmembrane 9 superfamily member	
Td00001aa003911_T001	1336.91381193	66.1963954961	100	11975	1.3547577224	0.433947240204	8.01598276429e-06	ADP-ribosylation factor	
Td00001aa004040_T001	1283.37430532	10.3088655461	17	2079	1.42618003509	0.609011943826	0.0026991365627	Dehydrin	
Td00001aa004040_T001	405.642678052	0.597892516909	1	70	0.776872599905	0.0464443502996	1.15128887471e-06	Late embryogenesis abundant	
Td00001aa004055_T001	974.753953534	0.658379766506	1	15	0.989406811565	0.0179343964455	1.78678209447e-09	Harpin-induced 1	
Td00001aa004055_T001	374.80946889	9.55100677073	15	21348	0.857928586624	0.222647431487	8.30189850753e-05	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	
Td00001aa004234_T001	1406.89461535	1.31876898266	2	2	1.18400189827	0.058949629683	3.74196810972e-05	Aquaporin plasma membrane intrinsic protein 2-2	
Td00001aa004234_T001	635.127941248	27.119995098	41	20749	1.01918848026	0.330438909315	0.000234091038287	Aquaporin	
Td00001aa004249_T001	2010.63473379	63.7939719167	97	5137	1.59360987894	0.376133906566	0.00025074711764	Phenylalanine ammonia-lyase	
Td00001aa004274_T001	224.98412438	10.4706832579	18	69470	1.05703477531	0.711394691579	9.69511000426e-05	Glutaredoxin	
Td00001aa004274_T001	242.040470006	0.573285730847	1	180	0.711034281156	0.0456945148686	1.36528202489e-08	Putative thioredoxin-disulfide reductase	
Td00001aa004274_T001	100.503598711	0.493978560394	1	775	0.647179398217	0.032033883139	3.34693151261e-08	Glutaredoxin-2, mitochondrial	
Td00001aa004295_T001	2126.69516193	7.10398638758	11	66	1.46426182846	0.0444974457056	5.87321070688e-06	Temperature-induced lipocalin	
Td00001aa004295_T001	1250.17821322	47.2201986878	75	8438	1.23403368393	0.271627111336	1.48155653539e-06	Lipocalin/cytosolic fatty-acid binding domain-containing protein	
Td00001aa004295_T001	475.069962149	0.617708162446	1	4	0.781462620769	0.0027068601052	2.70456735285e-09	Temperature-induced lipocalin-1-like isoform X1	
Td00001aa004295_T001	65.8399054895	1.20999392011	2	1996	0.618054935376	0.00324334201924	9.55150441959e-08	Apolipoprotein D	
Td00001aa004295_T001	32.7521882052	1.21790536582	2	8150	0.606276206771	0.00599117770771	3.6516819198e-07	Outer membrane lipoprotein blc	
Td00001aa004529_T003	1429.92027683	52.9728866333	82	7670	1.16196811073	0.0	0.0	Photolyase/cryptochrome alpha/beta domain-containing protein	
Td00001aa004529_T003	284.715134057	6.05233809455	9	2525	0.762516413532	0.110622253901	2.82670679403e-05	Cryptochrome 1b	
Td00001aa004680_T001	1982.66777259	3.02385279502	5	17	1.39097106422	0.0149115528458	4.16087333115e-05	VAMP protein SEC22	
Td00001aa004680_T001	844.308852176	45.3058962054	75	21042	1.04444795503	0.220219153319	0.000413144989002	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	
Td00001aa004700_T002	3205.74610088	6.97521190898	11	229	2.11514681266	0.458204210803	7.02897234598e-06	ATPase inhibitor	
Td00001aa004721_T002	1113.00968154	58.5891073358	94	16214	1.18007138516	0.273324813585	0.000268066952483	1,4-alpha-glucan branching enzyme	
Td00001aa004869_T001	1307.28419005	1.33494180579	2	2	1.20075603178	0.165698668102	0.00110308328957	Cysteine protease1	
Td00001aa004869_T001	665.320300765	26.5875578609	42	15313	0.898314828205	0.0795965625203	2.64881528026e-05	Cysteine proteinase	
Td00001aa004869_T001	173.840920416	6.78677883538	11	14607	0.668978144685	0.0178144589595	5.66348004202e-06	Peptidase C1A papain C-terminal domain-containing protein	
Td00001aa004869_T001	0	0.628328384302	1	1	0.593755190349	0.00705862847482	0.000705862847482	MwCP	
Td00001aa004993_T001	563.748345403	50.0375262622	92	61799	0.935283196199	0.226003681493	9.53422976467e-05	Peroxidase	
Td00001aa005038_T001	2141.17388247	1.91695471067	4	186	1.71138853707	0.499728644307	0.00314012996875	Seed biotin-containing protein SBP65	
Td00001aa005179_T001	4.26561682555e-08	0.603110393182	1	44261	0.590000000017	0.0	0.0	FAD-binding PCMH-type domain-containing protein	
Td00001aa005184_T001	3407.54115955	11.5874329948	19	313	2.21052628662	0.485863506627	0.000108214633545	Plasma membrane-associated cation-binding protein 1	
Td00001aa005184_T001	925.625618814	0.641477055602	1	13	1.10021289892	0.264080455476	4.99388554358e-07	Ca2+ binding protein 1	
Td00001aa005184_T001	73.0389151018	0.638999277825	1	2071	0.619215566041	0.0	0.0	Cation-binding protein	
Td00001aa005196_T004	341.921732807	63.0341186664	98	179195	0.851027006913	0.234449219691	1.13676920421e-05	RNA helicase	
Td00001aa005230_T005	1771.88420384	58.070653643	96	6459	1.43604527766	0.258991031498	0.00131747127038	Lipoxygenase	
Td00001aa005230_T005	254.747303827	0.623303736813	1	36	0.693654544319	0.00331247820797	4.66891723305e-07	Linoleate 13S-lipoxygenase 2-1, chloroplastic	
Td00001aa005268_T001	741.155440932	43.3753773759	75	27222	1.0288556624	0.268662834798	0.000109179295927	Glucan endo-1,3-beta-D-glucosidase	
Td00001aa005268_T001	1004.35932314	1.12650345232	2	2	0.998136561054	0.0120619464377	9.31664006087e-09	Beta-1,3-glucanase D	
Td00001aa005268_T001	548.856418077	0.615606009378	1	3	0.814370995904	0.00911014486754	2.59465172847e-06	Elicitor inducible beta-1,3-glucanase	
Td00001aa005268_T001	383.725128841	1.22493055201	2	81	0.749710320995	0.0117363566744	2.10670744803e-08	Glycosyl hydrolase superfamily protein	
Td00001aa005269_T001	249.302134963	1.15213846042	2	6830	0.866202870368	0.332982825096	5.59540959663e-05	TPX2 C-terminal domain-containing protein	
Td00001aa005444_T003	1552.26158126	61.6994509014	96	8526	1.43009847369	0.413572774953	1.35228918069e-05	4-coumarate--CoA ligase	
Td00001aa005500_T001	735.5409939	62.3047542414	99	39113	0.944665579438	0.114054284944	2.05428850202e-05	Glycine cleavage system H protein	
Td00001aa005618_T001	1060.15704067	39.7929608485	64	8404	1.18233019765	0.317464821907	0.000551288796691	X8 domain-containing protein	
Td00001aa005618_T001	267.084172936	17.2302076457	28	24811	0.715881100215	0.035938364001	4.90599133175e-06	glucan endo-1,3-beta-D-glucosidase	
Td00001aa005618_T001	57.9175573075	0.713606620773	1	905	0.613167022923	0.0	0.0	Beta-1,3-glucanase	
Td00001aa005697_T003	554.263061339	57.9194931242	97	67146	0.936742632498	0.235912335592	0.000193504943006	Phosphatidate cytidylyltransferase	
Td00001aa005791_T001	437.93481769	17.4448313998	28	15533	0.78587866446	0.0390653274448	5.69189088388e-06	Kinesin light chain	
Td00001aa005791_T001	464.787723084	0.535562106363	1	13	0.779146711917	0.00609739912873	5.72681681278e-08	Polypeptide N-acetylglucosaminyltransferase	
Td00001aa005791_T001	248.506162941	9.35848457904	15	13880	0.704621425115	0.0287149208773	2.5936858155e-06	MalT-like TPR region domain-containing protein	
Td00001aa005791_T001	216.618653693	3.04315855647	5	1932	0.682093733546	0.0102759831739	4.93522885816e-08	Tetratricopeptide repeat (TPR)-like superfamily protein	
Td00001aa005791_T001	208.01812099	4.84419125548	8	5308	0.673207248396	0.0	0.0	Nephrocystin-3	
Td00001aa005911_T002	212.914750258	7.12801971394	12	56488	0.675165900103	0.0	0.0	Amidohydrolase-related domain-containing protein	
Td00001aa005913_T001	374.731985833	63.8380597708	96	141947	0.816415854832	0.144383062904	1.85799796629e-06	ABC transporter domain-containing protein	
Td00001aa005913_T001	339.597931038	0.651250476715	1	18	0.725839172415	0.0	0.0	ATP-dependent transporter, putative	
Td00001aa005913_T001	145.056696519	1.30322513283	2	395	0.650834766561	0.00530582480315	4.03964003163e-08	ATP-binding cassette	
Td00001aa005972_T003	1773.32926758	57.3830051577	96	6454	1.54460013985	0.462681802817	0.00235386608746	Lipoxygenase	
Td00001aa005972_T003	370.577370872	0.538178269091	1	13	0.738989251336	0.00143073605447	6.4389561407e-07	Linoleate 9S-lipoxygenase	
Td00001aa006065_T001	86.3256480919	8.13056360543	13	350097	1.11662670732	0.928483567225	7.87268749298e-06	Glycosyltransferase	
Td00001aa006065_T001	54.1966810529	0.570131421903	1	4373	0.611678672421	0.0	0.0	UDP-glycosyltransferases domain-containing protein	
Td00001aa006273_T001	757.556717505	4.57468332337	7	2610	1.35668742867	0.874831129981	0.00021213904839	Phytase	
Td00001aa006364_T001	2239.6108092	58.5559332675	97	4134	1.67141153034	0.350119811088	0.000185339083073	PHD finger protein ALFIN-LIKE	
Td00001aa006424_T002	655.442715591	61.8333387595	96	47826	0.909422411536	0.108009857471	5.04200261768e-06	Amino acid transporter transmembrane domain-containing protein	
Td00001aa006485_T001	1559.51856962	2.53472930643	4	17	1.21921720589	0.0102062686314	2.27834036591e-05	VAMP protein SEC22	
