qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Misin01G106600.1.v7.1	CC	0005634	nucleus	0.683414145756	0.424735193887	15	20
Misin01G106600.1.v7.1	MF	0031072	heat shock protein binding	1.89795028454	0.504736401105	16	19
Misin01G106600.1.v7.1	CC	0032991	protein-containing complex	0.53164697283	0.410571310533	16	20
Misin01G106600.1.v7.1	CC	0016020	membrane	0.219751611412	0.372766379465	17	24
Misin01G106600.1.v7.1	MF	0016887	ATP hydrolysis activity	0.859438518211	0.439308976881	20	19
Misin01G106600.1.v7.1	BP	0000304	response to singlet oxygen	0.161097879338	0.362978924441	42	1
Misin01G106600.1.v7.1	BP	0009860	pollen tube growth	0.153594075908	0.361605448299	43	1
Misin01G114400.1.v7.1	BP	0031408	oxylipin biosynthetic process	13.5693516144	0.839567444196	1	99
Misin01G114400.1.v7.1	MF	0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	9.30496550001	0.747618683096	1	100
Misin01G114400.1.v7.1	CC	0005737	cytoplasm	0.0475429286951	0.336359903149	1	4
Misin01G114400.1.v7.1	BP	0034440	lipid oxidation	8.50188166233	0.728073961365	3	100
Misin01G114400.1.v7.1	BP	0006633	fatty acid biosynthetic process	6.91492144554	0.686521378963	5	99
Misin01G114400.1.v7.1	MF	0046872	metal ion binding	2.47639412059	0.533194893379	5	100
Misin01G114400.1.v7.1	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.0627874234755	0.341083372035	12	1
Misin01G122900.1.v7.1	MF	0022857	transmembrane transporter activity	3.25900230858	0.566825305974	1	18
Misin01G122900.1.v7.1	BP	0055085	transmembrane transport	2.72899660039	0.544565680092	1	18
Misin01G122900.1.v7.1	CC	0016020	membrane	0.921489895526	0.4440836731	1	18
Misin01G123100.1.v7.1	CC	0045271	respiratory chain complex I	9.98023131656	0.763408639614	1	5
Misin01G130700.1.v7.1	MF	0042973	glucan endo-1,3-beta-D-glucosidase activity	7.51476231291	0.702737729912	1	28
Misin01G130700.1.v7.1	BP	0005975	carbohydrate metabolic process	4.1547598837	0.600664472223	1	48
Misin01G130700.1.v7.1	CC	0005886	plasma membrane	0.270956302942	0.380281628543	1	5
Misin01G130700.1.v7.1	BP	0009987	cellular process	0.410469464783	0.397726577626	4	48
Misin01G130700.1.v7.1	MF	0016887	ATP hydrolysis activity	0.113824522379	0.353687416326	8	1
Misin01G130700.1.v7.1	MF	0005524	ATP binding	0.0755041953922	0.344598094837	14	1
Misin01G131700.1.v7.1	MF	0003924	GTPase activity	6.6282735684	0.678523697448	1	9
Misin01G131700.1.v7.1	BP	0015031	protein transport	5.44652774356	0.643564814164	1	9
Misin01G131700.1.v7.1	CC	0012505	endomembrane system	4.87937656067	0.625436794278	1	9
Misin01G131700.1.v7.1	MF	0005525	GTP binding	5.9861561175	0.659955357273	2	9
Misin01G131700.1.v7.1	CC	0030139	endocytic vesicle	1.08576517013	0.455998481527	2	1
Misin01G131700.1.v7.1	BP	0046907	intracellular transport	0.660615002652	0.422715984195	12	1
Misin01G210000.1.v7.1	CC	0005794	Golgi apparatus	1.70987443817	0.494566666834	1	1
Misin01G210000.1.v7.1	CC	0016020	membrane	0.920884659291	0.444037891857	3	2
Misin01G274000.1.v7.1	MF	0003680	minor groove of adenine-thymine-rich DNA binding	13.3017439433	0.834266992577	1	69
Misin01G274000.1.v7.1	CC	0005634	nucleus	3.47390915766	0.575329942407	1	69
Misin01G316300.1.v7.1	BP	0034605	cellular response to heat	9.35331701747	0.748767964181	1	96
Misin01G316300.1.v7.1	MF	0016887	ATP hydrolysis activity	4.60075835191	0.616144974857	1	100
Misin01G316300.1.v7.1	CC	0005737	cytoplasm	1.53841217191	0.484795545078	1	100
Misin01G316300.1.v7.1	BP	0042026	protein refolding	9.03604083409	0.741171316751	2	100
Misin01G316300.1.v7.1	CC	0043231	intracellular membrane-bounded organelle	0.48287149846	0.405597963889	5	19
Misin01G316300.1.v7.1	MF	0005524	ATP binding	3.0518604453	0.558358226444	7	100
Misin01G316300.1.v7.1	BP	0009658	chloroplast organization	0.225345499072	0.373627267251	20	2
Misin01G380100.1.v7.1	MF	0016853	isomerase activity	5.25589590949	0.637581756327	1	1
Misin01G418600.1.v7.1	CC	0005886	plasma membrane	2.54965811474	0.536550262065	1	43
Misin01G421800.1.v7.1	CC	0010008	endosome membrane	8.42724152978	0.726211411781	1	100
Misin01G421800.1.v7.1	BP	0072657	protein localization to membrane	6.59224410557	0.677506311866	1	90
Misin01G421800.1.v7.1	CC	0000139	Golgi membrane	7.85325326373	0.711603493091	2	100
Misin01G469600.1.v7.1	BP	0009414	response to water deprivation	12.8657279285	0.825515376641	1	1
Misin01G486600.1.v7.1	MF	0016161	beta-amylase activity	14.6711177447	0.84886859149	1	100
Misin01G486600.1.v7.1	BP	0000272	polysaccharide catabolic process	7.61065527696	0.705269281936	1	100
Misin01G486600.1.v7.1	CC	0009507	chloroplast	0.124505091338	0.355934225093	1	2
Misin01G486600.1.v7.1	BP	0009987	cellular process	0.410475498674	0.397727261368	10	100
Misin01G486600.1.v7.1	BP	0009414	response to water deprivation	0.112724650049	0.353450162112	12	1
Misin01G486600.1.v7.1	BP	0005982	starch metabolic process	0.111598901619	0.353206124425	14	1
Misin01G496800.1.v7.1	MF	0005509	calcium ion binding	6.92307407494	0.686746394624	1	100
Misin01G496800.1.v7.1	BP	0016197	endosomal transport	4.71461617433	0.619975183591	1	61
Misin01G496800.1.v7.1	CC	0005886	plasma membrane	1.34784537087	0.47327247067	1	61
Misin01G496800.1.v7.1	BP	0006897	endocytosis	4.00163192082	0.595159232685	2	61
Misin01G496800.1.v7.1	CC	0005737	cytoplasm	0.813242504655	0.435641300801	3	61
Misin01G502300.1.v7.1	MF	0004048	anthranilate phosphoribosyltransferase activity	11.6453707717	0.800199563869	1	4
Misin01G502300.1.v7.1	BP	0000162	tryptophan biosynthetic process	8.61443796215	0.730867267788	1	4
Misin01G502300.1.v7.1	CC	0005829	cytosol	1.05493495749	0.453834958699	1	1
Misin02G051900.1.v7.1	MF	0005200	structural constituent of cytoskeleton	10.1129545256	0.766448659752	1	99
Misin02G051900.1.v7.1	CC	0005874	microtubule	7.77501880936	0.709571624788	1	100
Misin02G051900.1.v7.1	BP	0007017	microtubule-based process	7.16222888028	0.693289189211	1	100
Misin02G051900.1.v7.1	BP	0007010	cytoskeleton organization	6.72485321834	0.681237314746	2	99
Misin02G051900.1.v7.1	MF	0005525	GTP binding	5.98801376229	0.660010475037	2	100
Misin02G051900.1.v7.1	BP	0000278	mitotic cell cycle	0.797527115278	0.434369950538	7	10
Misin02G051900.1.v7.1	CC	0005737	cytoplasm	0.401224141529	0.396672955943	13	25
Misin02G051900.1.v7.1	MF	0016787	hydrolase activity	2.23119433954	0.521587896177	15	99
Misin02G051900.1.v7.1	MF	0046872	metal ion binding	0.0518787564274	0.337772071252	21	2
Misin02G078400.1.v7.1	BP	0030245	cellulose catabolic process	10.2854935638	0.770370991394	1	100
Misin02G078400.1.v7.1	MF	0008810	cellulase activity	7.52202340482	0.702929984211	1	64
Misin02G078400.1.v7.1	CC	0016020	membrane	0.871577266149	0.440256255353	1	94
Misin02G078400.1.v7.1	BP	0009987	cellular process	0.410476648248	0.397727391633	16	100
Misin02G094400.1.v7.1	MF	0004672	protein kinase activity	5.25385317482	0.637517061821	1	4
Misin02G094400.1.v7.1	CC	0016020	membrane	0.921370915166	0.444074674383	1	4
Misin02G094400.1.v7.1	MF	0005524	ATP binding	3.05127763737	0.558334004975	6	4
Misin02G103400.1.v7.1	BP	0031408	oxylipin biosynthetic process	13.194421752	0.832126318622	1	96
Misin02G103400.1.v7.1	MF	0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	9.30497139908	0.747618823494	1	100
Misin02G103400.1.v7.1	CC	0005737	cytoplasm	0.0128652651653	0.321169332108	1	1
Misin02G103400.1.v7.1	BP	0034440	lipid oxidation	8.50188705227	0.728074095569	3	100
Misin02G103400.1.v7.1	BP	0006633	fatty acid biosynthetic process	6.72385774407	0.681209444466	5	96
Misin02G103400.1.v7.1	MF	0046872	metal ion binding	2.47639569055	0.533194965808	5	100
Misin02G103400.1.v7.1	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.0611691696435	0.340611447344	12	1
Misin02G103400.1.v7.1	BP	0002215	defense response to nematode	0.165323095983	0.363738237148	22	1
Misin02G103400.1.v7.1	BP	0009845	seed germination	0.137311148853	0.358504613591	23	1
Misin02G103400.1.v7.1	BP	0050832	defense response to fungus	0.0970200187283	0.349926949219	25	1
Misin02G112800.1.v7.1	MF	0030544	Hsp70 protein binding	11.7672574578	0.802785895878	1	100
Misin02G112800.1.v7.1	BP	0009408	response to heat	8.25664857146	0.72192326409	1	98
Misin02G112800.1.v7.1	CC	0005783	endoplasmic reticulum	1.41946739598	0.477693317466	1	23
Misin02G112800.1.v7.1	MF	0051082	unfolded protein binding	7.75172777351	0.7089647483	4	100
Misin02G112800.1.v7.1	BP	0006457	protein folding	6.54919757215	0.676287128924	4	100
Misin02G112800.1.v7.1	MF	0005524	ATP binding	2.99119889977	0.555824602641	6	98
Misin02G112800.1.v7.1	CC	0005829	cytosol	0.473814831703	0.404647271345	6	13
Misin02G112800.1.v7.1	CC	0016020	membrane	0.00916196988879	0.318598279665	11	1
Misin02G112800.1.v7.1	MF	0046872	metal ion binding	2.47638171727	0.533194321156	14	100
Misin02G112800.1.v7.1	BP	0051259	protein complex oligomerization	0.444015632338	0.401453291092	16	5
Misin02G112800.1.v7.1	BP	0044571	[2Fe-2S] cluster assembly	0.367694003777	0.392746052662	18	3
Misin02G112800.1.v7.1	MF	0001671	ATPase activator activity	0.368563759786	0.392850124731	24	3
Misin02G173100.1.v7.1	BP	0009737	response to abscisic acid	11.9402249745	0.806433236637	1	3
Misin02G173100.1.v7.1	BP	0006950	response to stress	1.42067622266	0.477766962848	9	1
Misin02G199600.1.v7.1	BP	0010124	phenylacetate catabolic process	9.94403362799	0.762576029882	1	94
Misin02G199600.1.v7.1	MF	0003988	acetyl-CoA C-acyltransferase activity	9.65355238559	0.755838815762	1	94
Misin02G199600.1.v7.1	CC	0005777	peroxisome	7.91800615022	0.713277581844	1	94
Misin02G199600.1.v7.1	BP	0006635	fatty acid beta-oxidation	8.07228816916	0.717238936783	7	94
Misin02G199600.1.v7.1	MF	0004674	protein serine/threonine kinase activity	0.0622311266591	0.340921835025	7	1
Misin02G199600.1.v7.1	MF	0005524	ATP binding	0.0287008708889	0.329298813162	13	1
Misin02G374500.1.v7.1	MF	0010427	abscisic acid binding	13.9310153213	0.844375748238	1	100
Misin02G374500.1.v7.1	BP	0009738	abscisic acid-activated signaling pathway	12.726038811	0.822680294311	1	100
Misin02G374500.1.v7.1	CC	0005634	nucleus	3.47387307426	0.57532853689	1	100
Misin02G374500.1.v7.1	MF	0004864	protein phosphatase inhibitor activity	11.5418123368	0.797991487023	4	100
Misin02G374500.1.v7.1	CC	0005737	cytoplasm	1.3214302384	0.471612451822	6	86
Misin02G374500.1.v7.1	BP	0006952	defense response	6.87305407314	0.685363728172	15	99
Misin02G374500.1.v7.1	MF	0038023	signaling receptor activity	6.48678227674	0.674512236428	15	100
Misin02G401700.1.v7.1	MF	0004049	anthranilate synthase activity	11.2862805775	0.792500271491	1	100
Misin02G401700.1.v7.1	BP	0000162	tryptophan biosynthetic process	8.61751556188	0.730943387388	1	100
Misin02G401700.1.v7.1	MF	0016887	ATP hydrolysis activity	0.270575912263	0.380228556065	6	6
Misin02G401700.1.v7.1	BP	0006260	DNA replication	0.352555854186	0.390914553157	27	6
Misin02G454400.1.v7.1	BP	0006633	fatty acid biosynthetic process	6.96755992129	0.68797189373	1	100
Misin02G454400.1.v7.1	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.6314794089	0.649270320308	1	100
Misin02G454400.1.v7.1	CC	0005783	endoplasmic reticulum	1.33651072132	0.472562172624	1	20
Misin02G454400.1.v7.1	CC	0016020	membrane	0.921543048213	0.444087692955	3	100
Misin02G454400.1.v7.1	BP	0009409	response to cold	2.5430126961	0.536247918134	14	20
Misin02G454400.1.v7.1	BP	0009416	response to light stimulus	2.06977691934	0.513595164093	15	20
Misin02G454400.1.v7.1	BP	0090377	seed trichome initiation	0.191932797747	0.368312316828	25	1
Misin03G005300.1.v7.1	MF	0005484	SNAP receptor activity	10.8180080506	0.782273550829	1	99
Misin03G005300.1.v7.1	BP	0048278	vesicle docking	10.0042569334	0.763960437113	1	92
Misin03G005300.1.v7.1	CC	0031201	SNARE complex	9.67953408873	0.756445508416	1	92
Misin03G005300.1.v7.1	MF	0000149	SNARE binding	9.32006327157	0.747977866306	2	92
Misin03G005300.1.v7.1	CC	0012505	endomembrane system	4.46943307268	0.611667809792	2	92
Misin03G005300.1.v7.1	BP	0006906	vesicle fusion	9.38915377158	0.749617862681	4	92
Misin03G005300.1.v7.1	CC	0005886	plasma membrane	2.3546480808	0.527507404889	5	93
Misin03G005300.1.v7.1	BP	0006887	exocytosis	8.45012008657	0.726783190603	7	92
Misin03G005300.1.v7.1	MF	0008168	methyltransferase activity	0.0476360085608	0.33639087998	7	1
Misin03G005300.1.v7.1	BP	0006886	intracellular protein transport	6.78018259602	0.682783140168	12	99
Misin03G005300.1.v7.1	BP	0032259	methylation	0.0454687453971	0.335661579061	33	1
Misin03G046400.1.v7.1	MF	0004834	tryptophan synthase activity	10.633174407	0.778176125428	1	100
Misin03G046400.1.v7.1	BP	0006568	tryptophan metabolic process	10.1658971747	0.767655739538	1	100
Misin03G046400.1.v7.1	CC	0009507	chloroplast	5.00814590454	0.629641441542	1	84
Misin03G046400.1.v7.1	BP	0000162	tryptophan biosynthetic process	8.61747107701	0.730942287221	3	100
Misin03G046400.1.v7.1	CC	0005829	cytosol	3.02121583778	0.557081485764	3	84
Misin03G046400.1.v7.1	BP	0052544	defense response by callose deposition in cell wall	0.519909564203	0.409396103741	30	3
Misin03G046400.1.v7.1	BP	0009630	gravitropism	0.367890489703	0.392769574258	37	3
Misin03G046400.1.v7.1	BP	0042742	defense response to bacterium	0.267466902577	0.379793377908	42	3
Misin03G085700.1.v7.1	CC	0000221	vacuolar proton-transporting V-type ATPase, V1 domain	12.106359245	0.809911694457	1	90
Misin03G085700.1.v7.1	MF	0046961	proton-transporting ATPase activity, rotational mechanism	9.15116946108	0.743943066872	1	100
Misin03G085700.1.v7.1	BP	1902600	proton transmembrane transport	4.76644544118	0.621703406755	1	100
Misin03G085700.1.v7.1	MF	0016887	ATP hydrolysis activity	4.11303646512	0.599174637814	14	90
Misin03G107200.1.v7.1	MF	0015267	channel activity	6.15391477436	0.664898877489	1	24
Misin03G107200.1.v7.1	BP	0055085	transmembrane transport	2.72896435074	0.544564262793	1	24
Misin03G107200.1.v7.1	CC	0005886	plasma membrane	1.35094081326	0.473465930222	1	13
Misin03G107200.1.v7.1	BP	0006833	water transport	0.497302865226	0.407094610208	5	1
Misin03G107200.1.v7.1	MF	0005372	water transmembrane transporter activity	0.513208437057	0.408719200184	6	1
Misin03G213900.1.v7.1	MF	0004568	chitinase activity	11.3674273334	0.794250738092	1	100
Misin03G213900.1.v7.1	BP	0006032	chitin catabolic process	11.0535810834	0.787445369864	1	100
Misin03G213900.1.v7.1	CC	0016020	membrane	0.0256631949442	0.327960657031	1	3
Misin03G213900.1.v7.1	BP	0016998	cell wall macromolecule catabolic process	9.59725054073	0.754521316792	6	100
Misin03G213900.1.v7.1	MF	0008061	chitin binding	0.0874869877971	0.347647545485	7	1
Misin03G213900.1.v7.1	BP	0000272	polysaccharide catabolic process	7.48118106712	0.70184737779	10	98
Misin03G213900.1.v7.1	BP	0006952	defense response	0.118008862142	0.354579710914	24	2
Misin03G236400.1.v7.1	BP	0030245	cellulose catabolic process	10.2854683041	0.770370419582	1	100
Misin03G236400.1.v7.1	MF	0008810	cellulase activity	6.69679798275	0.680451060866	1	57
Misin03G236400.1.v7.1	CC	0016020	membrane	0.521241038012	0.409530079911	1	58
Misin03G236400.1.v7.1	CC	0098827	endoplasmic reticulum subcompartment	0.222300520184	0.373159993858	3	3
Misin03G236400.1.v7.1	CC	0005576	extracellular region	0.0599050710822	0.340238444111	11	1
Misin03G236400.1.v7.1	BP	0140042	lipid droplet formation	0.464391257271	0.40364836761	16	3
Misin03G236400.1.v7.1	BP	0006629	lipid metabolic process	0.142254042171	0.359464474445	29	3
Misin03G236400.1.v7.1	BP	0071555	cell wall organization	0.0728563690356	0.343892266363	32	1
Misin03G281400.1.v7.1	CC	0031969	chloroplast membrane	10.3007072983	0.770715261551	1	56
Misin03G281400.1.v7.1	MF	0015605	organophosphate ester transmembrane transporter activity	9.82853617222	0.759909206036	1	56
Misin03G281400.1.v7.1	BP	0015718	monocarboxylic acid transport	8.53743905213	0.728958375325	1	56
Misin03G281400.1.v7.1	BP	0015748	organophosphate ester transport	8.33389478695	0.723870415403	2	56
Misin03G281400.1.v7.1	MF	0046943	carboxylic acid transmembrane transporter activity	7.41674754681	0.700133414369	2	56
Misin03G281400.1.v7.1	BP	1905039	carboxylic acid transmembrane transport	7.85064858026	0.711536008784	3	56
Misin03G281400.1.v7.1	MF	1901505	carbohydrate derivative transmembrane transporter activity	1.1617720245	0.461204587995	10	7
Misin03G281400.1.v7.1	MF	0015297	antiporter activity	0.988602372493	0.449070160918	11	7
Misin03G281400.1.v7.1	BP	1901264	carbohydrate derivative transport	1.05418696213	0.453782077696	16	7
Misin03G281400.1.v7.1	CC	0005794	Golgi apparatus	0.824073160155	0.436510346326	16	7
Misin04G083200.1.v7.1	MF	0003838	sterol 24-C-methyltransferase activity	11.8812840335	0.805193343142	1	84
Misin04G083200.1.v7.1	BP	0016126	sterol biosynthetic process	10.5420493647	0.776142942929	1	100
Misin04G083200.1.v7.1	CC	0005783	endoplasmic reticulum	5.03928021443	0.63064991384	1	84
Misin04G083200.1.v7.1	BP	0032259	methylation	5.07404987504	0.631772463649	7	100
Misin04G083200.1.v7.1	CC	0016020	membrane	0.044672307801	0.335389217199	9	5
Misin04G083200.1.v7.1	BP	0009793	embryo development ending in seed dormancy	0.826678637835	0.436718554713	12	6
Misin04G083200.1.v7.1	BP	0009987	cellular process	0.410474062471	0.397727098622	23	100
Misin04G083200.1.v7.1	BP	0009733	response to auxin	0.109767227726	0.352806411764	30	1
Misin04G083200.1.v7.1	BP	0071495	cellular response to endogenous stimulus	0.0869211884742	0.347508444184	34	1
Misin04G083200.1.v7.1	BP	0023052	signaling	0.0405798235408	0.333949718681	39	1
Misin04G083200.1.v7.1	BP	0050794	regulation of cellular process	0.0260469366281	0.328133920005	44	1
Misin04G083200.1.v7.1	BP	0006810	transport	0.0244224146678	0.327391380419	46	1
Misin04G126800.1.v7.1	MF	0008477	purine nucleosidase activity	10.261949509	0.769837712915	1	87
Misin04G126800.1.v7.1	BP	0006152	purine nucleoside catabolic process	9.71193512758	0.757200957758	1	87
Misin04G126800.1.v7.1	CC	0005829	cytosol	3.12935531416	0.561558566652	1	87
Misin04G126800.1.v7.1	MF	0045437	uridine nucleosidase activity	0.265046036162	0.379452767054	9	2
Misin04G126800.1.v7.1	MF	0042803	protein homodimerization activity	0.181567126602	0.366570728078	11	2
Misin04G126800.1.v7.1	MF	0046982	protein heterodimerization activity	0.174389791131	0.365335525412	12	2
Misin04G126800.1.v7.1	MF	0046872	metal ion binding	0.0281385205256	0.329056632645	16	1
Misin04G126800.1.v7.1	BP	0009987	cellular process	0.410472698974	0.397726944115	20	100
Misin04G126800.1.v7.1	BP	0006218	uridine catabolic process	0.29523227687	0.38359482811	21	2
Misin04G357300.1.v7.1	MF	0005509	calcium ion binding	6.91703226211	0.68657965102	1	4
Misin04G357300.1.v7.1	CC	0016460	myosin II complex	2.60435040728	0.539023758528	1	1
Misin04G357300.1.v7.1	BP	0000226	microtubule cytoskeleton organization	1.68784043496	0.493339358045	1	1
Misin04G357300.1.v7.1	CC	0005814	centriole	2.24439265085	0.522228435	3	1
Misin04G357300.1.v7.1	CC	0005634	nucleus	0.734836026493	0.42916918229	11	1
Misin05G014300.1.v7.1	CC	0005774	vacuolar membrane	7.67448789467	0.706945615592	1	93
Misin05G014300.1.v7.1	MF	0003924	GTPase activity	6.63035621595	0.678582421779	1	100
Misin05G014300.1.v7.1	BP	0015031	protein transport	2.49782466396	0.53418145307	1	47
Misin05G014300.1.v7.1	MF	0005525	GTP binding	5.98803700749	0.660011164686	2	100
Misin05G014300.1.v7.1	CC	0012505	endomembrane system	2.90523194018	0.552189638579	5	59
Misin05G014300.1.v7.1	CC	0005886	plasma membrane	1.00664084767	0.450381327757	11	40
Misin05G014300.1.v7.1	BP	0016101	diterpenoid metabolic process	0.114511268666	0.353834973875	12	1
Misin05G014300.1.v7.1	CC	0009536	plastid	0.112784724854	0.353463150693	15	2
Misin05G014300.1.v7.1	CC	1990904	ribonucleoprotein complex	0.0438061064898	0.335090226971	16	1
Misin05G014300.1.v7.1	BP	0006412	translation	0.0323141274001	0.330801341738	16	1
Misin05G014300.1.v7.1	CC	0005840	ribosome	0.0328293322429	0.331008594125	17	1
Misin05G014300.1.v7.1	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.128748790529	0.356800056628	24	2
Misin05G014300.1.v7.1	MF	0004497	monooxygenase activity	0.127516361679	0.356550096952	25	2
Misin05G014300.1.v7.1	MF	0005506	iron ion binding	0.123181269721	0.355661118873	26	2
Misin05G014300.1.v7.1	MF	0020037	heme binding	0.105764445062	0.351921139607	27	2
Misin05G014300.1.v7.1	MF	0019843	rRNA binding	0.0607055602726	0.340475099657	32	1
Misin05G014300.1.v7.1	MF	0003735	structural constituent of ribosome	0.037460865814	0.33280318367	34	1
Misin05G021700.1.v7.1	BP	1903189	glyoxal metabolic process	14.9910868746	0.850775829877	1	1
Misin05G021700.1.v7.1	CC	0005737	cytoplasm	1.53660728446	0.484689868722	1	1
Misin05G140500.1.v7.1	CC	0009707	chloroplast outer membrane	11.9313648455	0.806247048932	1	78
Misin05G140500.1.v7.1	MF	0015171	amino acid transmembrane transporter activity	7.28215685064	0.696529049674	1	78
Misin05G140500.1.v7.1	BP	0003333	amino acid transmembrane transport	6.9467079646	0.687397951243	1	78
Misin05G145900.1.v7.1	MF	0004478	methionine adenosyltransferase activity	11.349903643	0.793873254075	1	100
Misin05G145900.1.v7.1	BP	0006556	S-adenosylmethionine biosynthetic process	10.8806855254	0.783655037723	1	100
Misin05G145900.1.v7.1	CC	0005737	cytoplasm	1.53840261119	0.48479498546	1	100
Misin05G145900.1.v7.1	BP	0006730	one-carbon metabolic process	8.03509877244	0.716287546973	3	100
Misin05G145900.1.v7.1	MF	0005524	ATP binding	3.051841479	0.558357438242	3	100
Misin05G145900.1.v7.1	CC	0016020	membrane	0.0272901207205	0.328686636003	4	3
Misin05G145900.1.v7.1	MF	0046872	metal ion binding	2.47638243723	0.533194354371	14	100
Misin05G173500.1.v7.1	MF	0160205	cysteine-dependent adenosine diphosphate thiazole synthase activity	16.1886247836	0.857739298821	1	59
Misin05G173500.1.v7.1	BP	0052837	thiazole biosynthetic process	12.1061026204	0.809906339815	1	95
Misin05G173500.1.v7.1	CC	0009570	chloroplast stroma	10.0306775073	0.764566475308	1	95
Misin05G173500.1.v7.1	MF	0005506	iron ion binding	6.03723495314	0.66146780405	3	95
Misin05G173500.1.v7.1	BP	0009228	thiamine biosynthetic process	8.67359702654	0.732328101339	5	100
Misin05G173500.1.v7.1	CC	0010319	stromule	3.67302221525	0.582977692755	5	20
Misin05G173500.1.v7.1	CC	0005829	cytosol	3.44205581234	0.574086340362	6	95
Misin05G173500.1.v7.1	MF	0019904	protein domain specific binding	2.09407726813	0.514817859324	9	20
Misin05G173500.1.v7.1	MF	0042803	protein homodimerization activity	2.02209154638	0.511174785279	10	20
Misin05G173500.1.v7.1	CC	0005739	mitochondrion	0.942094324465	0.445633361297	14	20
Misin05G173500.1.v7.1	CC	0048046	apoplast	0.0998689281719	0.35058617011	16	1
Misin05G173500.1.v7.1	BP	0009409	response to cold	2.39165447986	0.529251435233	25	20
Misin05G173500.1.v7.1	BP	0006974	DNA damage response	1.07688158099	0.455378258044	29	20
Misin05G173500.1.v7.1	BP	0006952	defense response	0.0706785426508	0.343302053596	36	1
Misin05G263200.1.v7.1	CC	0005576	extracellular region	5.39852793963	0.64206831578	1	100
Misin05G263200.1.v7.1	MF	0030234	enzyme regulator activity	0.619379081177	0.418973329975	1	9
Misin05G263200.1.v7.1	CC	0071944	cell periphery	2.11294238217	0.51576219169	2	88
Misin05G263200.1.v7.1	CC	0016020	membrane	0.783403632587	0.433216653092	6	86
Misin05G317500.1.v7.1	BP	0009664	plant-type cell wall organization	12.6162912836	0.820441964343	1	100
Misin05G317500.1.v7.1	CC	0005576	extracellular region	5.39850433979	0.642067578371	1	100
Misin05G317500.1.v7.1	CC	0016020	membrane	0.921534043595	0.444087011958	2	100
Misin05G317500.1.v7.1	BP	0042545	cell wall modification	1.03905552746	0.452708274254	10	9
Misin05G317500.1.v7.1	BP	0009653	anatomical structure morphogenesis	0.0635276236873	0.341297205239	12	1
Misin05G381000.1.v7.1	BP	0042744	hydrogen peroxide catabolic process	8.87922659846	0.737367412159	1	89
Misin05G381000.1.v7.1	MF	0004601	peroxidase activity	7.99450868459	0.715246643364	1	98
Misin05G381000.1.v7.1	CC	0005576	extracellular region	4.54309991393	0.614187248864	1	81
Misin05G381000.1.v7.1	CC	0009505	plant-type cell wall	1.99697960446	0.50988869579	2	14
